"","Uniprot_ID","GO_Terms","eggNOG"
"1890","B1MIM4",NA,NA
"1891","B1MJQ1","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA
"1892","B1MFP2","aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]",NA
"1893","B1MC60","ATP binding [GO:0005524]",NA
"1894","B1MCS2","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]",NA
"1895","B1MBY7","FAD binding [GO:0071949]",NA
"1896","B1ME68",NA,NA
"1897","B1MFG5",NA,NA
"1898","B1MP67",NA,NA
"1899","B1MG76","protein secretion [GO:0009306]",NA
"1900","B1MHQ1",NA,NA
"1901","B1MF04",NA,NA
"1902","B1MG13","exodeoxyribonuclease III activity [GO:0008853]; DNA repair [GO:0006281]",NA
"1903","B1MKA3",NA,NA
"1904","B1MKD4","DNA-binding transcription factor activity [GO:0003700]; N-acetyltransferase activity [GO:0008080]",NA
"1905","B1MET1","oxidoreductase activity [GO:0016491]",NA
"1906","B1MNI4",NA,NA
"1907","B1MHT7","ligase activity [GO:0016874]",NA
"1908","B1MB68","integral component of membrane [GO:0016021]",NA
"1909","B1MJT4","2 iron, 2 sulfur cluster binding [GO:0051537]; dioxygenase activity [GO:0051213]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; aromatic compound catabolic process [GO:0019439]",NA
"1910","B1MLY1",NA,NA
"1911","B1MN18",NA,NA
"1912","B1MLU1","integral component of membrane [GO:0016021]",NA
"1913","B1MCQ1","integral component of membrane [GO:0016021]",NA
"1914","B1MNV8","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]",NA
"1915","B1MD61","metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]",NA
"1916","B1MJK6","ligase activity [GO:0016874]",NA
"1917","B1MAK2","hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]",NA
"1918","B1MDX3","glycosyltransferase activity [GO:0016757]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]",NA
"1919","B1MFF2",NA,NA
"1920","B1MI71","integral component of membrane [GO:0016021]",NA
"1921","B1MFA1","cytoplasm [GO:0005737]; dTTP diphosphatase activity [GO:0036218]; NADH pyrophosphatase activity [GO:0035529]; nucleotide metabolic process [GO:0009117]",NA
"1922","B1MN83",NA,NA
"1923","B1MMC8","integral component of membrane [GO:0016021]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transport [GO:0006817]",NA
"1924","B1MIH3","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA
"1925","B1MIR1","dioxygenase activity [GO:0051213]; metal ion binding [GO:0046872]",NA
"1926","B1MJW4",NA,NA
"1927","B1MPC9","integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; cell division [GO:0051301]",NA
"1928","B1MFY5","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity [GO:0016491]; cell redox homeostasis [GO:0045454]",NA
"1929","B1MHY9","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA
"1930","B1MN24","integral component of membrane [GO:0016021]",NA
"1931","B1MGK9",NA,NA
"1932","B1MH25","heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"1933","B1MEP6",NA,NA
"1934","B1MNM0","endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; DNA catabolic process [GO:0006308]",NA
"1935","B1MM94","DNA binding [GO:0003677]; DNA strand exchange activity [GO:0000150]",NA
"1936","B1MAJ0",NA,NA
"1937","B1MM47",NA,NA
"1938","B1MHW9","catalytic activity [GO:0003824]; carbohydrate metabolic process [GO:0005975]",NA
"1939","B1MI83","catalytic activity [GO:0003824]; DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]",NA
"1940","B1MJ77",NA,NA
"1941","B1MDN1",NA,NA
"1942","B1MKU4","integral component of membrane [GO:0016021]; kinase activity [GO:0016301]",NA
"1943","B1MNK7","integral component of membrane [GO:0016021]",NA
"1944","B1MIT8",NA,NA
"1945","B1MMB4",NA,NA
"1946","B1MJD1","integral component of membrane [GO:0016021]",NA
"1947","B1MEN2","catalytic activity [GO:0003824]; DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]",NA
"1948","B1MC38","2-methylisocitrate dehydratase activity [GO:0047456]; 4 iron, 4 sulfur cluster binding [GO:0051539]; aconitate hydratase activity [GO:0003994]; citrate dehydratase activity [GO:0047780]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]",NA
"1949","B1MM93","integral component of membrane [GO:0016021]",NA
"1950","B1MJ32","dihydrolipoyl dehydrogenase activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]; cell redox homeostasis [GO:0045454]",NA
"1951","B1MMJ6","oxidoreductase activity [GO:0016491]",NA
"1952","B1MPF7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"1953","B1MGC0",NA,NA
"1954","B1ME72","integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]",NA
"1955","B1MHI8","integral component of membrane [GO:0016021]",NA
"1956","B1MM50","integral component of membrane [GO:0016021]",NA
"1957","B1MH71","hydrolase activity [GO:0016787]",NA
"1958","B1MNS6",NA,NA
"1959","B1MHR1",NA,NA
"1960","B1MBU2","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; cell redox homeostasis [GO:0045454]; glutathione transmembrane transport [GO:0034775]",NA
"1961","B1MEX7","ATP binding [GO:0005524]",NA
"1962","B1MDB0",NA,NA
"1963","B1MN69","integral component of membrane [GO:0016021]",NA
"1964","B1MDD7",NA,NA
"1965","B1MEH4","DNA binding [GO:0003677]; regulation of gene expression [GO:0010468]",NA
"1966","B1MCL7",NA,NA
"1967","B1MM26","oxidoreductase activity [GO:0016491]",NA
"1968","B1MCA7",NA,NA
"1969","B1MBK5","acyltransferase activity [GO:0016746]; nitrogen compound metabolic process [GO:0006807]",NA
"1970","B1MDA6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"1971","B1MM92",NA,NA
"1972","B1MMP5","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]",NA
"1973","B1MBZ8","integral component of membrane [GO:0016021]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",NA
"1974","B1MP69","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"1975","B1MLL9","DNA binding [GO:0003677]; regulation of gene expression [GO:0010468]",NA
"1976","B1MNZ9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; respirasome [GO:0070469]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; ubiquinol-cytochrome-c reductase activity [GO:0008121]",NA
"1977","B1MFB7","aldehyde dehydrogenase (NAD+) activity [GO:0004029]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity [GO:0043878]",NA
"1978","B1MMU6","integral component of membrane [GO:0016021]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]",NA
"1979","B1MP89","isomerase activity [GO:0016853]",NA
"1980","B1MFZ5","DNA binding [GO:0003677]",NA
"1981","B1MJH6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; respirasome [GO:0070469]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; electron transport coupled proton transport [GO:0015990]; oxidative phosphorylation [GO:0006119]",NA
"1982","B1MMC3",NA,NA
"1983","B1MM27",NA,NA
"1984","B1MMJ7","membrane [GO:0016020]; kinase activity [GO:0016301]",NA
"1985","B1MBK0","oxidoreductase activity [GO:0016491]",NA
"1986","B1MP18","cytoplasm [GO:0005737]; 3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]",NA
"1987","B1MG18","methyltransferase activity [GO:0008168]; methylation [GO:0032259]",NA
"1988","B1MEG9",NA,NA
"1989","B1MFZ6",NA,NA
"1990","B1MET9",NA,NA
"1991","B1MIN5","ATP binding [GO:0005524]; glutamate-cysteine ligase activity [GO:0004357]; cellular modified amino acid biosynthetic process [GO:0042398]",NA
"1992","B1MBE9",NA,NA
"1993","B1MIV4",NA,NA
"1994","B1MCU2","cytoplasm [GO:0005737]; oxygen-dependent protoporphyrinogen oxidase activity [GO:0004729]; heme biosynthetic process [GO:0006783]",NA
"1995","B1MDW5","integral component of membrane [GO:0016021]; acyltransferase activity [GO:0016746]",NA
"1996","B1MMJ9","acyltransferase activity [GO:0016746]",NA
"1997","B1MAS0","hydroxymethyl-, formyl- and related transferase activity [GO:0016742]; biosynthetic process [GO:0009058]",NA
"1998","B1MD48",NA,NA
"1999","B1MBN6","dioxygenase activity [GO:0051213]",NA
"2000","B1MD25","DNA binding [GO:0003677]",NA
"2001","B1MFK6",NA,NA
"2002","B1MMM4","protein-disulfide reductase activity [GO:0015035]; glycerol ether metabolic process [GO:0006662]",NA
"2003","B1MMW0","integral component of membrane [GO:0016021]; lipid metabolic process [GO:0006629]",NA
"2004","B1MK79","integral component of membrane [GO:0016021]",NA
"2005","B1MM17",NA,NA
"2006","B1MF63","ATP binding [GO:0005524]; thymidylate kinase activity [GO:0004798]; dTDP biosynthetic process [GO:0006233]; dTTP biosynthetic process [GO:0006235]",NA
"2007","B1MIL1","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA
"2008","B1MHJ4","dioxygenase activity [GO:0051213]; nitronate monooxygenase activity [GO:0018580]; organic substance metabolic process [GO:0071704]",NA
"2009","B1MDI2",NA,NA
"2010","B1MF08","NAD+ kinase activity [GO:0003951]",NA
"2011","B1MBL2","integral component of membrane [GO:0016021]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",NA
"2012","B1MLM2",NA,NA
"2013","B1MEM5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; arabinosyltransferase activity [GO:0052636]; Actinobacterium-type cell wall biogenesis [GO:0071766]; cell wall organization [GO:0071555]",NA
"2014","B1MDX8",NA,NA
"2015","B1MHZ2","catalytic activity [GO:0003824]",NA
"2016","B1MPF0","3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid biosynthetic process [GO:0006633]",NA
"2017","B1MAW7",NA,NA
"2018","B1MBL1",NA,NA
"2019","B1MJT7","catalytic activity [GO:0003824]",NA
"2020","B1MP35","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoylalanine-D-glutamate ligase activity [GO:0008764]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]",NA
"2021","B1MC01","oxidoreductase activity [GO:0016491]",NA
"2022","B1MM00",NA,NA
"2023","B1MIK0","integral component of membrane [GO:0016021]",NA
"2024","B1MMR5","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"2025","B1ME50",NA,NA
"2026","B1MI23","membrane [GO:0016020]; ATP binding [GO:0005524]; ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]; inorganic phosphate transmembrane transporter activity [GO:0005315]",NA
"2027","B1MBG4",NA,NA
"2028","B1MNM4","catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; response to oxidative stress [GO:0006979]",NA
"2029","B1MMK1","magnesium ion binding [GO:0000287]; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor [GO:0016624]",NA
"2030","B1MCK3","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; glycolipid biosynthetic process [GO:0009247]",NA
"2031","B1MDR3","integral component of membrane [GO:0016021]",NA
"2032","B1MG26",NA,NA
"2033","B1MMZ1","cytoplasm [GO:0005737]; glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]; L-proline biosynthetic process [GO:0055129]",NA
"2034","B1MM58","acyltransferase activity [GO:0016746]; peptidoglycan biosynthetic process [GO:0009252]",NA
"2035","B1MMF8","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]",NA
"2036","B1MEJ3","DNA-binding transcription factor activity [GO:0003700]",NA
"2037","B1MI11",NA,NA
"2038","B1MMH6","DNA integration [GO:0015074]",NA
"2039","B1MD81","acyltransferase activity [GO:0016746]; siderophore biosynthetic process [GO:0019290]",NA
"2040","B1MPC8",NA,NA
"2041","B1MFQ1","membrane [GO:0016020]; kinase activity [GO:0016301]",NA
"2042","B1MHY0","integral component of membrane [GO:0016021]",NA
"2043","B1MKS1","ATP binding [GO:0005524]; DNA binding [GO:0003677]",NA
"2044","B1MLN0","integral component of membrane [GO:0016021]",NA
"2045","B1MJQ0","oxidoreductase activity [GO:0016491]",NA
"2046","B1MEA7","thiosulfate sulfurtransferase activity [GO:0004792]",NA
"2047","B1MKP2",NA,NA
"2048","B1MBB5",NA,NA
"2049","B1MHH2","oxidoreductase activity [GO:0016491]",NA
"2050","B1MF01","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on DNA [GO:0008094]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]",NA
"2051","B1MIT3",NA,NA
"2052","B1ML24","ATP-binding cassette (ABC) transporter complex [GO:0043190]",NA
"2053","B1MHR3",NA,NA
"2054","B1MMJ1","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"2055","B1MH16",NA,NA
"2056","B1MIW8",NA,NA
"2057","B1MB09",NA,NA
"2058","B1MNV3","[glutamate-ammonia-ligase] adenylyltransferase activity [GO:0008882]; [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [GO:0047388]; ATP binding [GO:0005524]; ligase activity [GO:0016874]; magnesium ion binding [GO:0000287]; metabolic process [GO:0008152]; regulation of glutamine family amino acid metabolic process [GO:0000820]",NA
"2059","B1MAV6","ribosome [GO:0005840]; nucleic acid binding [GO:0003676]",NA
"2060","B1MJX2","DNA-binding transcription factor activity [GO:0003700]",NA
"2061","B1MMD1","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]",NA
"2062","B1MF18","lipid metabolic process [GO:0006629]",NA
"2063","B1MK57",NA,NA
"2064","B1MNC1",NA,NA
"2065","B1MLJ0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; glycosyltransferase activity [GO:0016757]",NA
"2066","B1MHZ5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; biological process involved in interaction with host [GO:0051701]; transmembrane transport [GO:0055085]",NA
"2067","B1MGV9","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; lysine-tRNA ligase activity [GO:0004824]; magnesium ion binding [GO:0000287]; nucleic acid binding [GO:0003676]; lysyl-tRNA aminoacylation [GO:0006430]",NA
"2068","B1MIK1",NA,NA
"2069","B1MD08",NA,NA
"2070","B1ML97","iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]; iron-sulfur cluster assembly [GO:0016226]",NA
"2071","B1MMU5","oxidoreductase activity [GO:0016491]",NA
"2072","B1MK87","integral component of membrane [GO:0016021]",NA
"2073","B1MB02","cytoplasm [GO:0005737]; argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]; arginine biosynthetic process [GO:0006526]",NA
"2074","B1MIF3",NA,NA
"2075","B1MAR9","methyltransferase activity [GO:0008168]; methylation [GO:0032259]",NA
"2076","B1MGR9","integral component of membrane [GO:0016021]",NA
"2077","B1MP15","acyltransferase activity [GO:0016746]",NA
"2078","B1MC33",NA,NA
"2079","B1MGE9","cytoplasm [GO:0005737]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"2080","B1MKP4","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to abiotic stimulus [GO:0009628]",NA
"2081","B1MGC6","cytoplasm [GO:0005737]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"2082","B1MHB0",NA,NA
"2083","B1MJT5","oxidoreductase activity [GO:0016491]",NA
"2084","B1MMI0","cytoplasm [GO:0005737]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"2085","B1MIS7","cytoplasm [GO:0005737]; acetate kinase activity [GO:0008776]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; acetyl-CoA biosynthetic process [GO:0006085]; organic acid metabolic process [GO:0006082]",NA
"2086","B1MME6","integral component of membrane [GO:0016021]; antiporter activity [GO:0015297]; inorganic anion transmembrane transporter activity [GO:0015103]",NA
"2087","B1MFV2",NA,NA
"2088","B1MD59","oxidoreductase activity [GO:0016491]",NA
"2089","B1MDI8",NA,NA
"2090","B1MLD4","catalytic activity [GO:0003824]",NA
"2091","B1MJW6","acyl-[acyl-carrier-protein] desaturase activity [GO:0045300]; metal ion binding [GO:0046872]; fatty acid biosynthetic process [GO:0006633]",NA
"2092","B1MJB7","enoyl-CoA hydratase activity [GO:0004300]; isomerase activity [GO:0016853]",NA
"2093","B1MHS8","integral component of membrane [GO:0016021]",NA
"2094","B1MJ89","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]",NA
"2095","B1MBC2",NA,NA
"2096","B1MBH0","methyltransferase activity [GO:0008168]; nucleic acid binding [GO:0003676]; methylation [GO:0032259]",NA
"2097","B1MIG6","heme binding [GO:0020037]",NA
"2098","B1MGN6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"2099","B1MLQ9","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA
"2100","B1MCV0","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"2101","B1MG67","hydrolase activity [GO:0016787]",NA
"2102","B1MC97","cobalamin binding [GO:0031419]; ethanolamine ammonia-lyase activity [GO:0008851]; cellular amino acid metabolic process [GO:0006520]",NA
"2103","B1MPC7","DNA binding [GO:0003677]",NA
"2104","B1MH98",NA,NA
"2105","B1MPB2",NA,NA
"2106","B1MAM4",NA,NA
"2107","B1MMW3","integral component of membrane [GO:0016021]",NA
"2108","B1MNW4","protein deglycase activity [GO:0036524]",NA
"2109","B1MD38","oxidoreductase activity [GO:0016491]",NA
"2110","B1MEQ9",NA,NA
"2111","B1MFN6","2-isopropylmalate synthase activity [GO:0003852]; leucine biosynthetic process [GO:0009098]",NA
"2112","B1MKY4","alcohol dehydrogenase (NAD+) activity [GO:0004022]; zinc ion binding [GO:0008270]",NA
"2113","B1MFN3","cytoplasm [GO:0005737]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"2114","B1MMZ5","cytoplasm [GO:0005737]; mature ribosome assembly [GO:0042256]; negative regulation of ribosome biogenesis [GO:0090071]; negative regulation of translation [GO:0017148]",NA
"2115","B1MHK3",NA,NA
"2116","B1MC73","catalytic activity [GO:0003824]",NA
"2117","B1MBR9","long-chain fatty acid transporter activity [GO:0005324]; long-chain fatty acid-CoA ligase activity [GO:0004467]; fatty acid biosynthetic process [GO:0006633]",NA
"2118","B1ME88","oxidoreductase activity [GO:0016491]",NA
"2119","B1MM21","hydrolase activity [GO:0016787]",NA
"2120","B1MH26","acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",NA
"2121","B1MP51","isomerase activity [GO:0016853]",NA
"2122","B1MH43",NA,NA
"2123","B1ME69",NA,NA
"2124","B1MJE9","integral component of membrane [GO:0016021]",NA
"2125","B1MJ68","acyltransferase, acyl groups converted into alkyl on transfer [GO:0046912]",NA
"2126","B1MDT4","sequence-specific DNA binding [GO:0043565]",NA
"2127","B1MJ00","hydrolase activity [GO:0016787]",NA
"2128","B1MIF2",NA,NA
"2129","B1MI05","transaminase activity [GO:0008483]",NA
"2130","B1MAH3","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]",NA
"2131","B1MN04","integral component of membrane [GO:0016021]",NA
"2132","B1MDJ1","serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]",NA
"2133","B1MJM1",NA,NA
"2134","B1MNW3","integral component of membrane [GO:0016021]",NA
"2135","B1MEI2","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"2136","B1MMQ0","oxidoreductase activity [GO:0016491]",NA
"2137","B1MFE2",NA,NA
"2138","B1MM76","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"2139","B1MBQ7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"2140","B1MEE3","4-hydroxy-4-methyl-2-oxoglutarate aldolase activity [GO:0047443]; metal ion binding [GO:0046872]; oxaloacetate decarboxylase activity [GO:0008948]; ribonuclease inhibitor activity [GO:0008428]; regulation of RNA metabolic process [GO:0051252]",NA
"2141","B1MEQ7","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA
"2142","B1MIQ1","NADH dehydrogenase activity [GO:0003954]; NADH oxidation [GO:0006116]",NA
"2143","B1MJC7","arsenate reductase (glutaredoxin) activity [GO:0008794]",NA
"2144","B1MKB0",NA,NA
"2145","B1MF28","integral component of membrane [GO:0016021]",NA
"2146","B1MKQ2",NA,NA
"2147","B1MFB4","L-lysine 6-transaminase activity [GO:0045484]; pyridoxal phosphate binding [GO:0030170]; antibiotic biosynthetic process [GO:0017000]",NA
"2148","B1MDA3","catalytic activity [GO:0003824]; lipid biosynthetic process [GO:0008610]",NA
"2149","B1MK13",NA,NA
"2150","B1MBS3","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"2151","B1MGX5","integral component of membrane [GO:0016021]",NA
"2152","B1MM99",NA,NA
"2153","B1MMD2","membrane [GO:0016020]; ATP binding [GO:0005524]; ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]; inorganic phosphate transmembrane transporter activity [GO:0005315]",NA
"2154","B1MLQ5","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"2155","B1ME86",NA,NA
"2156","B1MBP3",NA,NA
"2157","B1MIS9","alpha-mannosidase activity [GO:0004559]; carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; mannose metabolic process [GO:0006013]",NA
"2158","B1MLQ0",NA,NA
"2159","B1MNF2",NA,NA
"2160","B1MBG0",NA,NA
"2161","B1MJF5","DNA-binding transcription factor activity [GO:0003700]",NA
"2162","B1MMU9","DNA binding [GO:0003677]; regulation of gene expression [GO:0010468]",NA
"2163","B1ME39","integral component of membrane [GO:0016021]; cytosine transmembrane transporter activity [GO:0015209]",NA
"2164","B1MNK1",NA,NA
"2165","B1MFT8","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]",NA
"2166","B1MHB5","oxidoreductase activity [GO:0016491]",NA
"2167","B1MLE3",NA,NA
"2168","B1MFG3","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; biological process involved in interaction with host [GO:0051701]; transmembrane transport [GO:0055085]",NA
"2169","B1MMU0","endonuclease activity [GO:0004519]",NA
"2170","B1MK01",NA,NA
"2171","B1MJS6","ligase activity [GO:0016874]",NA
"2172","B1MLM6",NA,NA
"2173","B1MB49","steroid dehydrogenase activity, acting on the CH-CH group of donors [GO:0033765]; steroid metabolic process [GO:0008202]",NA
"2174","B1MN87","integral component of membrane [GO:0016021]",NA
"2175","B1MKY7","integral component of membrane [GO:0016021]",NA
"2176","B1MN77","1-aminocyclopropane-1-carboxylate deaminase activity [GO:0008660]; pyridoxal phosphate binding [GO:0030170]; alpha-amino acid biosynthetic process [GO:1901607]; amine catabolic process [GO:0009310]",NA
"2177","B1MHV4","hydrolase activity [GO:0016787]",NA
"2178","B1MI61","integral component of membrane [GO:0016021]",NA
"2179","B1MHJ2","heme binding [GO:0020037]",NA
"2180","B1MG83",NA,NA
"2181","B1MFF7","integral component of plasma membrane [GO:0005887]",NA
"2182","B1MDV3",NA,NA
"2183","B1MDM7","hydrolase activity [GO:0016787]",NA
"2184","B1MG66","cytoplasm [GO:0005737]; tRNA threonylcarbamoyladenosine modification [GO:0002949]",NA
"2185","B1MC77","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cytochrome-c oxidase activity [GO:0004129]; aerobic electron transport chain [GO:0019646]",NA
"2186","B1MBV5","integral component of membrane [GO:0016021]",NA
"2187","B1MB19","methyltransferase activity [GO:0008168]; RNA binding [GO:0003723]; methylation [GO:0032259]",NA
"2188","B1MP09","ligase activity [GO:0016874]",NA
"2189","B1MJ92","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]",NA
"2190","B1MIS6","ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]",NA
"2191","B1MMZ2","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]",NA
"2192","B1MHS9","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]",NA
"2193","B1MBD9","metal ion binding [GO:0046872]",NA
"2194","B1MII1","integral component of membrane [GO:0016021]",NA
"2195","B1MBP9","integral component of membrane [GO:0016021]",NA
"2196","B1MNA7","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]",NA
"2197","B1MAS1","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]",NA
"2198","B1MCT9",NA,NA
"2199","B1MFU6",NA,NA
"2200","B1MBE8","heme binding [GO:0020037]",NA
"2201","B1MAN0",NA,NA
"2202","B1MDX6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"2203","B1MP32","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity [GO:0008765]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]",NA
"2204","B1MC59","integral component of membrane [GO:0016021]",NA
"2205","B1MKQ0","cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; DNA catabolic process [GO:0006308]",NA
"2206","B1MH18","CoA-transferase activity [GO:0008410]",NA
