"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"1134","G655_16380","","(GenBank) para-aminobenzoate synthase subunit I","Folate biosynthesis, Biosynthesis of cofactors"
"1135","G655_16385","thrH","(GenBank) phosphoserine phosphatase","Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1136","G655_16390","","(GenBank) phosphoadenosine phosphosulfate reductase","Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1137","G655_16410","","(GenBank) 2-dehydropantoate 2-reductase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1138","G655_16420","","(GenBank) phospho-2-dehydro-3-deoxyheptonate aldolase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Quorum sensing"
"1139","G655_16430","","(GenBank) enoyl-CoA hydratase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"1140","G655_16485","","(GenBank) 3-hydroxyacyl-CoA dehydrogenase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"1141","G655_16490","","(GenBank) acetyl-CoA acetyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"1142","G655_16540","","(GenBank) membrane sensor domain-containing protein","Biofilm formation - Pseudomonas aeruginosa"
"1143","G655_16545","","(GenBank) beta-D-glucoside glucohydrolase","Cyanoamino acid metabolism, Starch and sucrose metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites"
"1144","G655_16550","","(GenBank) type III secretion system protein","Bacterial secretion system"
"1145","G655_16560","","(GenBank) pscJ type III export protein","Bacterial secretion system"
"1146","G655_16580","","(GenBank) type III export protein","Bacterial secretion system"
"1147","G655_16595","","(GenBank) Type III secretion outer membrane protein PscC precursor","Bacterial secretion system"
"1148","G655_16610","","(GenBank) transcriptional regulator ExsA","Biofilm formation - Pseudomonas aeruginosa"
"1149","G655_16665","","(GenBank) type III secretory apparatus protein PcrD","Bacterial secretion system"
"1150","G655_16675","","(GenBank) type III secretion protein","Bacterial secretion system"
"1151","G655_16690","","(GenBank) Type III secretion outer membrane protein PopN precursor","Bacterial secretion system"
"1152","G655_16695","","(GenBank) type III secretion system ATPase","Bacterial secretion system"
"1153","G655_16700","","(GenBank) translocation protein in type III secretion","Bacterial secretion system"
"1154","G655_16705","","(GenBank) translocation protein in type III secretion","Bacterial secretion system"
"1155","G655_16710","","(GenBank) type III secretion system protein","Bacterial secretion system"
"1156","G655_16715","","(GenBank) type III secretion system protein YscR","Bacterial secretion system"
"1157","G655_16720","","(GenBank) translocation protein in type III secretion","Bacterial secretion system"
"1158","G655_16725","","(GenBank) translocation protein in type III secretion","Bacterial secretion system"
"1159","G655_16730","","(GenBank) translocation protein in type III secretion","Bacterial secretion system"
"1160","G655_16745","","(GenBank) spermidine synthase","Cysteine and methionine metabolism, Arginine and proline metabolism, Glutathione metabolism, Metabolic pathways"
"1161","G655_16750","","(GenBank) DNA-3-methyladenine glycosidase II","Base excision repair"
"1162","G655_16760","","(GenBank) enolase-phosphatase","Cysteine and methionine metabolism, Metabolic pathways"
"1163","G655_16765","","(GenBank) oxidase","Cysteine and methionine metabolism, Metabolic pathways"
"1164","G655_16770","","(GenBank) methylthioribulose-1-phosphate dehydratase","Cysteine and methionine metabolism, Metabolic pathways"
"1165","G655_16780","","(GenBank) chorismate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1166","G655_16815","folE","(GenBank) GTP cyclohydrolase I","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1167","G655_16835","","(GenBank) serine/threonine phosphoprotein phosphatase Stp1","Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"1168","G655_16840","","(GenBank) type VI secretion protein IcmF","Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"1169","G655_16845","","(GenBank) putative outer membrane protein","Bacterial secretion system"
"1170","G655_16850","","(GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"1171","G655_16855","","(GenBank) putative lipoprotein","Bacterial secretion system"
"1172","G655_16875","","(GenBank) ClpA/B-type protease","Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"1173","G655_16880","","(GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"1174","G655_16895","","(GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"1175","G655_16900","","(GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"1176","G655_16910","","(GenBank) secreted protein Hcp","Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"1177","G655_16915","","(GenBank) hypothetical protein","Bacterial secretion system"
"1178","G655_16930","","(GenBank) glutathione S-transferase","Glutathione metabolism, Metabolic pathways"
"1179","G655_16935","","(GenBank) aminotransferase","Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism"
"1180","G655_16975","","(GenBank) methyl-accepting chemotaxis transducer","Two-component system, Bacterial chemotaxis"
"1181","G655_17000","","(GenBank) selenophosphate synthetase","Selenocompound metabolism, Metabolic pathways"
"1182","G655_17020","","(GenBank) glutaminase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, D-Amino acid metabolism, Metabolic pathways, Two-component system"
"1183","G655_17025","","(GenBank) two-component response regulator","Two-component system, Quorum sensing"
"1184","G655_17030","","(GenBank) two-component sensor","Two-component system"
"1185","G655_17035","","(GenBank) potassium-transporting ATPase subunit C","Two-component system"
"1186","G655_17040","","(GenBank) potassium-transporting ATPase subunit B","Two-component system"
"1187","G655_17045","","(GenBank) potassium-transporting ATPase subunit A","Two-component system"
"1188","G655_17050","kdbF","(GenBank) potassium-transporting ATPase subunit F","Two-component system"
"1189","G655_17055","","(GenBank) putative acyl-CoA dehydrogenase","Caprolactam degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1190","G655_17065","","(GenBank) enoyl-CoA hydratase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"1191","G655_17070","","(GenBank) 3-hydroxy-acyl-CoA dehydrogenase","Phenylalanine metabolism, Benzoate degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1192","G655_17120","","(GenBank) thioesterase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1193","G655_17125","","(GenBank) putative AMP-binding protein","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"1194","G655_17140","gpsA","(GenBank) NAD(P)H-dependent glycerol-3-phosphate dehydrogenase","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"1195","G655_17155","","(GenBank) sensor/response regulator hybrid","Two-component system, Biofilm formation - Pseudomonas aeruginosa"
"1196","G655_17160","","(GenBank) 3-hydroxydecanoyl-(acyl carrier protein) dehydratase","Fatty acid biosynthesis, Metabolic pathways, Fatty acid metabolism"
"1197","G655_17165","","(GenBank) 3-oxoacyl-(acyl carrier protein) synthase I","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Fatty acid metabolism, Biosynthesis of cofactors"
"1198","G655_17170","","(GenBank) chemotaxis transducer","Two-component system, Bacterial chemotaxis"
"1199","G655_17200","","(GenBank) oxidoreductase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1200","G655_17205","","(GenBank) aldehyde dehydrogenase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1201","G655_17220","panB","(GenBank) 3-methyl-2-oxobutanoate hydroxymethyltransferase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1202","G655_17265","","(GenBank) succinyl-CoA synthetase subunit alpha","Citrate cycle (TCA cycle), Propanoate metabolism, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1203","G655_17270","sucC","(GenBank) succinyl-CoA synthetase subunit beta","Citrate cycle (TCA cycle), Propanoate metabolism, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1204","G655_17275","","(GenBank) dihydrolipoamide dehydrogenase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"1205","G655_17280","","(GenBank) dihydrolipoamide succinyltransferase","Citrate cycle (TCA cycle), Lysine degradation, Tryptophan metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1206","G655_17285","sucA","(GenBank) 2-oxoglutarate dehydrogenase E1 component","Citrate cycle (TCA cycle), Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1207","G655_17290","sdhB","(GenBank) succinate dehydrogenase iron-sulfur subunit","Citrate cycle (TCA cycle), Oxidative phosphorylation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1208","G655_17295","sdhA","(GenBank) succinate dehydrogenase flavoprotein subunit","Citrate cycle (TCA cycle), Oxidative phosphorylation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1209","G655_17300","","(GenBank) succinate dehydrogenase, hydrophobic membrane anchor protein","Citrate cycle (TCA cycle), Oxidative phosphorylation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1210","G655_17305","","(GenBank) succinate dehydrogenase, cytochrome b556 subunit","Citrate cycle (TCA cycle), Oxidative phosphorylation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1211","G655_17310","gltA","(GenBank) type II citrate synthase","Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1212","G655_17345","","(GenBank) hypothetical protein","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"1213","G655_17385","","(GenBank) glutamine synthetase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Two-component system"
"1214","G655_17390","","(GenBank) oxidoreductase","Arginine and proline metabolism, Metabolic pathways"
"1215","G655_17395","","(GenBank) sulfur transfer protein SirA","Sulfur relay system"
"1216","G655_17405","acnA","(GenBank) aconitate hydratase","Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1217","G655_17410","","(GenBank) aerotaxis receptor Aer","Two-component system, Bacterial chemotaxis"
"1218","G655_17425","","(GenBank) cbb3-type cytochrome c oxidase subunit I","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"1219","G655_17430","","(GenBank) cbb3-type cytochrome c oxidase subunit II","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"1220","G655_17435","","(GenBank) cytochrome c oxidase subunit","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"1221","G655_17440","","(GenBank) cytochrome c","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"1222","G655_17445","","(GenBank) cbb3-type cytochrome c oxidase subunit I","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"1223","G655_17450","","(GenBank) cbb3-type cytochrome c oxidase subunit II","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"1224","G655_17455","","(GenBank) cytochrome c oxidase subunit","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"1225","G655_17460","","(GenBank) cbb3-type putative cytochrome c oxidase subunit III","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"1226","G655_17490","","(GenBank) coproporphyrinogen III oxidase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1227","G655_17505","","(GenBank) adenine phosphoribosyltransferase","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"1228","G655_17545","","(GenBank) acyl-CoA dehydrogenase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"1229","G655_17550","recR","(GenBank) recombination protein RecR","Homologous recombination"
"1230","G655_17560","","(GenBank) DNA polymerase III subunits gamma and tau","DNA replication, Mismatch repair, Homologous recombination"
"1231","G655_17575","ligA","(GenBank) NAD-dependent DNA ligase LigA","DNA replication, Base excision repair, Nucleotide excision repair, Mismatch repair"
"1232","G655_17595","","(GenBank) alkane-1-monooxygenase 2","Fatty acid degradation, Caprolactam degradation"
"1233","G655_17600","","(GenBank) xanthine dehydrogenase","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Nucleotide metabolism"
"1234","G655_17605","","(GenBank) xanthine dehydrogenase","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Nucleotide metabolism"
"1235","G655_17615","","(GenBank) guanine deaminase","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"1236","G655_17630","","(GenBank) hydroxyisourate hydrolase","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1237","G655_17640","","(GenBank) hypothetical protein","Purine metabolism, Metabolic pathways"
"1238","G655_17645","","(GenBank) allantoicase","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1239","G655_17650","","(GenBank) ureidoglycolate hydrolase","Purine metabolism, Metabolic pathways"
"1240","G655_17660","","(GenBank) secreted protein Hcp","Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"1241","G655_17665","","(GenBank) hypothetical protein","Bacterial secretion system"
"1242","G655_17690","","(GenBank) molybdenum cofactor biosynthesis protein A","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"1243","G655_17705","","(GenBank) glyoxylate carboligase","Glyoxylate and dicarboxylate metabolism, Metabolic pathways"
"1244","G655_17710","","(GenBank) hydroxypyruvate isomerase","Glyoxylate and dicarboxylate metabolism, Metabolic pathways"
"1245","G655_17715","","(GenBank) oxidoreductase","Glyoxylate and dicarboxylate metabolism, Metabolic pathways"
"1246","G655_17720","","(GenBank) hypothetical protein","Pentose phosphate pathway, Glycine, serine and threonine metabolism, Glycerolipid metabolism, Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1247","G655_17725","","(GenBank) pyruvate kinase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1248","G655_17750","","(GenBank) sulfate-binding protein of ABC transporter","Sulfur metabolism, ABC transporters"
"1249","G655_17770","","(GenBank) putative oxidoreductase","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"1250","G655_17780","","(GenBank) glycerol kinase","Glycerolipid metabolism, Metabolic pathways"
"1251","G655_17830","","(GenBank) heme exporter protein CcmD","ABC transporters"
"1252","G655_17835","","(GenBank) heme exporter protein CcmC","ABC transporters"
"1253","G655_17840","","(GenBank) heme exporter protein CcmB","ABC transporters"
"1254","G655_17845","","(GenBank) cytochrome c biogenesis protein CcmA","ABC transporters"
"1255","G655_17865","","(GenBank) short chain dehydrogenase","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors"
"1256","G655_17870","","(GenBank) hypothetical protein","Purine metabolism, Cysteine and methionine metabolism, Metabolic pathways, Nucleotide metabolism"
"1257","G655_17885","","(GenBank) glutathione S-transferase","Glutathione metabolism, Metabolic pathways"
"1258","G655_17895","","(GenBank) purine-binding chemotaxis protein","Two-component system, Bacterial chemotaxis"
"1259","G655_17900","","(GenBank) CheW domain-containing protein","Two-component system, Bacterial chemotaxis"
"1260","G655_17910","","(GenBank) flagellar motor protein MotD","Bacterial chemotaxis, Flagellar assembly"
"1261","G655_17915","motC","(GenBank) flagellar motor protein","Two-component system, Bacterial chemotaxis, Flagellar assembly"
"1262","G655_17920","","(GenBank) chemotaxis-specific protein-glutamate methyltransferase","Two-component system, Bacterial chemotaxis"
"1263","G655_17925","","(GenBank) two-component sensor","Two-component system, Bacterial chemotaxis"
"1264","G655_17930","","(GenBank) chemotaxis protein CheZ","Bacterial chemotaxis"
"1265","G655_17935","","(GenBank) two-component response regulator CheY","Two-component system, Bacterial chemotaxis"
"1266","G655_17940","fliA","(GenBank) flagellar biosynthesis sigma factor","Two-component system, Biofilm formation - Pseudomonas aeruginosa, Flagellar assembly"
"1267","G655_17955","flhA","(GenBank) flagellar biosynthesis protein FlhA","Flagellar assembly"
"1268","G655_17970","flhB","(GenBank) flagellar biosynthesis protein FlhB","Flagellar assembly"
"1269","G655_17975","fliR","(GenBank) flagellar biosynthesis protein FliR","Flagellar assembly"
"1270","G655_17980","fliQ","(GenBank) flagellar biosynthesis protein FliQ","Flagellar assembly"
"1271","G655_17985","fliP","(GenBank) flagellar biosynthesis protein FliP","Flagellar assembly"
"1272","G655_17990","","(GenBank) flagellar protein FliO","Flagellar assembly"
"1273","G655_17995","fliN","(GenBank) flagellar motor switch protein","Bacterial chemotaxis, Flagellar assembly"
"1274","G655_18000","fliM","(GenBank) flagellar motor switch protein FliM","Bacterial chemotaxis, Flagellar assembly"
"1275","G655_18005","fliL","(GenBank) flagellar basal body-associated protein FliL","Flagellar assembly"
"1276","G655_18010","","(GenBank) flagellar hook-length control protein","Flagellar assembly"
"1277","G655_18025","","(GenBank) putative two-component sensor","Two-component system"
"1278","G655_18030","","(GenBank) two-component response regulator","Two-component system"
"1279","G655_18055","","(GenBank) autoinducer synthesis protein LasI","Cysteine and methionine metabolism, Metabolic pathways, Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"1280","G655_18065","","(GenBank) transcriptional regulator LasR","Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"1281","G655_18100","","(GenBank) putative chemotaxis transducer","Two-component system, Bacterial chemotaxis"
"1282","G655_18110","","(GenBank) guanidinobutyrase","Arginine and proline metabolism, Metabolic pathways"
"1283","G655_18130","","(GenBank) hypothetical protein","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1284","G655_18165","","(GenBank) periplasmic spermidine/putrescine-binding protein","ABC transporters"
"1285","G655_18255","","(GenBank) Rhs element Vgr protein","Bacterial secretion system"
"1286","G655_18295","","(GenBank) putative acetyltransferase","Phenylalanine metabolism, Metabolic pathways"
"1287","G655_18305","","(GenBank) erythronate-4-phosphate dehydrogenase","Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1288","G655_18315","","(GenBank) 3-oxoacyl-(acyl carrier protein) synthase II","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Fatty acid metabolism, Biosynthesis of cofactors"
"1289","G655_18345","","(GenBank) putative transmembrane sensor","Two-component system"
"1290","G655_18390","","(GenBank) hypothetical protein","Sulfur relay system"
"1291","G655_18455","","(GenBank) putative binding protein component of ABC transporter","ABC transporters, Two-component system"
"1292","G655_18460","","(GenBank) ABC transporter permease","ABC transporters, Two-component system"
"1293","G655_18465","","(GenBank) ABC transporter permease","ABC transporters, Two-component system"
"1294","G655_18470","","(GenBank) ABC transporter ATP-binding protein","ABC transporters, Two-component system"
"1295","G655_18475","","(GenBank) gamma-glutamyltransferase","Taurine and hypotaurine metabolism, Cyanoamino acid metabolism, Glutathione metabolism, Metabolic pathways"
"1296","G655_18480","","(GenBank) glutaminase-asparaginase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, D-Amino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Two-component system"
"1297","G655_18485","","(GenBank) two-component sensor","Two-component system"
"1298","G655_18490","","(GenBank) two-component response regulator","Two-component system"
"1299","G655_18495","","(GenBank) oxidoreductase","Nitrotoluene degradation, Microbial metabolism in diverse environments"
"1300","G655_18535","","(GenBank) threonine dehydratase","Glycine, serine and threonine metabolism, Valine, leucine and isoleucine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"1301","G655_18560","","(GenBank) protoheme IX farnesyltransferase","Oxidative phosphorylation, Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1302","G655_18565","","(GenBank) cytochrome o ubiquinol oxidase subunit IV","Oxidative phosphorylation, Metabolic pathways"
"1303","G655_18570","","(GenBank) cytochrome o ubiquinol oxidase subunit III","Oxidative phosphorylation, Metabolic pathways"
"1304","G655_18575","","(GenBank) cytochrome o ubiquinol oxidase subunit I","Oxidative phosphorylation, Metabolic pathways"
"1305","G655_18580","","(GenBank) cytochrome o ubiquinol oxidase subunit II","Oxidative phosphorylation, Metabolic pathways"
"1306","G655_18610","","(GenBank) phosphonoacetaldehyde hydrolase","Phosphonate and phosphinate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1307","G655_18615","","(GenBank) 2-aminoethylphosphonate--pyruvate transaminase","Phosphonate and phosphinate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1308","G655_18650","","(GenBank) signal peptidase","Protein export"
"1309","G655_18660","","(GenBank) transmembrane sensor","Two-component system"
"1310","G655_18705","","(GenBank) putative 3-mercaptopyruvate sulfurtransferase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Sulfur relay system"
"1311","G655_18730","","(GenBank) putative glutathione peroxidase","Glutathione metabolism, Arachidonic acid metabolism, Metabolic pathways"
"1312","G655_18745","","(GenBank) acyl-CoA dehydrogenase","Sulfur metabolism, Metabolic pathways"
"1313","G655_18760","cobS","(GenBank) cobalamin synthase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1314","G655_18765","","(GenBank) hypothetical protein","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1315","G655_18770","cobT","(GenBank) nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1316","G655_18775","cobU","(GenBank) adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1317","G655_18780","","(GenBank) cobyric acid synthase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1318","G655_18785","","(GenBank) threonine-phosphate decarboxylase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1319","G655_18790","","(GenBank) cobalamin biosynthesis protein","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1320","G655_18795","","(GenBank) putative nitroreductase","Riboflavin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1321","G655_18800","","(GenBank) cobyrinic acid a,c-diamide synthase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1322","G655_18805","","(GenBank) cob(I)alamin adenolsyltransferase/cobinamide ATP-dependent adenolsyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1323","G655_18825","","(GenBank) proline racemase","D-Amino acid metabolism, Metabolic pathways"
"1324","G655_18830","","(GenBank) putative D-amino acid oxidase","D-Amino acid metabolism, Metabolic pathways"
"1325","G655_18835","","(GenBank) ferredoxin","D-Amino acid metabolism, Metabolic pathways"
"1326","G655_18840","","(GenBank) putative oxidoreductase","D-Amino acid metabolism, Metabolic pathways"
"1327","G655_18870","","(GenBank) putative binding protein component of ABC transporter","ABC transporters"
"1328","G655_18875","","(GenBank) hypothetical protein","Arginine and proline metabolism"
"1329","G655_18880","","(GenBank) ABC transporter permease","ABC transporters"
"1330","G655_18885","","(GenBank) ABC transporter permease","ABC transporters"
"1331","G655_18890","","(GenBank) putative ATP-binding component of ABC transporter","ABC transporters"
"1332","G655_18895","","(GenBank) proline racemase","Arginine and proline metabolism, Metabolic pathways"
"1333","G655_18900","","(GenBank) dihydrodipicolinate synthetase","D-Amino acid metabolism, Metabolic pathways"
"1334","G655_18905","","(GenBank) semialdehyde dehydrogenase","Pentose and glucuronate interconversions, Ascorbate and aldarate metabolism, D-Amino acid metabolism, Metabolic pathways"
"1335","G655_18910","","(GenBank) putative L-malate dehydrogenase","Lysine degradation, Metabolic pathways"
"1336","G655_18915","","(GenBank) putative chemotaxis transducer","Two-component system, Bacterial chemotaxis"
"1337","G655_18925","","(GenBank) alkaline metalloproteinase","Cationic antimicrobial peptide (CAMP) resistance"
"1338","G655_18940","","(GenBank) alkaline protease secretion protein","ABC transporters"
"1339","G655_18970","","(GenBank) enoyl-CoA hydratase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"1340","G655_19050","","(GenBank) putative NAD(P)H dehydrogenase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1341","G655_19055","","(GenBank) putative peptidyl-arginine deiminase","Arginine and proline metabolism, Metabolic pathways"
