"","Uniprot_ID","GO_Terms","eggNOG"
"824","A3CQ93","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1131"
"825","A3CMS5","ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]; peptide transport [GO:0015833]; protein transport [GO:0015031]; transmembrane transport [GO:0055085]","COG4166"
"826","A3CP51","ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]","COG1126"
"827","A3CML8","ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; carbohydrate transport [GO:0008643]","COG3842"
"828","A3CLL7","anthranilate synthase activity [GO:0004049]; organic substance metabolic process [GO:0071704]","COG0512"
"829","A3CQS6","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; transferase activity [GO:0016740]; glutamine metabolic process [GO:0006541]","COG2071"
"830","A3CP42","cytoplasm [GO:0005737]; intrinsic component of plasma membrane [GO:0031226]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]","COG0552"
"831","A3CP91","class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; damaged DNA binding [GO:0003684]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]","COG0266"
"832","A3CQI4","helicase activity [GO:0004386]","ENOG503172B"
"833","A3CL88","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG4608"
"834","A3CNP6","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","COG1132"
"835","A3CMM3","ATP binding [GO:0005524]; pyruvate, water dikinase activity [GO:0008986]","COG3848"
"836","A3CMM3","ATP binding [GO:0005524]; pyruvate, water dikinase activity [GO:0008986]","COG0574"
"837","A3CN87","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; glycosyltransferase activity [GO:0016757]","COG1807"
"838","A3CLE9","NAD+ ADP-ribosyltransferase activity [GO:0003950]; transferase activity, transferring phosphorus-containing groups [GO:0016772]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","COG1859"
"839","A3CP78","integral component of membrane [GO:0016021]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]","COG3590"
"840","A3CQ36","phosphatase activity [GO:0016791]","COG0561"
"841","A3CMR2","ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; pyruvate, phosphate dikinase activity [GO:0050242]; pyruvate metabolic process [GO:0006090]","COG1080"
"842","A3CMR2","ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; pyruvate, phosphate dikinase activity [GO:0050242]; pyruvate metabolic process [GO:0006090]","COG0574"
"843","A3CPE1","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1136"
"844","A3CM15","plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]","COG0355"
"845","A3CM67","ATP binding [GO:0005524]","COG1131"
"846","A3CQV9","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]","COG0542"
"847","A3CLV6","integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]","COG1266"
"848","A3CN75","chromosome [GO:0005694]; extrinsic component of plasma membrane [GO:0019897]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]","COG0188"
"849","A3CQ26","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1131"
"850","A3CKM7","extracellular region [GO:0005576]; integral component of membrane [GO:0016021]","ENOG5031ZN1"
"851","A3CQD4",NA,"COG3830"
"852","A3CQE6",NA,"ENOG5033950"
"853","A3CME3","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1136"
"854","A3CMX0","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG5002"
"855","A3CMX0","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG3850"
"856","A3CKA4","ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; carbohydrate transport [GO:0008643]","COG3842"
"857","A3CPF8","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1131"
"858","A3CQH3","hydrolase activity [GO:0016787]","COG1073"
"859","A3CN99","ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; exonuclease activity [GO:0004527]; defense response to virus [GO:0051607]","COG1353"
"860","A3CL55","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","COG1132"
"861","A3CQB9","extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]","COG3064"
"862","A3CR66","integral component of membrane [GO:0016021]; establishment of competence for transformation [GO:0030420]","COG2304"
"863","A3CQF8","ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; carbohydrate transport [GO:0008643]","COG3842"
"864","A3CPV7","ATP binding [GO:0005524]; kanamycin kinase activity [GO:0008910]; metal ion binding [GO:0046872]; response to antibiotic [GO:0046677]","COG3231"
"865","A3CPI1","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; methionine-tRNA ligase activity [GO:0004825]; tRNA binding [GO:0000049]; methionyl-tRNA aminoacylation [GO:0006431]","COG0073"
"866","A3CPI1","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; methionine-tRNA ligase activity [GO:0004825]; tRNA binding [GO:0000049]; methionyl-tRNA aminoacylation [GO:0006431]","COG0143"
"867","A3CL87","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG0444"
"868","A3CP28","organic substance metabolic process [GO:0071704]","COG0826"
"869","A3CMC9","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1131"
"870","A3CJX9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; protein catabolic process [GO:0030163]","COG0465"
"871","A3CL93","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG0601"
"872","A3CKH6","cytoplasm [GO:0005737]; D-glucosamine PTS permease activity [GO:0103111]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG3444"
"873","A3CK20","tagatose-6-phosphate kinase activity [GO:0009024]; tagatose-bisphosphate aldolase activity [GO:0009025]; D-tagatose 6-phosphate catabolic process [GO:2001059]; lactose catabolic process via tagatose-6-phosphate [GO:0019512]","COG3684"
"874","A3CQV5","kinase activity [GO:0016301]; nicotinamide-nucleotide adenylyltransferase activity [GO:0000309]; biosynthetic process [GO:0009058]","COG3172"
"875","A3CQV5","kinase activity [GO:0016301]; nicotinamide-nucleotide adenylyltransferase activity [GO:0000309]; biosynthetic process [GO:0009058]","COG1057"
"876","A3CK57",NA,"COG1832"
"877","A3CQD0","isomerase activity [GO:0016853]","COG0406"
"878","A3CLI5",NA,"ENOG502ZB5J"
"879","A3CNZ2",NA,"COG1141"
"880","A3CK19","carbohydrate derivative binding [GO:0097367]; hydrolase activity [GO:0016787]; isomerase activity [GO:0016853]; carbohydrate derivative metabolic process [GO:1901135]","COG2222"
"881","A3CPB8","integral component of membrane [GO:0016021]","ENOG5032ZV3"
"882","A3CP48","hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]","COG1235"
"883","A3CP27","hydrolase activity [GO:0016787]; organic substance metabolic process [GO:0071704]","COG0826"
"884","A3CJZ9","ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylamine-glycine ligase activity [GO:0004637]; 'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]","COG0151"
"885","A3CMM6","integral component of membrane [GO:0016021]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]","COG0382"
"886","A3CMG7",NA,"ENOG5031FGY"
"887","A3CLD4","3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","COG0722"
"888","A3CLM4","DNA-binding transcription factor activity [GO:0003700]","COG2378"
"889","A3CNX8","integral component of membrane [GO:0016021]","ENOG5031TRB"
"890","A3CJY2","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; regulation of cell shape [GO:0008360]","COG2891"
"891","A3CLI6","integral component of membrane [GO:0016021]","COG4095"
"892","A3CM27","ATP binding [GO:0005524]; carbon-nitrogen ligase activity on lipid II [GO:0140282]; zinc ion binding [GO:0008270]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0770"
"893","A3CJW7","cytoplasm [GO:0005737]; DNA polymerase III complex [GO:0009360]; 3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication [GO:0006260]","COG0592"
"894","A3CPP1","integral component of membrane [GO:0016021]","COG1807"
"895","A3CK04",NA,"ENOG5032VAR"
"896","A3CNW4",NA,NA
"897","A3CP11","integral component of membrane [GO:0016021]; cell division [GO:0051301]; regulation of cell shape [GO:0008360]","COG0772"
"898","A3CKG5","aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]","COG1363"
"899","A3CM90","cytoplasm [GO:0005737]; translation release factor activity, codon specific [GO:0016149]","COG1186"
"900","A3CK05",NA,NA
"901","A3CKB7",NA,"COG3451"
"902","A3CR45","DNA-binding transcription factor activity [GO:0003700]","COG0640"
"903","A3CQL9","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]","COG2141"
"904","A3CQF7","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG0531"
"905","A3CMS9","RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]","COG0564"
"906","A3CM96","integral component of membrane [GO:0016021]; cell division [GO:0051301]; regulation of cell shape [GO:0008360]","COG0772"
"907","A3CLL6","anthranilate synthase activity [GO:0004049]; metal ion binding [GO:0046872]; tryptophan biosynthetic process [GO:0000162]","COG0147"
"908","A3CMP9","ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; transmembrane transporter activity [GO:0022857]","COG3845"
"909","A3CLA5","ATP binding [GO:0005524]; cob(I)yrinic acid a,c-diamide adenosyltransferase activity [GO:0008817]; cobalamin biosynthetic process [GO:0009236]","COG2096"
"910","A3CQG7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0477"
"911","A3CR37","integral component of membrane [GO:0016021]","ENOG5030CNT"
"912","A3CNB8","nucleic acid binding [GO:0003676]","COG0618"
"913","A3CLB6","polyhedral organelle [GO:0031469]","COG4577"
"914","A3CL36","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1131"
"915","A3CLU8","integral component of membrane [GO:0016021]","COG3152"
"916","A3CRA8","primosome complex [GO:1990077]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA replication, synthesis of RNA primer [GO:0006269]","COG0305"
"917","A3CQB6","integral component of membrane [GO:0016021]","COG4720"
"918","A3CR54","integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; ATP-dependent peptidase activity [GO:0004176]; metallopeptidase activity [GO:0008237]; serine-type endopeptidase activity [GO:0004252]; protein catabolic process [GO:0030163]","COG3480"
"919","A3CL13","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","COG2207"
"920","A3CPX0","integral component of membrane [GO:0016021]","COG4758"
"921","A3CL96","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1124"
"922","A3CPC1","adenosylhomocysteine nucleosidase activity [GO:0008782]; methylthioadenosine nucleosidase activity [GO:0008930]; L-methionine salvage from methylthioadenosine [GO:0019509]; nucleoside catabolic process [GO:0009164]","COG0775"
"923","A3CP06","transferase activity [GO:0016740]","COG1216"
"924","A3CR22","glycogen phosphorylase activity [GO:0008184]; linear malto-oligosaccharide phosphorylase activity [GO:0102250]; pyridoxal phosphate binding [GO:0030170]; SHG alpha-glucan phosphorylase activity [GO:0102499]; carbohydrate metabolic process [GO:0005975]","COG0058"
"925","A3CPR7","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; RNA processing [GO:0006396]","COG0566"
"926","A3CPD2","3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]","COG1028"
"927","A3CMN9","lipid binding [GO:0008289]","COG1307"
"928","A3CPP5","ATP binding [GO:0005524]","COG1131"
"929","A3CLF0",NA,NA
"930","A3CLH6",NA,"COG0834"
"931","A3CKF0","integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]","COG1266"
"932","A3CMB7","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG0642"
"933","A3CLI9","integral component of membrane [GO:0016021]","COG0619"
"934","A3CQ56","3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NAD binding [GO:0051287]; fatty acid biosynthetic process [GO:0006633]","COG1028"
"935","A3CKJ6","cytoplasm [GO:0005737]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]; rRNA processing [GO:0006364]","COG1385"
"936","A3CQF3","lipid binding [GO:0008289]","COG1307"
"937","A3CNE8",NA,"ENOG5031ARI"
"938","A3CQJ9","carboxy-lyase activity [GO:0016831]; hydrolase activity [GO:0016787]","COG3618"
"939","A3CPD9","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG0531"
"940","A3CLT2","integral component of membrane [GO:0016021]; metal ion transmembrane transporter activity [GO:0046873]","COG0598"
"941","A3CMD1","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]","COG0016"
"942","A3CLI8","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1122"
"943","A3CKX4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG2011"
"944","A3CM72","hydrolase activity [GO:0016787]","ENOG5030CM4"
"945","A3CQU4","tRNA-specific adenosine-34 deaminase activity [GO:0052717]; zinc ion binding [GO:0008270]; tRNA wobble adenosine to inosine editing [GO:0002100]","COG0590"
"946","A3CKA2",NA,"COG1309"
"947","A3CP18","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0577"
"948","A3CKT1","integral component of membrane [GO:0016021]; channel activity [GO:0015267]","COG0580"
"949","A3CMV5","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG2116"
"950","A3CQZ0","ATP binding [GO:0005524]; ribonucleoside-triphosphate reductase activity [GO:0008998]; DNA replication [GO:0006260]","COG1328"
"951","A3CQZ0","ATP binding [GO:0005524]; ribonucleoside-triphosphate reductase activity [GO:0008998]; DNA replication [GO:0006260]","COG1327"
"952","A3CK58","kinase activity [GO:0016301]","COG0645"
"953","A3CL07","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1131"
"954","A3CQX8","integral component of membrane [GO:0016021]; transferase activity [GO:0016740]","COG1215"
"955","A3CPI9","class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; DNA binding [GO:0003677]; DNA N-glycosylase activity [GO:0019104]; base-excision repair [GO:0006284]","COG0177"
"956","A3CMT5","hydrolase activity [GO:0016787]","COG0647"
"957","A3CL39","integral component of membrane [GO:0016021]","COG4858"
"958","A3CPH1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; kinase activity [GO:0016301]; oxidoreductase activity [GO:0016491]; protein-N(PI)-phosphohistidine-lactose phosphotransferase system transporter activity [GO:0022869]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1455"
"959","A3CPH1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; kinase activity [GO:0016301]; oxidoreductase activity [GO:0016491]; protein-N(PI)-phosphohistidine-lactose phosphotransferase system transporter activity [GO:0022869]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1440"
"960","A3CM26","carbon-nitrogen ligase activity on lipid II [GO:0140282]; glutaminase activity [GO:0004359]; transferase activity [GO:0016740]; cell wall organization [GO:0071555]; cobalamin biosynthetic process [GO:0009236]; glutamine metabolic process [GO:0006541]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG3442"
"961","A3CN14","ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]","COG0518"
"962","A3CN14","ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]","COG0519"
"963","A3CM34",NA,"ENOG5030CRQ"
"964","A3CMK9",NA,"ENOG5030CRE"
"965","A3CLD5","3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","COG0722"
"966","A3CKJ0","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]","COG0582"
"967","A3CMF0","N-acetyltransferase activity [GO:0008080]","COG0456"
"968","A3CP20","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG0845"
"969","A3CME9",NA,"COG4487"
"970","A3CLR5","DNA binding [GO:0003677]; chromosome condensation [GO:0030261]","COG0776"
"971","A3CM37","cytoplasm [GO:0005737]; LPPG:FO 2-phospho-L-lactate transferase activity [GO:0043743]; regulation of cell shape [GO:0008360]","COG0391"
"972","A3CQF6","integral component of membrane [GO:0016021]","COG4129"
"973","A3CMK4","methyltransferase activity [GO:0008168]","COG0500"
"974","A3CNZ8","glycosyltransferase activity [GO:0016757]","COG0463"
"975","A3CNE9","N-acetyltransferase activity [GO:0008080]","COG0456"
"976","A3CMN7","integral component of membrane [GO:0016021]","ENOG502Z8ZE"
"977","A3CM87","integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]","COG0474"
"978","A3CMP0","DNA binding [GO:0003677]","COG1309"
"979","A3CKE8","DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; DNA methylation [GO:0006306]","COG0827"
"980","A3CQ44","DNA binding [GO:0003677]","ENOG5032B1T"
"981","A3CKV0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]","COG0681"
"982","A3CM93","hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]","COG0491"
"983","A3CNA0","endonuclease activity [GO:0004519]; defense response to virus [GO:0051607]","COG5551"
"984","A3CMC6","ribosomal large subunit binding [GO:0043023]; tRNA binding [GO:0000049]; rescue of stalled ribosome [GO:0072344]","COG1293"
"985","A3CPA7","integral component of membrane [GO:0016021]","ENOG5033HF9"
"986","A3CN72","ribosome [GO:0005840]; nucleic acid binding [GO:0003676]","COG0539"
"987","A3CKW1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; alanine:sodium symporter activity [GO:0015655]","COG1115"
"988","A3CNF3","RNA binding [GO:0003723]","COG1837"
"989","A3CNB4","integral component of plasma membrane [GO:0005887]; fluoride transmembrane transporter activity [GO:1903425]","COG0239"
"990","A3CKU3","cytoplasm [GO:0005737]; formate C-acetyltransferase activity [GO:0008861]; lyase activity [GO:0016829]; glucose metabolic process [GO:0006006]","COG1882"
"991","A3CMK8","DNA polymerase III complex [GO:0009360]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication [GO:0006260]","COG2812"
"992","A3CL06","integral component of membrane [GO:0016021]","ENOG5033AKD"
"993","A3CQJ7","L-xylulokinase activity [GO:0008744]","COG1070"
"994","A3CL48","cytoplasm [GO:0005737]; beta-fructofuranosidase activity [GO:0004564]; sucrose metabolic process [GO:0005985]","COG1621"
"995","A3CP70",NA,"COG1959"
"996","A3CR39",NA,"COG4842"
"997","A3CQ54","acetyl-CoA carboxylase complex [GO:0009317]; acetyl-CoA carboxylase activity [GO:0003989]; fatty acid biosynthetic process [GO:0006633]","COG0511"
"998","A3CKK2",NA,NA
"999","A3CR12","integral component of membrane [GO:0016021]; DNA binding [GO:0003677]","COG1396"
"1000","A3CL29","cytoplasm [GO:0005737]; folic acid binding [GO:0005542]; glutamate formimidoyltransferase activity [GO:0030409]; lyase activity [GO:0016829]; histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]; tetrahydrofolate interconversion [GO:0035999]","COG3643"
"1001","A3CP77","integral component of membrane [GO:0016021]; cysteine-type exopeptidase activity [GO:0070004]; dipeptidase activity [GO:0016805]","COG4690"
"1002","A3CL03","integral component of membrane [GO:0016021]","ENOG5033AKD"
"1003","A3CQT6","integral component of membrane [GO:0016021]","ENOG5030CJN"
"1004","A3CR74","integral component of membrane [GO:0016021]",NA
"1005","A3CP31","integral component of membrane [GO:0016021]","COG4768"
"1006","A3CPC9",NA,"ENOG5030CS0"
"1007","A3CJY0",NA,"COG1595"
"1008","A3CM61","plasma membrane [GO:0005886]; protein N-acetylglucosaminyltransferase complex [GO:0017122]; protein glycosylation [GO:0006486]; regulation of protein stability [GO:0031647]","COG0438"
"1009","A3CKW9","glutamate dehydrogenase (NAD+) activity [GO:0004352]; nucleotide binding [GO:0000166]; cellular amino acid metabolic process [GO:0006520]","COG0334"
"1010","A3CPJ1","NAD binding [GO:0051287]; phosphoglycerate dehydrogenase activity [GO:0004617]; L-serine biosynthetic process [GO:0006564]","COG0111"
"1011","A3CQS8","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","COG1132"
"1012","A3CLD9","cellular anatomical entity [GO:0110165]; asparaginase activity [GO:0004067]; asparagine metabolic process [GO:0006528]","COG0252"
"1013","A3CQN8","deoxyribonuclease activity [GO:0004536]","COG0084"
"1014","A3CMU0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; carbohydrate:proton symporter activity [GO:0005351]; D-glucosamine PTS permease activity [GO:0103111]; protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [GO:0022877]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1299"
"1015","A3CMU0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; carbohydrate:proton symporter activity [GO:0005351]; D-glucosamine PTS permease activity [GO:0103111]; protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [GO:0022877]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1762"
"1016","A3CMU0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; carbohydrate:proton symporter activity [GO:0005351]; D-glucosamine PTS permease activity [GO:0103111]; protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [GO:0022877]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1445"
"1017","A3CM24","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG2814"
"1018","A3CNS1","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]","COG2262"
"1019","A3CP55",NA,"ENOG5031FU8"
"1020","A3CKK3",NA,NA
"1021","A3CQ41",NA,"COG4687"
"1022","A3CLL1","integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]; protein catabolic process [GO:0030163]","COG3480"
"1023","A3CME7","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","COG1132"
"1024","A3CMW5","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","COG1132"
"1025","A3CKX7","integral component of membrane [GO:0016021]","COG2843"
"1026","A3CQ91","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]","COG4585"
"1027","A3CPE6",NA,NA
"1028","A3CNR8","oxidoreductase activity [GO:0016491]","COG0300"
"1029","A3CQL1","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]","COG0542"
"1030","A3CM28","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; adenylate cyclase activity [GO:0004016]; ATP binding [GO:0005524]; nucleotidyltransferase activity [GO:0016779]; cAMP biosynthetic process [GO:0006171]; second-messenger-mediated signaling [GO:0019932]","COG1624"
"1031","A3CME8","integral component of membrane [GO:0016021]","ENOG5030CTP"
"1032","A3CQL6","uroporphyrinogen decarboxylase activity [GO:0004853]; porphyrin-containing compound biosynthetic process [GO:0006779]","COG0407"
"1033","A3CLC8","ATP binding [GO:0005524]; metal ion binding [GO:0046872]","COG0849"
"1034","A3CRC8","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG0488"
"1035","A3CL72","integral component of membrane [GO:0016021]","COG0619"
"1036","A3CNG8","integral component of membrane [GO:0016021]; ceramide glucosyltransferase activity [GO:0008120]; dihydroceramide glucosyltransferase activity [GO:0102769]","COG1215"
"1037","A3CKF3","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; dihydrofolate synthase activity [GO:0008841]; metal ion binding [GO:0046872]; tetrahydrofolylpolyglutamate synthase activity [GO:0004326]; peptidoglycan biosynthetic process [GO:0009252]","COG0285"
"1038","A3CLN8","cell division site [GO:0032153]; cytoplasmic side of plasma membrane [GO:0009898]; FtsZ-dependent cytokinesis [GO:0043093]","COG0849"
"1039","A3CMN6","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1131"
"1040","A3CKN3","integral component of membrane [GO:0016021]","ENOG50304MS"
"1041","A3CNK5","nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]","COG2801"
"1042","A3CQ85","L-threonine ammonia-lyase activity [GO:0004794]; pyridoxal phosphate binding [GO:0030170]; isoleucine biosynthetic process [GO:0009097]","COG1171"
"1043","A3CMZ5","acyltransferase activity [GO:0016746]","COG0508"
"1044","A3CPM8","cytoplasm [GO:0005737]; alpha,alpha-phosphotrehalase activity [GO:0008788]; trehalose catabolic process [GO:0005993]","COG0366"
"1045","A3CNW6",NA,"COG3464"
"1046","A3CKH2","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]","COG4585"
"1047","A3CQ03","integral component of membrane [GO:0016021]","ENOG5030CRZ"
"1048","A3CRC2","metal ion binding [GO:0046872]","COG0612"
"1049","A3CNF0","potassium ion transport [GO:0006813]","COG0569"
