"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"1003","U769_14385","","(GenBank) carboxylate-amine ligase","Glutathione metabolism, Metabolic pathways"
"1004","U769_14465","","(GenBank) glycogen synthase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1005","U769_14470","","(GenBank) malto-oligosyltrehalose trehalohydrolase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1006","U769_14475","","(GenBank) 4-alpha-glucanotransferase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1007","U769_14480","","(GenBank) malto-oligosyltrehalose synthase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1008","U769_14490","","(GenBank) glycogen debranching protein","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1009","U769_14515","","(GenBank) cardiolipin synthase 2","Glycerophospholipid metabolism, Metabolic pathways"
"1010","U769_14525","","(GenBank) glycogen branching protein","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1011","U769_14530","","(GenBank) alpha-amylase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1012","U769_14535","","(GenBank) alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase","Starch and sucrose metabolism, Metabolic pathways"
"1013","U769_14540","","(GenBank) DNA repair protein","Non-homologous end-joining"
"1014","U769_14555","katE","(GenBank) hydroperoxidase II","Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"1015","U769_14575","","(GenBank) glycogen phosphorylase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1016","U769_14595","","(GenBank) ompetence-damaged protein","Nicotinate and nicotinamide metabolism, Metabolic pathways"
"1017","U769_14610","ligD","(GenBank) ATP-dependent DNA ligase","Non-homologous end-joining"
"1018","U769_14690","","(GenBank) dehydrogenase","Glycine, serine and threonine metabolism, Metabolic pathways"
"1019","U769_14755","","(GenBank) hypothetical protein","Glutathione metabolism, Metabolic pathways"
"1020","U769_14765","","(GenBank) allophanate hydrolase","Glutathione metabolism, Metabolic pathways"
"1021","U769_14775","","(GenBank) thiamine pyrophosphate protein","Pyruvate metabolism, Metabolic pathways"
"1022","U769_14790","","(GenBank) lipolytic protein","Limonene and pinene degradation, Caprolactam degradation, Biosynthesis of secondary metabolites, Degradation of aromatic compounds"
"1023","U769_14810","","(GenBank) iron dicitrate transporter FecR","Two-component system"
"1024","U769_14850","","(GenBank) multidrug MFS transporter","Chlorocyclohexane and chlorobenzene degradation, Chloroalkane and chloroalkene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1025","U769_14855","","(GenBank) ring-hydroxylating dioxygenase small subunit","Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1026","U769_14860","","(GenBank) asparagine synthase","Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1027","U769_14865","","(GenBank) ring-hydroxylating dioxygenase subunit","Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1028","U769_14875","","(GenBank) kynurenine formamidase","Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1029","U769_14880","","(GenBank) kynureninase","Tryptophan metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1030","U769_14965","","(GenBank) class V aminotransferase","Thiamine metabolism, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"1031","U769_14970","","(GenBank) microcin C ABC transporter ATP-binding protein YejF","ABC transporters"
"1032","U769_14975","","(GenBank) ABC transporter permease","ABC transporters"
"1033","U769_14980","","(GenBank) microcin C ABC transporter permease YejB","ABC transporters"
"1034","U769_14985","","(GenBank) hypothetical protein","ABC transporters"
"1035","U769_15010","","(GenBank) carbonic anhydrase","Nitrogen metabolism, Metabolic pathways"
"1036","U769_15015","","(GenBank) cyanate hydratase","Nitrogen metabolism, Metabolic pathways"
"1037","U769_15020","","(GenBank) iron dicitrate transporter FecR","Two-component system"
"1038","U769_15025","","(GenBank) RNA polymerase sigma factor","Two-component system"
"1039","U769_15080","","(GenBank) glutamine synthetase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Two-component system"
"1040","U769_15100","","(GenBank) thiamine pyrophosphate protein","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1041","U769_15150","","(GenBank) glutathione reductase","Glutathione metabolism, Metabolic pathways"
"1042","U769_15160","","(GenBank) UTP--glucose-1-phosphate uridylyltransferase","Pentose and glucuronate interconversions, Galactose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars"
"1043","U769_15165","","(GenBank) UDP-glucose 6-dehydrogenase","Pentose and glucuronate interconversions, Ascorbate and aldarate metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars"
"1044","U769_15175","","(GenBank) TetR family transcriptional regulator","beta-Lactam resistance"
"1045","U769_15180","","(GenBank) hemolysin D","beta-Lactam resistance, Two-component system"
"1046","U769_15185","","(GenBank) hydrogenase expression protein HypA","beta-Lactam resistance, Two-component system"
"1047","U769_15205","","(GenBank) isovaleryl-CoA dehydrogenase","Valine, leucine and isoleucine degradation, Metabolic pathways"
"1048","U769_15210","","(GenBank) methylcrotonoyl-CoA carboxylase","Valine, leucine and isoleucine degradation, Metabolic pathways"
"1049","U769_15215","","(GenBank) gamma-carboxygeranoyl-CoA hydratase","Valine, leucine and isoleucine degradation, Metabolic pathways"
"1050","U769_15220","","(GenBank) 3-methylcrotonyl-CoA carboxylase subunit alpha","Valine, leucine and isoleucine degradation, Metabolic pathways"
"1051","U769_15225","","(GenBank) hydroxymethylglutaryl-CoA lyase","Valine, leucine and isoleucine degradation, Geraniol degradation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1052","U769_15235","","(GenBank) homogentisate 1,2-dioxygenase","Tyrosine metabolism, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1053","U769_15240","","(GenBank) fumarylacetoacetase","Tyrosine metabolism, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1054","U769_15245","","(GenBank) maleylacetoacetate isomerase","Tyrosine metabolism, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1055","U769_15265","","(GenBank) 3-hydroxybutyrate dehydrogenase","Butanoate metabolism, Metabolic pathways"
"1056","U769_15270","","(GenBank) short chain fatty acid transporter","Two-component system"
"1057","U769_15275","","(GenBank) acetyl-CoA acetyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"1058","U769_15280","","(GenBank) succinyl-CoA:3-ketoacid-CoA transferase","Valine, leucine and isoleucine degradation, Butanoate metabolism, Metabolic pathways"
"1059","U769_15285","","(GenBank) succinyl-CoA:3-ketoacid-CoA transferase","Valine, leucine and isoleucine degradation, Butanoate metabolism, Metabolic pathways"
"1060","U769_15295","","(GenBank) acetoacetyl-CoA synthetase","Valine, leucine and isoleucine degradation, Butanoate metabolism, Metabolic pathways"
"1061","U769_15355","","(GenBank) betaine-aldehyde dehydrogenase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"1062","U769_15365","","(GenBank) quinoprotein ethanol dehydrogenase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"1063","U769_15380","","(GenBank) multidrug MFS transporter","Two-component system"
"1064","U769_15400","","(GenBank) ATPase","Two-component system, Biofilm formation - Pseudomonas aeruginosa"
"1065","U769_15420","","(GenBank) membrane protein","Lipopolysaccharide biosynthesis, Metabolic pathways, Cationic antimicrobial peptide (CAMP) resistance"
"1066","U769_15450","","(GenBank) 5-carboxymethyl-2-hydroxymuconate isomerase","Tyrosine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1067","U769_15655","","(GenBank) DNA damage-inducible protein","DNA replication"
"1068","U769_15747","","(GenBank) hypothetical protein","Cysteine and methionine metabolism, Metabolic pathways"
"1069","U769_15755","","(GenBank) hypothetical protein","DNA replication, Mismatch repair, Homologous recombination"
"1070","U769_15855","","(GenBank) UDP pyrophosphate phosphatase","Peptidoglycan biosynthesis, Teichoic acid biosynthesis"
"1071","U769_15900","","(GenBank) ribokinase","Pentose phosphate pathway, Metabolic pathways"
"1072","U769_15910","","(GenBank) ABC transporter permease","ABC transporters"
"1073","U769_15915","","(GenBank) ribose ABC transporter ATPase","ABC transporters"
"1074","U769_15920","","(GenBank) LacI family transcriptional regulator","ABC transporters, Bacterial chemotaxis"
"1075","U769_15975","","(GenBank) aldehyde oxidase","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Nucleotide metabolism"
"1076","U769_15980","","(GenBank) FAD-binding molybdopterin dehydrogenase","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Nucleotide metabolism"
"1077","U769_15985","","(GenBank) (2Fe-2S)-binding protein","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Nucleotide metabolism"
"1078","U769_15990","","(GenBank) methyl-accepting chemotaxis protein","Two-component system, Bacterial chemotaxis"
"1079","U769_16005","","(GenBank) 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","Cysteine and methionine metabolism, Selenocompound metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1080","U769_16025","","(GenBank) cobaltochelatase subunit CobN","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1081","U769_16045","","(GenBank) ribonucleoside triphosphate reductase","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"1082","U769_16095","","(GenBank) membrane protein","Two-component system"
"1083","U769_16130","","(GenBank) phenazine biosynthesis protein","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"1084","U769_16135","","(GenBank) 2,3-dihydro-3-hydroxyanthranilate isomerase","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"1085","U769_16140","","(GenBank) anthranilate synthase","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"1086","U769_16145","","(GenBank) isochorismatase","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"1087","U769_16150","","(GenBank) phospho-2-dehydro-3-deoxyheptonate aldolase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Quorum sensing"
"1088","U769_16155","","(GenBank) phenazine biosynthesis protein","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"1089","U769_16160","","(GenBank) phenazine biosynthesis protein","Phenazine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"1090","U769_16190","","(GenBank) penicillin acylase","Biosynthesis of secondary metabolites"
"1091","U769_16205","","(GenBank) glutathione S-transferase","Glutathione metabolism, Metabolic pathways"
"1092","U769_16240","","(GenBank) NADH-quinone oxidoreductase subunit A","Oxidative phosphorylation, Metabolic pathways"
"1093","U769_16275","","(GenBank) ABC transporter ATP-binding protein","ABC transporters"
"1094","U769_16285","","(GenBank) hypothetical protein","Quorum sensing"
"1095","U769_16300","","(GenBank) peptidase M23","Quorum sensing"
"1096","U769_16310","","(GenBank) acyl carrier protein","Metabolic pathways, Biosynthesis of secondary metabolites"
"1097","U769_16315","","(GenBank) general secretion pathway protein D","Bacterial secretion system"
"1098","U769_16320","","(GenBank) pilus assembly protein PilZ","Bacterial secretion system"
"1099","U769_16330","","(GenBank) ATP-dependent DNA helicase","Nucleotide excision repair"
"1100","U769_16345","","(GenBank) molybdate ABC transporter substrate-binding protein","ABC transporters"
"1101","U769_16350","","(GenBank) molybdenum ABC transporter permease","ABC transporters"
"1102","U769_16355","","(GenBank) molybdenum ABC transporter ATP-binding protein","ABC transporters"
"1103","U769_16385","","(GenBank) cytochrome oxidase subunit I","Oxidative phosphorylation, Metabolic pathways, Two-component system"
"1104","U769_16450","metH","(GenBank) B12-dependent methionine synthase","Cysteine and methionine metabolism, Selenocompound metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1105","U769_16485","","(GenBank) sulfite reductase","Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1106","U769_16510","","(GenBank) quinone oxidoreductase","Propanoate metabolism, Metabolic pathways"
"1107","U769_16560","","(GenBank) NADH pyrophosphatase","Nicotinate and nicotinamide metabolism, Metabolic pathways"
"1108","U769_16570","","(GenBank) enoyl-CoA hydratase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"1109","U769_16585","","(GenBank) lysine decarboxylase","Arginine and proline metabolism, Metabolic pathways"
"1110","U769_16595","","(GenBank) DNA polymerase III subunit epsilon","DNA replication, Mismatch repair, Homologous recombination"
"1111","U769_16600","rnhA","(GenBank) ribonuclease H","DNA replication"
"1112","U769_16610","","(GenBank) hydroxyacylglutathione hydrolase","Pyruvate metabolism, Metabolic pathways"
"1113","U769_16620","","(GenBank) hypothetical protein","ABC transporters"
"1114","U769_16625","","(GenBank) hypothetical protein","ABC transporters"
"1115","U769_16630","","(GenBank) microcin C ABC transporter permease YejB","ABC transporters"
"1116","U769_16635","","(GenBank) ABC transporter permease","ABC transporters"
"1117","U769_16640","","(GenBank) microcin C ABC transporter ATP-binding protein YejF","ABC transporters"
"1118","U769_16645","","(GenBank) enoyl-ACP reductase","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors"
"1119","U769_16655","","(GenBank) tRNA-Asp","Aminoacyl-tRNA biosynthesis"
"1120","U769_16685","","(GenBank) transcriptional regulator","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"1121","U769_16690","","(GenBank) ATPase","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"1122","U769_16710","","(GenBank) tRNA-His","Aminoacyl-tRNA biosynthesis"
"1123","U769_16715","","(GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"1124","U769_16720","","(GenBank) tRNA-His","Aminoacyl-tRNA biosynthesis"
"1125","U769_16725","","(GenBank) tRNA-Arg","Aminoacyl-tRNA biosynthesis"
"1126","U769_16730","","(GenBank) methenyltetrahydrofolate cyclohydrolase","One carbon pool by folate, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"1127","U769_16735","","(GenBank) cysteinyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"1128","U769_16740","","(GenBank) glutaminyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"1129","U769_16750","","(GenBank) UDP-2,3-diacylglucosamine hydrolase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"1130","U769_16780","","(GenBank) aconitate hydratase","Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1131","U769_16800","","(GenBank) MFS transporter","Nitrogen metabolism"
"1132","U769_16810","","(GenBank) nitrite reductase","Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1133","U769_16815","","(GenBank) nitrite reductase","Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1134","U769_16820","","(GenBank) nitrate reductase subunit alpha","Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1135","U769_16825","","(GenBank) uroporphyrin-III C-methyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"1136","U769_16865","","(GenBank) phosphoenolpyruvate synthase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1137","U769_16925","","(GenBank) aminodeoxychorismate synthase","Folate biosynthesis, Biosynthesis of cofactors"
"1138","U769_16930","thrH","(GenBank) phosphoserine phosphatase","Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1139","U769_16935","","(GenBank) phosphoadenosine phosphosulfate reductase","Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1140","U769_16955","","(GenBank) 2-dehydropantoate 2-reductase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1141","U769_16970","","(GenBank) phospho-2-dehydro-3-deoxyheptonate aldolase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Quorum sensing"
"1142","U769_16980","","(GenBank) enoyl-CoA hydratase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"1143","U769_17035","","(GenBank) 3-hydroxyacyl-CoA dehydrogenase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"1144","U769_17040","","(GenBank) 3-ketoacyl-CoA thiolase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"1145","U769_17090","","(GenBank) membrane protein","Biofilm formation - Pseudomonas aeruginosa"
"1146","U769_17095","","(GenBank) beta-D-glucoside glucohydrolase","Cyanoamino acid metabolism, Starch and sucrose metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites"
"1147","U769_17100","","(GenBank) type III secretion system protein","Bacterial secretion system"
"1148","U769_17110","","(GenBank) preproteins translocase J","Bacterial secretion system"
"1149","U769_17130","","(GenBank) type III export protein pscF","Bacterial secretion system"
"1150","U769_17145","","(GenBank) secretin","Bacterial secretion system"
"1151","U769_17160","","(GenBank) AraC family transcriptional regulator","Biofilm formation - Pseudomonas aeruginosa"
"1152","U769_17210","","(GenBank) Low calcium response locus protein D","Bacterial secretion system"
"1153","U769_17220","","(GenBank) preprotein translocase X","Bacterial secretion system"
"1154","U769_17235","","(GenBank) type III secretion protein","Bacterial secretion system"
"1155","U769_17240","fliI","(GenBank) ATP synthase","Bacterial secretion system"
"1156","U769_17245","","(GenBank) translocation protein in type III secretion","Bacterial secretion system"
"1157","U769_17250","","(GenBank) translocation protein in type III secretion","Bacterial secretion system"
"1158","U769_17255","","(GenBank) type III secretion system protein","Bacterial secretion system"
"1159","U769_17260","ssaR","(GenBank) flagellar biosynthesis protein FliP","Bacterial secretion system"
"1160","U769_17265","","(GenBank) preprotein translocase S","Bacterial secretion system"
"1161","U769_17270","","(GenBank) preprotein translocase T","Bacterial secretion system"
"1162","U769_17275","","(GenBank) preprotein translocase U","Bacterial secretion system"
"1163","U769_17290","","(GenBank) spermidine synthase","Cysteine and methionine metabolism, Arginine and proline metabolism, Glutathione metabolism, Metabolic pathways"
"1164","U769_17295","","(GenBank) DNA-3-methyladenine glycosidase","Base excision repair"
"1165","U769_17305","","(GenBank) haloacid dehalogenase","Cysteine and methionine metabolism, Metabolic pathways"
"1166","U769_17310","","(GenBank) acireductone dioxygenase","Cysteine and methionine metabolism, Metabolic pathways"
"1167","U769_17315","","(GenBank) methylthioribulose-1-phosphate dehydratase","Cysteine and methionine metabolism, Metabolic pathways"
"1168","U769_17325","","(GenBank) chorismate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1169","U769_17360","","(GenBank) GTP cyclohydrolase","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1170","U769_17380","","(GenBank) protein phosphatase","Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"1171","U769_17385","","(GenBank) type VI secretion protein VasK","Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"1172","U769_17390","","(GenBank) OmpA family protein","Bacterial secretion system"
"1173","U769_17395","","(GenBank) type VI secretion protein","Biofilm formation - Pseudomonas aeruginosa"
"1174","U769_17400","","(GenBank) type VI secretion protein","Bacterial secretion system"
"1175","U769_17425","","(GenBank) ATPase AAA","Biofilm formation - Pseudomonas aeruginosa, Bacterial secretion system"
"1176","U769_17430","","(GenBank) type VI secretion protein","Biofilm formation - Pseudomonas aeruginosa"
"1177","U769_17450","","(GenBank) type VI secretion protein","Biofilm formation - Pseudomonas aeruginosa"
"1178","U769_17455","","(GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"1179","U769_17465","","(GenBank) glutathione S-transferase","Glutathione metabolism, Metabolic pathways"
"1180","U769_17470","","(GenBank) GntR family transcriptional regulator","Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism"
"1181","U769_17510","","(GenBank) chemotaxis protein","Two-component system, Bacterial chemotaxis"
"1182","U769_17535","","(GenBank) selenophosphate synthetase","Selenocompound metabolism, Metabolic pathways"
"1183","U769_17555","","(GenBank) glutaminase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, D-Amino acid metabolism, Metabolic pathways, Two-component system"
"1184","U769_17560","","(GenBank) Fis family transcriptional regulator","Two-component system, Quorum sensing"
"1185","U769_17565","","(GenBank) histidine kinase","Two-component system"
"1186","U769_17570","","(GenBank) ATPase","Two-component system"
"1187","U769_17575","","(GenBank) potassium-transporting ATPase subunit B","Two-component system"
"1188","U769_17580","","(GenBank) ATPase","Two-component system"
"1189","U769_17585","","(GenBank) potassium transporter TrkH","Two-component system"
"1190","U769_17590","","(GenBank) acyl-CoA dehydrogenase","Caprolactam degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1191","U769_17600","","(GenBank) enoyl-CoA hydratase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"1192","U769_17605","","(GenBank) 3-hydroxyacyl-CoA dehydrogenase","Phenylalanine metabolism, Benzoate degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1193","U769_17655","","(GenBank) esterase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1194","U769_17660","","(GenBank) AMP-binding acetyl-CoA synthetase","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"1195","U769_17675","","(GenBank) glycerol-3-phosphate dehydrogenase","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"1196","U769_17690","","(GenBank) sensor histidine kinase","Two-component system, Biofilm formation - Pseudomonas aeruginosa"
"1197","U769_17695","","(GenBank) 3-hydroxydecanoyl-ACP dehydratase","Fatty acid biosynthesis, Metabolic pathways, Fatty acid metabolism"
"1198","U769_17700","","(GenBank) 3-oxoacyl-ACP synthase","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Fatty acid metabolism, Biosynthesis of cofactors"
"1199","U769_17705","","(GenBank) methyl-accepting chemotaxis protein","Two-component system, Bacterial chemotaxis"
"1200","U769_17735","","(GenBank) (2Fe-2S)-binding protein","Nicotinate and nicotinamide metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1201","U769_17740","","(GenBank) aldehyde dehydrogenase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1202","U769_17755","","(GenBank) 3-methyl-2-oxobutanoate hydroxymethyltransferase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1203","U769_17795","","(GenBank) succinyl-CoA synthetase subunit alpha","Citrate cycle (TCA cycle), Propanoate metabolism, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1204","U769_17800","sucC","(GenBank) malate--CoA ligase subunit beta","Citrate cycle (TCA cycle), Propanoate metabolism, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1205","U769_17805","","(GenBank) dihydrolipoamide dehydrogenase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"1206","U769_17810","","(GenBank) dihydrolipoamide succinyltransferase","Citrate cycle (TCA cycle), Lysine degradation, Tryptophan metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
