"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"397","R2866_1014","trpE","(GenBank) Anthranilate synthase component I","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Quorum sensing"
"398","R2866_1018","pstS","(GenBank) Phosphate ABC transport system, periplasmic binding protein","ABC transporters, Two-component system"
"399","R2866_1019","pstC","(GenBank) Phosphate ABC transport system, permease component","ABC transporters"
"400","R2866_1020","pstA","(GenBank) Phosphate ABC transport system, permease component","ABC transporters"
"401","R2866_1021","pstB","(GenBank) Phosphate ABC transport system, ATPase component","ABC transporters"
"402","R2866_1022","phoB","(GenBank) Phosphate regulon transcriptional regulatory protein","Two-component system"
"403","R2866_1023","phoR","(GenBank) Phosphate regulon sensor protein","Two-component system"
"404","R2866_1024","sbcB","(GenBank) Exodeoxyribonuclease I","Mismatch repair"
"405","R2866_1031","tusE","(GenBank) tRNA 2-thiouridine synthesizing protein E","Sulfur relay system"
"406","R2866_1035","thrS","(GenBank) Threonyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"407","R2866_1039","pntB","(GenBank) NAD(P) transhydrogenase, subunit beta","Nicotinate and nicotinamide metabolism, Metabolic pathways"
"408","R2866_1040","pntA","(GenBank) NAD(P) transhydrogenase, subunit alpha","Nicotinate and nicotinamide metabolism, Metabolic pathways"
"409","R2866_1041","glgP","(GenBank) Glycogen phosphorylase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"410","R2866_1042","glgA","(GenBank) Glycogen synthase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"411","R2866_1043","glgC","(GenBank) Glucose-1-phosphate adenylyltransferase","Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"412","R2866_1044","glgX","(GenBank) Glycogen debranching enzyme","Starch and sucrose metabolism, Metabolic pathways"
"413","R2866_1045","glgB","(GenBank) 1,4-alpha-glucan branching enzyme","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"414","R2866_1046","malQ","(GenBank) 4-alpha-glucanotransferase (amylomaltase)","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"415","R2866_1048","glnS","(GenBank) Glutaminyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"416","R2866_1052","cdd","(GenBank) Cytidine deaminase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"417","R2866_1055","potA","(GenBank) Spermidine/putrescine ABC transporter, ATP-binding protein","ABC transporters"
"418","R2866_1056","potB","(GenBank) Spermidine/putrescine ABC transporter, permease protein","ABC transporters"
"419","R2866_1057","potC","(GenBank) Spermidine/putrescine ABC transporter, permease protein","ABC transporters"
"420","R2866_1058","potD","(GenBank) Spermidine/putrescine ABC transporter, periplasmic-binding protein","ABC transporters"
"421","R2866_1061","rfaE","(GenBank) Fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"422","R2866_1062","htrB","(GenBank) Lipid A biosynthesis lauroyl acyltransferase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"423","R2866_1068","fabB","(GenBank) 3-oxoacyl-(acyl carrier protein) synthase","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Fatty acid metabolism, Biosynthesis of cofactors"
"424","R2866_1073","licD","(GenBank) Phosphocholine transferase LicD","Teichoic acid biosynthesis"
"425","R2866_1077","","(GenBank) Putative NAD(P)H oxidoreductase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"426","R2866_1080","aroG","(GenBank) 3-deoxy-D-arabino-heptulosonate-7-phosphate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Quorum sensing"
"427","R2866_1081","lolE","(GenBank) Outer membrane-specific lipoprotein ABC transporter, permease component LolE","ABC transporters"
"428","R2866_1082","lolD","(GenBank) Outer membrane-specific lipoprotein ABC transporter, ATP-binding component LolD","ABC transporters"
"429","R2866_1083","bioD-2","(GenBank) Putative dethiobiotin synthase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"430","R2866_1084","","(GenBank) Putative biotin synthesis protein","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"431","R2866_1085","","(GenBank) Conserved hypothetical protein","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"432","R2866_1086","bioF","(GenBank) Probable 8-amino-7-oxononanoate synthase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"433","R2866_1087","bioA","(GenBank) Adenosylmethionine--8-amino-7-oxononanoate transaminase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"434","R2866_1088","lolC","(GenBank) Outer membrane-specific lipoprotein ABC transporter, permease component LolE","ABC transporters"
"435","R2866_1089","hprA","(GenBank) Glycerate dehydrogenase","Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"436","R2866_1090","kdsA","(GenBank) 2-dehydro-3-deoxyphosphooctonate aldolase","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"437","R2866_1107","trnV5","(GenBank) tRNA-Val","Aminoacyl-tRNA biosynthesis"
"438","R2866_1108","pykA","(GenBank) Pyruvate kinase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"439","R2866_1109","dnaB","(GenBank) Replicative DNA helicase","DNA replication"
"440","R2866_1110","alr","(GenBank) Alanine racemase","D-Amino acid metabolism, Metabolic pathways, Vancomycin resistance"
"441","R2866_1111","pgi","(GenBank) Glucose-6-phosphate isomerase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of nucleotide sugars"
"442","R2866_1116","argS","(GenBank) Arginyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"443","R2866_1117","ilvH","(GenBank) Acetolactate synthase III small subunit","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"444","R2866_1118","ilvI","(GenBank) Acetolactate synthase III large subunit","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"445","R2866_1121","purU","(GenBank) Formyltetrahydrofolate deformylase","Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Metabolic pathways"
"446","R2866_1122","aroA","(GenBank) 3-phosphoshikimate-1-carboxyvinyltransferase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"447","R2866_1138","ispE","(GenBank) 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"448","R2866_1139","prsA","(GenBank) Ribose-phosphate pyrophosphokinase","Pentose phosphate pathway, Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"449","R2866_1140","tyrZ","(GenBank) Tyrosyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"450","R2866_1143","ribC","(GenBank) Riboflavin synthase, subunit alpha","Riboflavin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"451","R2866_1144","pepN","(GenBank) Aminopeptidase N","Glutathione metabolism, Metabolic pathways"
"452","R2866_1152","purE","(GenBank) Phosphoribosylaminoimidazole carboxylase, catalytic subunit putative","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"453","R2866_1153","purK","(GenBank) Phosphoribosylaminoimidazole carboxylase, ATPase subunit","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"454","R2866_1154","aspC","(GenBank) Aspartate aminotransferase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Cysteine and methionine metabolism, Arginine and proline metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"455","R2866_1155","cbiO","(GenBank) Nickel and cobalt ABC transporter, ATP-binding protein","ABC transporters"
"456","R2866_1156","cbiQ","(GenBank) Nickel and cobalt ABC transporter, permease component","ABC transporters"
"457","R2866_1157","cbiM","(GenBank) Nickel and cobalt ABC transporter, permease component","ABC transporters"
"458","R2866_1158","cbiL","(GenBank) Nickel and cobalt ABC transporter component","ABC transporters"
"459","R2866_1159","cbiK","(GenBank) Nickel and cobalt ABC transporter, periplasmic binding protein","ABC transporters"
"460","R2866_1166","rpL25","(GenBank) 50S ribosomal protein L25","Ribosome"
"461","R2866_1167","trnQ1","(GenBank) tRNA-Gln","Aminoacyl-tRNA biosynthesis"
"462","R2866_1168","trnQ2","(GenBank) tRNA-Gln","Aminoacyl-tRNA biosynthesis"
"463","R2866_1169","trnL5","(GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"464","R2866_1170","trnM3","(GenBank) tRNA-Met","Aminoacyl-tRNA biosynthesis"
"465","R2866_1172","purA","(GenBank) Adenylosuccinate synthetase","Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Nucleotide metabolism, Biosynthesis of cofactors"
"466","R2866_1173","dapD","(GenBank) 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase","Lysine biosynthesis, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"467","R2866_1175","ppc","(GenBank) Phosphoenolpyruvate carboxylase","Pyruvate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"468","R2866_1177","sapA","(GenBank) Peptide ABC transporter system, periplasmic binding protein SapA","Cationic antimicrobial peptide (CAMP) resistance, ABC transporters"
"469","R2866_1178","sapB","(GenBank) Peptide ABC transporter system, permease protein SapB","Cationic antimicrobial peptide (CAMP) resistance, ABC transporters"
"470","R2866_1179","sapC","(GenBank) Peptide ABC transporter system, permease protein SapC","Cationic antimicrobial peptide (CAMP) resistance, ABC transporters"
"471","R2866_1180","sapD","(GenBank) Peptide ABC transporter system, ATPase protein SapD","Cationic antimicrobial peptide (CAMP) resistance, ABC transporters"
"472","R2866_1181","sapF","(GenBank) Peptide ABC transporter system, ATPase protein SapF","Cationic antimicrobial peptide (CAMP) resistance, ABC transporters"
"473","R2866_1182","yeiH","(GenBank) Conserved hypothetical protein","Cationic antimicrobial peptide (CAMP) resistance"
"474","R2866_1184","fbp","(GenBank) Fructose-1,6-bisphosphatase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"475","R2866_1187","pfs","(GenBank) 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase","Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of amino acids"
"476","R2866_1188","","(GenBank) Conserved hypothetical protein","Cationic antimicrobial peptide (CAMP) resistance"
"477","R2866_1189","recJ","(GenBank) Single-stranded-DNA-specific exonuclease RecJ","Base excision repair, Mismatch repair, Homologous recombination"
"478","R2866_1192","lysU","(GenBank) Lysyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"479","R2866_1193","mdh","(GenBank) Malate dehydrogenase","Citrate cycle (TCA cycle), Cysteine and methionine metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"480","R2866_1196","purF","(GenBank) Amidophosphoribosyltransferase","Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"481","R2866_1199","ackA","(GenBank) Acetate kinase","Taurine and hypotaurine metabolism, Pyruvate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"482","R2866_1200","pta","(GenBank) Phosphate acetyltransferase","Taurine and hypotaurine metabolism, Pyruvate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"483","R2866_1206","sucD","(GenBank) Succinyl-CoA synthetase, alpha subunit","Citrate cycle (TCA cycle), Propanoate metabolism, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"484","R2866_1207","sucC","(GenBank) Succinyl-CoA synthetase, beta subunit","Citrate cycle (TCA cycle), Propanoate metabolism, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"485","R2866_1210","ilvE","(GenBank) Branched-chain amino acid transaminase","Cysteine and methionine metabolism, Valine, leucine and isoleucine degradation, Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"486","R2866_1212","queC","(GenBank) Probable 7-cyano-7-deazaguanine (preQ0) synthesis protein QueC","Folate biosynthesis, Metabolic pathways"
"487","R2866_1213","queD","(GenBank) Probable 7-cyano-7-deazaguanine (preQ0) synthesis protein QueD","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"488","R2866_1214","queE","(GenBank) Probable 7-cyano-7-deazaguanine (preQ0) synthesis protein QueE","Folate biosynthesis, Metabolic pathways"
"489","R2866_1215","uvrD","(GenBank) DNA helicase II","Nucleotide excision repair, Mismatch repair"
"490","R2866_1216","dppB","(GenBank) Dipeptide ABC transporter, permease protein DppB","ABC transporters"
"491","R2866_1217","dppC","(GenBank) Dipeptide ABC transporter, permease protein DppC","ABC transporters"
"492","R2866_1218","dppD","(GenBank) Dipeptide ABC transporter, ATP-binding protein DppD","ABC transporters"
"493","R2866_1219","dppF","(GenBank) Dipeptide ABC transporter, ATP-binding protein DppF","ABC transporters"
"494","R2866_1220","ligA","(GenBank) ATP-dependent DNA ligase","DNA replication, Base excision repair, Nucleotide excision repair, Mismatch repair"
"495","R2866_1221","gmhA","(GenBank) Sedoheptulose 7-phosphate isomerase","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"496","R2866_1222","artP","(GenBank) Arginine ABC transporter, ATP-binding protein ArtP","ABC transporters"
"497","R2866_1223","artI","(GenBank) Arginine ABC transporter, periplasmic-binding protein ArtI","ABC transporters"
"498","R2866_1224","artQ","(GenBank) Arginine ABC transporter, permease protein ArtQ","ABC transporters"
"499","R2866_1225","artM","(GenBank) Arginine ABC transporter, permease protein ArtM","ABC transporters"
"500","R2866_1229","metK","(GenBank) S-adenosylmethionine synthetase","Cysteine and methionine metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Biosynthesis of cofactors"
"501","R2866_1230","trpG2","(GenBank) Putative anthranilate synthase component II","Folate biosynthesis, Biosynthesis of cofactors"
"502","R2866_1231","","(GenBank) Conserved hypothetical protein","Folate biosynthesis, Biosynthesis of cofactors"
"503","R2866_1232","","(GenBank) Conserved hypothetical protein","Folate biosynthesis, Biosynthesis of cofactors"
"504","R2866_1234","serC","(GenBank) Phosphoserine aminotransferase","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Methane metabolism, Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"505","R2866_1235","hisC2","(GenBank) Putative histidinol-phosphate aminotransferase","Histidine metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"506","R2866_1239","ydiI","(GenBank) Conserved hypothetical protein","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"507","R2866_1240","hemH","(GenBank) Ferrochelatase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"508","R2866_1242","trxB","(GenBank) Thioredoxin reductase","Selenocompound metabolism"
"509","R2866_1243","cydD","(GenBank) Cysteine/glutathione ABC transporter, fused ATPase and permease components","ABC transporters"
"510","R2866_1244","cydC","(GenBank) Cysteine/glutathione ABC transporter, fused ATPase and permease components","ABC transporters"
"511","R2866_1245","ffs","(GenBank) 4.5S RNA","Protein export"
"512","R2866_1248","hpt","(GenBank) Hypoxanthine phosphoribosyltransferase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"513","R2866_1253","lptB","(GenBank) Lipooligosaccharide transporter, ATP-binding protein LptB","ABC transporters"
"514","R2866_1254","ptsN","(GenBank) PtsN-like protein","Phosphotransferase system (PTS)"
"515","R2866_1256","pheA","(GenBank) Chorismate mutase/prephenate dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"516","R2866_1257","lpxC","(GenBank) UDP-3-0-(3-hydroxymyristoyl) N-acetylglucosamine deacetylase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"517","R2866_1261","ddlB","(GenBank) D-alanine--D-alanine ligase","D-Amino acid metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"518","R2866_1262","murC","(GenBank) UDP-N-acetylmuramate--L-alanine ligase","Peptidoglycan biosynthesis, Metabolic pathways"
"519","R2866_1263","murG","(GenBank) Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase","Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"520","R2866_1265","murD","(GenBank) UDP-N-acetylmuramoylalanine-D-glutamate ligase","D-Amino acid metabolism, Peptidoglycan biosynthesis, Metabolic pathways"
"521","R2866_1266","mraY","(GenBank) Phospho-N-acetylmuramoyl-pentapeptide-transferase E","Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"522","R2866_1267","murF","(GenBank) UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase","Lysine biosynthesis, Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"523","R2866_1268","murE","(GenBank) UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase","Lysine biosynthesis, Peptidoglycan biosynthesis, Metabolic pathways"
"524","R2866_1269","ftsI","(GenBank) Peptidoglycan synthetase FtsI","Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"525","R2866_1275","talB","(GenBank) Transaldolase B","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"526","R2866_1276","oppA","(GenBank) Oligopeptide ABC transporter, periplasmic-binding protein OppA","beta-Lactam resistance, ABC transporters, Quorum sensing"
"527","R2866_1277","oppB","(GenBank) Oligopeptide ABC transporter, permease protein OppB","beta-Lactam resistance, ABC transporters, Quorum sensing"
"528","R2866_1278","oppC","(GenBank) Oligopeptide ABC transporter, permease protein OppC","beta-Lactam resistance, ABC transporters, Quorum sensing"
"529","R2866_1279","oppD","(GenBank) Oligopeptide ABC transporter, ATP-binding protein OppD","beta-Lactam resistance, ABC transporters, Quorum sensing"
"530","R2866_1280","oppF","(GenBank) Oligopeptide ABC transporter, ATP-binding protein OppF","beta-Lactam resistance, ABC transporters, Quorum sensing"
"531","R2866_1284","deoC","(GenBank) Deoxyribose-phosphate aldolase","Pentose phosphate pathway, Metabolic pathways"
"532","R2866_1286","rfaD","(GenBank) ADP-L-glycero-D-mannoheptose-6-epimerase","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"533","R2866_1287","xylB","(GenBank) Xylulose kinase","Pentose and glucuronate interconversions, Metabolic pathways"
"534","R2866_1288","xylA","(GenBank) D-xylose isomerase","Pentose and glucuronate interconversions, Fructose and mannose metabolism, Metabolic pathways"
"535","R2866_1289","xylF","(GenBank) D-xylose ABC transporter, periplasmic binding protein","ABC transporters"
"536","R2866_1290","xylG","(GenBank) D-xylose ABC transporter, ATP-binding component","ABC transporters"
"537","R2866_1291","xylH","(GenBank) D-xylose ABC transporter, permease component","ABC transporters"
"538","R2866_1292","patB","(GenBank) Probable PLP-dependent aminotransferase","Cysteine and methionine metabolism, Selenocompound metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"539","R2866_1295","rfaF","(GenBank) ADP-heptose-LOS heptosyltransferase II","Lipopolysaccharide biosynthesis, Metabolic pathways"
"540","R2866_1297","cysK","(GenBank) Cysteine synthase A, O-acetylserine sulfhydrolase A subunit","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"541","R2866_1300","lig","(GenBank) NAD-dependent DNA ligase","DNA replication, Base excision repair, Nucleotide excision repair, Mismatch repair"
"542","R2866_1308","ccmD","(GenBank) heme export ABC transporter, CcmD component","ABC transporters"
"543","R2866_1309","ccmC","(GenBank) heme export ABC transporter, heme binding protein","ABC transporters"
"544","R2866_1310","ccmB","(GenBank) heme export ABC transporter, permease component","ABC transporters"
"545","R2866_1311","ccmA","(GenBank) heme export ABC transporter, ATP-binding component","ABC transporters"
"546","R2866_1313","mlaF","(GenBank) Phospholipid ABC transporter, ATPase component","ABC transporters"
"547","R2866_1314","mlaE","(GenBank) Phospholipid ABC transporter, permease component","ABC transporters"
"548","R2866_1315","mlaD","(GenBank) Phospholipid ABC transporter, periplasmic-binding component","ABC transporters"
"549","R2866_1316","mlaC","(GenBank) Phospholipid ABC transporter, periplasmic-binding component","ABC transporters"
"550","R2866_1317","mlaB","(GenBank) Phospholipid ABC transporter, predicted auxiliary component","ABC transporters"
"551","R2866_1319","murA","(GenBank) UDP-N-acetylglucosamine 1-carboxyvinyltransferase","Amino sugar and nucleotide sugar metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"552","R2866_1320","tcyA","(GenBank) L-cystine ABC transporter, periplasmic-binding protein TcyA","ABC transporters, Flagellar assembly"
"553","R2866_1321","tcyB","(GenBank) L-cystine ABC transporter, permease component TcyB","ABC transporters"
"554","R2866_1322","tcyC","(GenBank) L-cystine ABC transporter, ATP-binding protein TcyC","ABC transporters"
"555","R2866_1324","pyrG","(GenBank) CTP synthetase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism, Biosynthesis of cofactors"
"556","R2866_1325","cydA","(GenBank) Cytochrome D ubiquinol oxidase subunit I","Oxidative phosphorylation, Two-component system"
"557","R2866_1326","cydB","(GenBank) Cytochrome d ubiquinol oxidase subunit II","Oxidative phosphorylation, Two-component system"
"558","R2866_1333","nrfA","(GenBank) Nitrite reductase complex, periplasmic cytochrome C552 subunit","Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"559","R2866_1337","pyrH","(GenBank) Uridylate kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism, Biosynthesis of cofactors"
"560","R2866_1339","fabZ","(GenBank) (3R)-hydroxymyristol-ACP dehydratase","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Fatty acid metabolism, Biosynthesis of cofactors"
"561","R2866_1340","lpxA","(GenBank) UDP-N-acetylglucosamine acetyltransferase","Lipopolysaccharide biosynthesis, Metabolic pathways, Cationic antimicrobial peptide (CAMP) resistance"
"562","R2866_1341","lpxB","(GenBank) Lipid-A-disaccharide synthetase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"563","R2866_1342","rnhB","(GenBank) Ribonuclease HII","DNA replication"
"564","R2866_1347","vcaM","(GenBank) Probable ABC transporter, multidrug efflux pump","ABC transporters"
"565","R2866_1351","dmsA","(GenBank) Anaerobic dimethyl sulfoxide reductase, subunit A","Sulfur metabolism, Metabolic pathways"
"566","R2866_1352","dmsB","(GenBank) Anaerobic dimethyl sulfoxide reductase, subunit B","Sulfur metabolism, Metabolic pathways"
"567","R2866_1353","dmsC","(GenBank) Anaerobic dimethyl sulfoxide reductase, subunit C","Sulfur metabolism, Metabolic pathways"
"568","R2866_1363","serB","(GenBank) Phosphoserine phosphatase","Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"569","R2866_1364","tktA","(GenBank) Transketolase 1","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"570","R2866_1365","bioB","(GenBank) Biotin synthetase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"571","R2866_1366","thiQ","(GenBank) Thiamin ABC transporter, ATP-binding protein","ABC transporters"
"572","R2866_1367","thiP","(GenBank) Thiamin ABC transporter, permease protein","ABC transporters"
"573","R2866_1368","thiB","(GenBank) Thiamin ABC transporter, periplasmic-binding protein","ABC transporters"
"574","R2866_1378","ispH","(GenBank) 4-hydroxy-3-methylbut-2-enyl diphosphate reductase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"575","R2866_1379","lspA","(GenBank) Lipoprotein signal peptidase","Protein export"
"576","R2866_1383","yidC","(GenBank) Inner membrane translocation protein YidC","Quorum sensing, Protein export, Bacterial secretion system"
"577","R2866_1386","rpL34","(GenBank) 50S ribosomal protein L34","Ribosome"
"578","R2866_1390","dnaA","(GenBank) Chromosomal replication initiator protein","Two-component system"
"579","R2866_1391","dnaN","(GenBank) DNA polymerase III beta subunit","DNA replication, Mismatch repair, Homologous recombination"
"580","R2866_1392","recF","(GenBank) DNA replication and repair protein RecF","Homologous recombination"
"581","R2866_1394","leuD","(GenBank) 3-isopropylmalate dehydratase, small subunit","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"582","R2866_1395","leuC","(GenBank) 3-isopropylmalate dehydratase, large subunit","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
