"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"542","USA300HOU_1358",NA,NA,"A8Z400",NA,NA,NA
"543","USA300HOU_1359","","(GenBank) PTS family glucose/glucoside (glc) porter component IIA",NA,NA,NA,"Glycolysis / Gluconeogenesis, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Phosphotransferase system (PTS)"
"544","USA300HOU_1360",NA,NA,"A8Z402","peptide-methionine (R)-S-oxide reductase activity [GO:0033743]; protein repair [GO:0030091]; response to oxidative stress [GO:0006979]",NA,NA
"545","USA300HOU_1363","dfrB","(GenBank) dihydrofolate reductase",NA,NA,NA,"One carbon pool by folate, Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"546","USA300HOU_1364","thyA","(GenBank) thymidylate synthase","A8Z406","cytoplasm [GO:0005737]; thymidylate synthase activity [GO:0004799]; dTMP biosynthetic process [GO:0006231]; dTTP biosynthetic process [GO:0006235]; methylation [GO:0032259]",NA,"Pyrimidine metabolism, One carbon pool by folate, Metabolic pathways, Nucleotide metabolism"
"547","USA300HOU_1371","","(GenBank) possible ribonuclease H",NA,NA,NA,"DNA replication"
"548","USA300HOU_1372",NA,NA,"A8Z414","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA,NA
"549","USA300HOU_1373",NA,NA,"A8Z415","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; response to antibiotic [GO:0046677]",NA,NA
"550","USA300HOU_1375","ilvA1","(GenBank) threonine ammonia-lyase",NA,NA,NA,"Glycine, serine and threonine metabolism, Valine, leucine and isoleucine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"551","USA300HOU_1376","ald1","(GenBank) alanine dehydrogenase",NA,NA,NA,"Alanine, aspartate and glutamate metabolism, Taurine and hypotaurine metabolism, Metabolic pathways"
"552","USA300HOU_1383",NA,NA,"A8Z425","cytoplasm [GO:0005737]; cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of cell shape [GO:0008360]",NA,NA
"553","USA300HOU_1384",NA,NA,"A8Z426",NA,NA,NA
"554","USA300HOU_1387",NA,NA,"A8Z429","cytoplasm [GO:0005737]; crossover junction endodeoxyribonuclease activity [GO:0008821]; magnesium ion binding [GO:0000287]; nucleic acid binding [GO:0003676]; chromosome segregation [GO:0007059]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]",NA,NA
"555","USA300HOU_1388","pbp2","(GenBank) penicillin-binding protein 2",NA,NA,NA,"Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"556","USA300HOU_1390","nth","(GenBank) DNA-(apurinic or apyrimidinic site) lyase",NA,NA,NA,"Base excision repair"
"557","USA300HOU_1392","asnS","(GenBank) asparagine--tRNA ligase","A8Z434","cytoplasm [GO:0005737]; asparagine-tRNA ligase activity [GO:0004816]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]; asparaginyl-tRNA aminoacylation [GO:0006421]",NA,"Aminoacyl-tRNA biosynthesis"
"558","USA300HOU_1394","birA","(GenBank) bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon transcriptional regulator",NA,NA,NA,"Biotin metabolism, Metabolic pathways"
"559","USA300HOU_1395",NA,NA,"A8Z437","ATP binding [GO:0005524]; ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity [GO:0052929]; CTP:3'-cytidine-tRNA cytidylyltransferase activity [GO:0052928]; CTP:tRNA cytidylyltransferase activity [GO:0052927]; magnesium ion binding [GO:0000287]; tRNA binding [GO:0000049]; tRNA cytidylyltransferase activity [GO:0016437]; RNA repair [GO:0042245]; tRNA 3'-terminal CCA addition [GO:0001680]",NA,NA
"560","USA300HOU_1400",NA,NA,"A8Z442",NA,NA,NA
"561","USA300HOU_1402","aroA","(GenBank) 3-phosphoshikimate 1-carboxyvinyltransferase","A8Z444","cytoplasm [GO:0005737]; 3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]",NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"562","USA300HOU_1403","aroB","(GenBank) 3-dehydroquinate synthase","A8Z445","cytoplasm [GO:0005737]; 3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]",NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"563","USA300HOU_1404","aroC","(GenBank) chorismate synthase","A8Z446","chorismate synthase activity [GO:0004107]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]",NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"564","USA300HOU_1406","ndk","(GenBank) nucleoside-diphosphate kinase","A8Z448","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; nucleoside diphosphate kinase activity [GO:0004550]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; UTP biosynthetic process [GO:0006228]",NA,"Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism, Biosynthesis of cofactors"
"565","USA300HOU_1407","gerC","(GenBank) trans-hexaprenyltranstransferase subunit II",NA,NA,NA,"Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites"
"566","USA300HOU_1408","","(GenBank) possible 2-heptaprenyl-1,4-naphthoquinone methyltransferase","A8Z450","demethylmenaquinone methyltransferase activity [GO:0043770]; S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity [GO:0102094]; S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity [GO:0102955]; S-adenosylmethionine:2-demethylquinol-8 methyltransferase activity [GO:0102027]; menaquinone biosynthetic process [GO:0009234]; methylation [GO:0032259]",NA,"Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"567","USA300HOU_1409","","(GenBank) hypothetical protein",NA,NA,NA,"Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites"
"568","USA300HOU_1411","gpsA","(GenBank) glycerol-3-phosphate dehydrogenase (NAD(+))","A8Z453","glycerol-3-phosphate dehydrogenase complex [GO:0009331]; glycerol-3-phosphate dehydrogenase [NAD+] activity [GO:0004367]; glycerol-3-phosphate dehydrogenase [NADP+] activity [GO:0106257]; NAD binding [GO:0051287]; carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate biosynthetic process [GO:0046167]; glycerol-3-phosphate catabolic process [GO:0046168]; glycerophospholipid metabolic process [GO:0006650]; phospholipid biosynthetic process [GO:0008654]",NA,"Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"569","USA300HOU_1412",NA,NA,"A8Z454","GTP binding [GO:0005525]; ribosome biogenesis [GO:0042254]",NA,NA
"570","USA300HOU_1413","rpsA","(GenBank) ribosomal protein S1",NA,NA,NA,"Ribosome"
"571","USA300HOU_1415","cmk","(GenBank) cytidylate kinase","A8Z457","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; CMP kinase activity [GO:0036430]; dCMP kinase activity [GO:0036431]; pyrimidine nucleotide metabolic process [GO:0006220]",NA,"Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"572","USA300HOU_1416","aspG","(GenBank) asparaginase",NA,NA,NA,"Alanine, aspartate and glutamate metabolism, Cyanoamino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"573","USA300HOU_1417","","(GenBank) pyridine nucleotide-disulphide dehydrogenase",NA,NA,NA,"Selenocompound metabolism"
"574","USA300HOU_1420","recQ2","(GenBank) ATP-dependent helicase RecQ",NA,NA,NA,"RNA degradation"
"575","USA300HOU_1430","lukF-PV","(GenBank) Panton-Valentine leukocidin subunit F",NA,NA,NA,"Staphylococcus aureus infection"
"576","USA300HOU_1431","lukS-PV","(GenBank) Panton-Valentine leukocidin subunit S",NA,NA,NA,"Staphylococcus aureus infection"
"577","USA300HOU_1493","srrB","(GenBank) sensor histidine kinase SrrB",NA,NA,NA,"Two-component system"
"578","USA300HOU_1494","srrA","(GenBank) response regulator SrrA",NA,NA,NA,"Two-component system"
"579","USA300HOU_1500","nudF","(GenBank) ADP-ribose diphosphatase",NA,NA,NA,"Purine metabolism, Riboflavin metabolism, Metabolic pathways"
"580","USA300HOU_1504","","(GenBank) pyrroline-5-carboxylate reductase",NA,NA,NA,"Arginine and proline metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"581","USA300HOU_1505",NA,NA,"A8Z2D7","3'-tRNA processing endoribonuclease activity [GO:0042781]; zinc ion binding [GO:0008270]",NA,NA
"582","USA300HOU_1507","","(GenBank) glucose-6-phosphate 1-dehydrogenase",NA,NA,NA,"Pentose phosphate pathway, Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"583","USA300HOU_1509","malA","(GenBank) alpha-glucosidase",NA,NA,NA,"Galactose metabolism, Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"584","USA300HOU_1512","pgd","(GenBank) phosphogluconate dehydrogenase (decarboxylating)",NA,NA,NA,"Pentose phosphate pathway, Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"585","USA300HOU_1517","bmfBB","(GenBank) dihydrolipoyllysine-residue acetyltransferase",NA,NA,NA,"Valine, leucine and isoleucine degradation, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"586","USA300HOU_1518","","(GenBank) 2-oxoisovalerate dehydrogenase (acylating) beta subunit",NA,NA,NA,"Valine, leucine and isoleucine degradation, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"587","USA300HOU_1519","odpA","(GenBank) pyruvate dehydrogenase (acetyl-transferring) alpha subunit",NA,NA,NA,"Valine, leucine and isoleucine degradation, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"588","USA300HOU_1520","lpdA","(GenBank) dihydrolipoyl dehydrogenase",NA,NA,NA,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"589","USA300HOU_1523","ispA","(GenBank) geranyltranstransferase",NA,NA,NA,"Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"590","USA300HOU_1524","xseB","(GenBank) exodeoxyribonuclease VII small subunit","A8Z462","cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; DNA catabolic process [GO:0006308]",NA,"Mismatch repair"
"591","USA300HOU_1525","xseA","(GenBank) exodeoxyribonuclease VII large subunit","A8Z463","cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; nucleic acid binding [GO:0003676]; DNA catabolic process [GO:0006308]",NA,"Mismatch repair"
"592","USA300HOU_1526",NA,NA,"A8Z464","RNA binding [GO:0003723]; DNA-templated transcription, termination [GO:0006353]; regulation of transcription, DNA-templated [GO:0006355]; transcription antitermination [GO:0031564]",NA,NA
"593","USA300HOU_1528","accC","(GenBank) biotin carboxylase",NA,NA,NA,"Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"594","USA300HOU_1529","accB","(GenBank) biotin carboxyl carrier subunit",NA,NA,NA,"Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"595","USA300HOU_1530",NA,NA,"A8Z468","cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]",NA,NA
"596","USA300HOU_1534","","(GenBank) lipoate--protein ligase A",NA,NA,NA,"Lipoic acid metabolism, Metabolic pathways, Biosynthesis of cofactors"
"597","USA300HOU_1536","gcvPB","(GenBank) glycine dehydrogenase (decarboxylating) subunit 2","A8Z474","glycine dehydrogenase (decarboxylating) activity [GO:0004375]; glycine decarboxylation via glycine cleavage system [GO:0019464]",NA,"Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"598","USA300HOU_1537","gcvPA","(GenBank) glycine dehydrogenase (decarboxylating) subunit 1",NA,NA,NA,"Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"599","USA300HOU_1538","gcvT","(GenBank) aminomethyltransferase","A8Z476","aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]; glycine decarboxylation via glycine cleavage system [GO:0019464]",NA,"Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"600","USA300HOU_1539","aroK","(GenBank) shikimate kinase","A8Z477","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]",NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"601","USA300HOU_1547","","(GenBank) metallo-beta-lactamase",NA,NA,NA,"Pyruvate metabolism, Metabolic pathways"
"602","USA300HOU_1549","glcK","(GenBank) glucokinase",NA,NA,NA,"Glycolysis / Gluconeogenesis, Galactose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Streptomycin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of nucleotide sugars"
"603","USA300HOU_1552","","(GenBank) 5-formyltetrahydrofolate cyclo-ligase",NA,NA,NA,"One carbon pool by folate, Metabolic pathways"
"604","USA300HOU_1553","rpmG3","(GenBank) ribosomal protein L33","A8Z491","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"605","USA300HOU_1554","pbp3","(GenBank) penicillin-binding protein 3",NA,NA,NA,"Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"606","USA300HOU_1557","","(GenBank) ABC superfamily ATP binding cassette transporter, membrane protein",NA,NA,NA,"ABC transporters"
"607","USA300HOU_1558","","(GenBank) ABC superfamily ATP binding cassette transporter, ABC protein",NA,NA,NA,"ABC transporters"
"608","USA300HOU_1559","nfo","(GenBank) deoxyribonuclease IV (phage-T(4)-induced)","A8Z497","deoxyribonuclease IV (phage-T4-induced) activity [GO:0008833]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; DNA repair [GO:0006281]",NA,"Base excision repair"
"609","USA300HOU_1563","rpoD","(GenBank) DNA-directed RNA polymerase sigma subunit RpoD",NA,NA,NA,"Flagellar assembly"
"610","USA300HOU_1564","dnaG","(GenBank) DNA primase",NA,NA,NA,"DNA replication"
"611","USA300HOU_1565",NA,NA,"A8Z4A3","ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphotransferase activity, phosphate group as acceptor [GO:0016776]; protein serine/threonine kinase activity [GO:0004674]; protein dephosphorylation [GO:0006470]",NA,NA
"612","USA300HOU_1566","glyS","(GenBank) glycine--tRNA ligase","A8Z4A4","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; protein dimerization activity [GO:0046983]; glycyl-tRNA aminoacylation [GO:0006426]",NA,"Aminoacyl-tRNA biosynthesis"
"613","USA300HOU_1567","recO","(GenBank) recombination protein RecO","A8Z4A5","DNA recombination [GO:0006310]; DNA repair [GO:0006281]",NA,"Homologous recombination"
"614","USA300HOU_1568",NA,NA,"A8Z4A6","cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; small ribosomal subunit rRNA binding [GO:0070181]; ribosomal small subunit biogenesis [GO:0042274]",NA,NA
"615","USA300HOU_1569","cdd","(GenBank) cytidine deaminase",NA,NA,NA,"Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"616","USA300HOU_1570","dgkA2","(GenBank) diacylglycerol kinase",NA,NA,NA,"Peptidoglycan biosynthesis"
"617","USA300HOU_1571",NA,NA,"A8Z4A9","cytoplasm [GO:0005737]; endoribonuclease activity [GO:0004521]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; rRNA processing [GO:0006364]",NA,NA
"618","USA300HOU_1574",NA,NA,"A8Z4B2","integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]",NA,NA
"619","USA300HOU_1576","rpsU","(GenBank) ribosomal protein S21","A8Z4B4","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"620","USA300HOU_1579",NA,NA,"A8Z4B7","cytoplasm [GO:0005737]; protein methyltransferase activity [GO:0008276]",NA,NA
"621","USA300HOU_1580",NA,NA,"A8Z4B8","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]; DNA replication [GO:0006260]; protein folding [GO:0006457]; response to heat [GO:0009408]",NA,NA
"622","USA300HOU_1581","dnaK","(GenBank) chaperone DnaK","A8Z4B9","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]",NA,"RNA degradation"
"623","USA300HOU_1582",NA,NA,"A8Z4C0","cytoplasm [GO:0005737]; adenyl-nucleotide exchange factor activity [GO:0000774]; chaperone binding [GO:0051087]; protein homodimerization activity [GO:0042803]; protein folding [GO:0006457]",NA,NA
"624","USA300HOU_1583",NA,NA,"A8Z4C1","DNA binding [GO:0003677]; negative regulation of transcription, DNA-templated [GO:0045892]",NA,NA
"625","USA300HOU_1586",NA,NA,"A8Z4C4","plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]; positive regulation of translation [GO:0045727]",NA,NA
"626","USA300HOU_1587","rpsT","(GenBank) ribosomal protein S20","A8Z4C5","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
"627","USA300HOU_1588","holA","(GenBank) possible DNA-directed DNA polymerase III delta subunit",NA,NA,NA,"DNA replication, Mismatch repair, Homologous recombination"
"628","USA300HOU_1590","comEB","(GenBank) possible competence protein ComEB",NA,NA,NA,"Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"629","USA300HOU_1595","nadD","(GenBank) possible nicotinate-nucleotide adenylyltransferase","A8Z4D3","ATP binding [GO:0005524]; nicotinate-nucleotide adenylyltransferase activity [GO:0004515]; NAD biosynthetic process [GO:0009435]",NA,"Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"630","USA300HOU_1597","aroE","(GenBank) shikimate dehydrogenase","A8Z4D5","NADP binding [GO:0050661]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]",NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"631","USA300HOU_1600","mtnN_pfs","(GenBank) bifunctional methylthioadenosine nucleosidase/adenosylhomocysteine nucleosidase","A8Z4D8","adenosylhomocysteine nucleosidase activity [GO:0008782]; methylthioadenosine nucleosidase activity [GO:0008930]; L-methionine salvage from methylthioadenosine [GO:0019509]; L-methionine salvage from S-adenosylmethionine [GO:0019284]; nucleoside catabolic process [GO:0009164]",NA,"Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of amino acids"
"632","USA300HOU_1603","","(GenBank) enterotoxin",NA,NA,NA,"Staphylococcus aureus infection"
"633","USA300HOU_1605","","(GenBank) possible lactam utilization protein","A8Z4E3","5-oxoprolinase (ATP-hydrolyzing) activity [GO:0017168]; ATP binding [GO:0005524]; carbohydrate metabolic process [GO:0005975]",NA,"Glutathione metabolism, Metabolic pathways"
"634","USA300HOU_1606","","(GenBank) biotin carboxylase",NA,NA,NA,"Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"635","USA300HOU_1607","","(GenBank) acetyl-CoA carboxylase biotin carboxyl carrier subunit",NA,NA,NA,"Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"636","USA300HOU_1610",NA,NA,"A8Z4E8","DNA binding [GO:0003677]; RNA polymerase binding [GO:0070063]; regulation of DNA-templated transcription, elongation [GO:0032784]",NA,NA
"637","USA300HOU_1611","udk","(GenBank) uridine kinase","A8Z4E9","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; uridine kinase activity [GO:0004849]; CTP salvage [GO:0044211]; UMP salvage [GO:0044206]",NA,"Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"638","USA300HOU_1615",NA,NA,"A8Z4F3",NA,NA,NA
"639","USA300HOU_1616",NA,NA,"A8Z4F4","cytoplasm [GO:0005737]; nuclease activity [GO:0004518]; rRNA 5'-end processing [GO:0000967]",NA,NA
"640","USA300HOU_1617",NA,NA,"A8Z4F5",NA,NA,NA
"641","USA300HOU_1618","alaS","(GenBank) alanine--tRNA ligase","A8Z4F6","cytoplasm [GO:0005737]; alanine-tRNA ligase activity [GO:0004813]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; alanyl-tRNA aminoacylation [GO:0006419]",NA,"Aminoacyl-tRNA biosynthesis"
"642","USA300HOU_1619","recD","(GenBank) possible exodeoxyribonuclease V alpha subunit",NA,NA,NA,"Homologous recombination"
"643","USA300HOU_1621","trmU","(GenBank) tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase","A8Z4F9","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049]; tRNA modification [GO:0006400]",NA,"Sulfur relay system"
"644","USA300HOU_1622","csd1","(GenBank) cysteine desulfurase",NA,NA,NA,"Thiamine metabolism, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"645","USA300HOU_1628","aspS","(GenBank) aspartate--tRNA ligase","A8Z2F7","cytoplasm [GO:0005737]; aspartate-tRNA ligase activity [GO:0004815]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]; aspartyl-tRNA aminoacylation [GO:0006422]",NA,"Aminoacyl-tRNA biosynthesis"
"646","USA300HOU_1629","hisS","(GenBank) histidine--tRNA ligase","A8Z2F8","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]; histidyl-tRNA aminoacylation [GO:0006427]",NA,"Aminoacyl-tRNA biosynthesis"
"647","USA300HOU_1630","lytH","(GenBank) N-acetylmuramoyl-L-alanine amidase",NA,NA,NA,"Cationic antimicrobial peptide (CAMP) resistance"
"648","USA300HOU_1631",NA,NA,"A8Z2G0","cytoplasm [GO:0005737]; D-aminoacyl-tRNA deacylase activity [GO:0051499]; Gly-tRNA(Ala) hydrolase activity [GO:0106026]; Ser(Gly)-tRNA(Ala) hydrolase activity [GO:0043908]; tRNA binding [GO:0000049]; D-amino acid catabolic process [GO:0019478]",NA,NA
"649","USA300HOU_1632","relA2","(GenBank) GTP pyrophosphokinase",NA,NA,NA,"Purine metabolism, Metabolic pathways"
"650","USA300HOU_1633","apt","(GenBank) adenine phosphoribosyltransferase","A8Z2G2","cytoplasm [GO:0005737]; adenine phosphoribosyltransferase activity [GO:0003999]; adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]",NA,"Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"651","USA300HOU_1634","recJ","(GenBank) recombination protein RecJ",NA,NA,NA,"Base excision repair, Mismatch repair, Homologous recombination"
"652","USA300HOU_1636","secDF","(GenBank) RND superfamily resistance-nodulation-cell division protein:proton (H+) antiporter",NA,NA,NA,"Quorum sensing, Protein export, Bacterial secretion system"
"653","USA300HOU_1637","yajC","(GenBank) Sec family Type I general secretory pathway preprotein translocase subunit YajC",NA,NA,NA,"Quorum sensing, Protein export, Bacterial secretion system"
"654","USA300HOU_1638",NA,NA,"A8Z2G7","metal ion binding [GO:0046872]; queuine tRNA-ribosyltransferase activity [GO:0008479]; queuosine biosynthetic process [GO:0008616]; tRNA-guanine transglycosylation [GO:0101030]",NA,NA
"655","USA300HOU_1639",NA,NA,"A8Z2G8","cytoplasm [GO:0005737]; S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity [GO:0051075]; queuosine biosynthetic process [GO:0008616]",NA,NA
"656","USA300HOU_1640","ruvB","(GenBank) crossover junction endodeoxyribonuclease","A8Z2G9","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]",NA,"Homologous recombination"
"657","USA300HOU_1641","ruvA","(GenBank) crossover junction endodeoxyribonuclease","A8Z2H0","Holliday junction helicase complex [GO:0009379]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]",NA,"Homologous recombination"
"658","USA300HOU_1642","","(GenBank) possible ACT domain protein","A8Z2H1",NA,NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"659","USA300HOU_1643",NA,NA,"A8Z2H2","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; magnesium ion binding [GO:0000287]; ribosome biogenesis [GO:0042254]",NA,NA
"660","USA300HOU_1644","rpmA","(GenBank) ribosomal protein L27","A8Z2H3","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,"Ribosome"
