"","Uniprot_ID","GO_Terms","eggNOG"
"4903","B0Y2P4",NA,NA
"4904","B0Y7B4","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"4905","B0XPY9","integral component of membrane [GO:0016021]",NA
"4906","B0Y5H5","integral component of membrane [GO:0016021]",NA
"4907","B0Y9J0","integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]",NA
"4908","B0Y620","integral component of membrane [GO:0016021]",NA
"4909","B0YDG2","mitochondrion [GO:0005739]; oxidoreductase activity [GO:0016491]",NA
"4910","B0Y2H6","triglyceride lipase activity [GO:0004806]; lipid catabolic process [GO:0016042]",NA
"4911","B0XXH2","integral component of membrane [GO:0016021]",NA
"4912","B0Y1T8",NA,NA
"4913","B0XVG0","N-acetyltransferase activity [GO:0008080]",NA
"4914","B0XSW1",NA,NA
"4915","B0YBN2","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]",NA
"4916","B0XU69","protein heterodimerization activity [GO:0046982]",NA
"4917","B0Y2W0","carbon-oxygen lyase activity, acting on phosphates [GO:0016838]",NA
"4918","B0XR89",NA,NA
"4919","B0XY24","integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; respiratory chain complex IV [GO:0045277]",NA
"4920","B0Y1H8",NA,NA
"4921","B0XTI5","mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]",NA
"4922","B0XZ26","integral component of membrane [GO:0016021]; lipid binding [GO:0008289]; lipid transport [GO:0006869]",NA
"4923","B0Y330","citrate (Si)-synthase activity [GO:0004108]; citrate metabolic process [GO:0006101]",NA
"4924","B0XRU9",NA,NA
"4925","B0XW91","cytosolic large ribosomal subunit [GO:0022625]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"4926","B0Y0H5","DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]",NA
"4927","B0Y259",NA,NA
"4928","B0XRR0",NA,NA
"4929","B0Y1Q6",NA,NA
"4930","B0XQ14",NA,NA
"4931","B0Y8B5","dioxygenase activity [GO:0051213]",NA
"4932","B0XXN7","cis-Golgi network [GO:0005801]; membrane [GO:0016020]; intracellular protein transport [GO:0006886]",NA
"4933","B0XVH5",NA,NA
"4934","B0Y0D3",NA,NA
"4935","B0Y5G0","ATP binding [GO:0005524]; protein kinase activity [GO:0004672]",NA
"4936","B0Y1I8",NA,NA
"4937","B0XN55",NA,NA
"4938","B0YES2","hydrolase activity [GO:0016787]; nucleotide catabolic process [GO:0009166]",NA
"4939","B0XQH8",NA,NA
"4940","B0XYW6",NA,NA
"4941","B0XWD2","transcription initiation from RNA polymerase II promoter [GO:0006367]",NA
"4942","B0YEG7","peroxisome [GO:0005777]; oxidoreductase activity [GO:0016491]; fatty acid beta-oxidation [GO:0006635]",NA
"4943","B0Y6Z7","integral component of membrane [GO:0016021]",NA
"4944","B0Y954","phosphopantetheine binding [GO:0031177]",NA
"4945","B0Y5N0","integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; methyltransferase activity [GO:0008168]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; methylation [GO:0032259]",NA
"4946","B0XW98","oxidoreductase activity [GO:0016491]",NA
"4947","B0XRJ5",NA,NA
"4948","B0XNN8","nucleus [GO:0005634]",NA
"4949","B0YBQ3","exonuclease activity [GO:0004527]; nucleic acid binding [GO:0003676]",NA
"4950","B0XZP7","integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"4951","B0Y9F1","lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; peptidoglycan catabolic process [GO:0009253]",NA
"4952","B0XSB6",NA,NA
"4953","B0YE87",NA,NA
"4954","B0XWF5","integral component of membrane [GO:0016021]; secondary active sulfate transmembrane transporter activity [GO:0008271]",NA
"4955","B0Y4V7","integral component of plasma membrane [GO:0005887]; potassium ion transmembrane transporter activity [GO:0015079]; cellular potassium ion homeostasis [GO:0030007]",NA
"4956","B0Y171","N-acetyltransferase activity [GO:0008080]",NA
"4957","B0YBU2",NA,NA
"4958","B0Y775","ribosome [GO:0005840]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"4959","B0XNX9",NA,NA
"4960","B0Y630","mediator complex [GO:0016592]; transcription coregulator activity [GO:0003712]; regulation of transcription by RNA polymerase II [GO:0006357]",NA
"4961","B0Y8R1","integral component of membrane [GO:0016021]",NA
"4962","B0Y6Y7","Golgi apparatus [GO:0005794]; late endosome to vacuole transport [GO:0045324]; protein retention in Golgi apparatus [GO:0045053]; protein transport [GO:0015031]",NA
"4963","B0XWE3","glutaminase activity [GO:0004359]; glutamine metabolic process [GO:0006541]; pyridoxal phosphate biosynthetic process [GO:0042823]",NA
"4964","B0Y647","nucleotidyltransferase activity [GO:0016779]; biosynthetic process [GO:0009058]",NA
"4965","B0XUT3","clathrin-coated vesicle [GO:0030136]; membrane [GO:0016020]; 1-phosphatidylinositol binding [GO:0005545]; clathrin binding [GO:0030276]; clathrin coat assembly [GO:0048268]",NA
"4966","B0XZI6",NA,NA
"4967","B0XNR8","chromatin [GO:0000785]; chromosome, telomeric region [GO:0000781]; nuclear replication fork [GO:0043596]; nucleoplasm [GO:0005654]; PCNA complex [GO:0043626]; site of double-strand break [GO:0035861]; DNA binding [GO:0003677]; DNA polymerase processivity factor activity [GO:0030337]; identical protein binding [GO:0042802]; error-free translesion synthesis [GO:0070987]; error-prone translesion synthesis [GO:0042276]; establishment of mitotic sister chromatid cohesion [GO:0034087]; leading strand elongation [GO:0006272]; maintenance of DNA trinucleotide repeats [GO:0035753]; meiotic mismatch repair [GO:0000710]; mitotic DNA replication lagging strand elongation [GO:1903459]; nucleotide-excision repair [GO:0006289]; positive regulation of cellular protein catabolic process [GO:1903364]; positive regulation of DNA repair [GO:0045739]; positive regulation of DNA replication [GO:0045740]; positive regulation of DNA-directed DNA polymerase activity [GO:1900264]; positive regulation of exodeoxyribonuclease activity [GO:1902394]; positive regulation of phosphodiesterase activity, acting on 3'-phosphoglycolate-terminated DNA strands [GO:1903022]; silent mating-type cassette heterochromatin assembly [GO:0030466]; subtelomeric heterochromatin assembly [GO:0031509]; UV-damage excision repair [GO:0070914]",NA
"4968","B0Y2R8",NA,NA
"4969","B0XYY4","phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; glutathione biosynthetic process [GO:0006750]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]",NA
"4970","B0Y9W8",NA,NA
"4971","B0XME3","integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; ferric-chelate reductase activity [GO:0000293]; iron ion transport [GO:0006826]",NA
"4972","B0XWL5","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"4973","B0XPY3","D-threo-aldose 1-dehydrogenase activity [GO:0047834]; D-xylose:NADP reductase activity [GO:0032866]; oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor [GO:0016652]",NA
"4974","B0XVP9","copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]",NA
"4975","B0YE76","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]",NA
"4976","B0YAL8","catalytic activity [GO:0003824]; nucleoside metabolic process [GO:0009116]",NA
"4977","B0XNS5","integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]; triglyceride lipase activity [GO:0004806]; cellular detoxification [GO:1990748]; lipid catabolic process [GO:0016042]; triglyceride mobilization [GO:0006642]",NA
"4978","B0XVJ6","integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; peroxisome [GO:0005777]; calcium ion binding [GO:0005509]; NADH dehydrogenase (quinone) activity [GO:0050136]; NADH oxidation [GO:0006116]",NA
"4979","B0Y8R3","mitochondrion [GO:0005739]; nucleus [GO:0005634]; 3-oxoacid CoA-transferase activity [GO:0008260]; ketone body catabolic process [GO:0046952]",NA
"4980","B0XPH4","integral component of membrane [GO:0016021]; intramolecular lyase activity [GO:0016872]",NA
"4981","B0XMK1","rRNA processing [GO:0006364]",NA
"4982","B0Y412","serine O-acetyltransferase activity [GO:0009001]; cysteine biosynthetic process from serine [GO:0006535]",NA
"4983","B0YAG6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; carbohydrate transport [GO:0008643]",NA
"4984","B0XNN0","poly(A)+ mRNA export from nucleus [GO:0016973]",NA
"4985","B0YD02","cytoplasm [GO:0005737]; nucleotide-activated protein kinase complex [GO:0031588]; kinase activity [GO:0016301]; carbohydrate metabolic process [GO:0005975]; regulation of protein kinase activity [GO:0045859]; signal transduction [GO:0007165]",NA
"4986","B0XWZ9","oxidoreductase activity [GO:0016491]",NA
"4987","B0Y8F2","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"4988","B0Y806","acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",NA
"4989","B0XZ72",NA,NA
"4990","B0YAL6","extracellular region [GO:0005576]; aspartyl esterase activity [GO:0045330]; pectinesterase activity [GO:0030599]; cell wall modification [GO:0042545]; pectin catabolic process [GO:0045490]",NA
"4991","B0XVI0",NA,NA
"4992","B0XQM1","oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"4993","B0XUH7","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"4994","B0YD74","oxidized base lesion DNA N-glycosylase activity [GO:0000702]; base-excision repair, AP site formation [GO:0006285]",NA
"4995","B0YF43","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"4996","B0Y7V4","phagophore assembly site membrane [GO:0034045]; autophagosome assembly [GO:0000045]; protein transport [GO:0015031]",NA
"4997","B0Y408","fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]; proton transmembrane transporter activity [GO:0015078]",NA
"4998","B0Y2Q6","cytoplasm [GO:0005737]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040]; endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; establishment of cell polarity [GO:0030010]; septum digestion after cytokinesis [GO:0000920]",NA
"4999","B0XXM5","ribonuclease T2 activity [GO:0033897]; RNA binding [GO:0003723]",NA
"5000","B0Y7H7","ERMES complex [GO:0032865]; integral component of mitochondrial outer membrane [GO:0031307]; calcium ion binding [GO:0005509]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; heme transport [GO:0015886]; mitochondrion inheritance [GO:0000001]; mitochondrion-endoplasmic reticulum membrane tethering [GO:1990456]; phospholipid homeostasis [GO:0055091]; regulation of mitochondrion organization [GO:0010821]; small GTPase mediated signal transduction [GO:0007264]",NA
"5001","B0XYN4","cis-Golgi network [GO:0005801]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]; SNAP receptor activity [GO:0005484]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intra-Golgi vesicle-mediated transport [GO:0006891]; intracellular protein transport [GO:0006886]; regulation of inclusion body assembly [GO:0090083]; vesicle fusion with Golgi apparatus [GO:0048280]",NA
"5002","B0YB09","N-acylphosphatidylethanolamine-specific phospholipase D activity [GO:0070290]; phospholipase D activity [GO:0004630]; inositol lipid-mediated signaling [GO:0048017]; lipid catabolic process [GO:0016042]; phosphatidic acid biosynthetic process [GO:0006654]",NA
"5003","B0XT65",NA,NA
"5004","B0Y001","integral component of membrane [GO:0016021]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; ceramide metabolic process [GO:0006672]",NA
"5005","B0Y887","chitin binding [GO:0008061]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; carbohydrate metabolic process [GO:0005975]",NA
"5006","B0Y257",NA,NA
"5007","B0XWT1",NA,NA
"5008","B0XM33","integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"5009","B0Y3L0","nucleus [GO:0005634]; cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; regulation of transcription by RNA polymerase II [GO:0006357]",NA
"5010","B0XVM2",NA,NA
"5011","B0Y1D2","metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]",NA
"5012","B0YEJ8","integral component of plasma membrane [GO:0005887]; inorganic phosphate transmembrane transporter activity [GO:0005315]; manganese ion transmembrane transporter activity [GO:0005384]; selenite:proton symporter activity [GO:0097079]; phosphate ion transport [GO:0006817]; plasma membrane selenite transport [GO:0097080]; polyphosphate metabolic process [GO:0006797]",NA
"5013","B0Y271","calcium ion binding [GO:0005509]",NA
"5014","B0Y8J6",NA,NA
"5015","B0XPL2","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"5016","B0YF57",NA,NA
"5017","B0YEM1","integral component of membrane [GO:0016021]",NA
"5018","B0XVJ1","carbohydrate binding [GO:0030246]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]",NA
"5019","B0YB40",NA,NA
"5020","B0XTC1",NA,NA
"5021","B0XYW2","elongator holoenzyme complex [GO:0033588]; tRNA wobble uridine modification [GO:0002098]",NA
"5022","B0Y905",NA,NA
"5023","B0XU12",NA,NA
"5024","B0Y237",NA,NA
"5025","B0Y661","lyase activity [GO:0016829]",NA
"5026","B0Y0G8",NA,NA
"5027","B0XUL0","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; transcription, DNA-templated [GO:0006351]",NA
"5028","B0YA36","intracellular organelle [GO:0043229]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]",NA
"5029","B0XXG7","integral component of membrane [GO:0016021]; glycosyltransferase activity [GO:0016757]",NA
"5030","B0Y7E8","mitochondrion [GO:0005739]; oxidoreductase activity [GO:0016491]",NA
"5031","B0XTH8","nucleus [GO:0005634]; kinase activity [GO:0016301]; negative regulation of transcription by RNA polymerase III [GO:0016480]",NA
"5032","B0Y2V4","Golgi apparatus [GO:0005794]; membrane [GO:0016020]; Golgi organization [GO:0007030]; protein transport [GO:0015031]",NA
"5033","B0Y1C5",NA,NA
"5034","B0XYU0",NA,NA
"5035","B0XMD3",NA,NA
"5036","B0XMH8","hydrolase activity [GO:0016787]",NA
"5037","B0XPT6","integral component of membrane [GO:0016021]; solute:proton antiporter activity [GO:0015299]",NA
"5038","B0YA79",NA,NA
"5039","B0XV75","integral component of membrane [GO:0016021]; nucleus [GO:0005634]; transcription factor TFIIIC complex [GO:0000127]; DNA binding [GO:0003677]; transcription initiation from RNA polymerase III promoter [GO:0006384]",NA
"5040","B0YB64","integral component of membrane [GO:0016021]",NA
"5041","B0XUF9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; arsenite transmembrane transporter activity [GO:0015105]",NA
"5042","B0XU18","methyltransferase activity [GO:0008168]; methylation [GO:0032259]",NA
"5043","B0XQI0",NA,NA
"5044","B0Y7J1","amidase activity [GO:0004040]; indoleacetamide hydrolase activity [GO:0043864]",NA
"5045","B0XX36","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; cholestenol delta-isomerase activity [GO:0047750]; sterol metabolic process [GO:0016125]",NA
"5046","B0Y7A0",NA,NA
"5047","B0Y2I2",NA,NA
"5048","B0XN21","nucleus [GO:0005634]",NA
"5049","B0Y2N3",NA,NA
"5050","B0XRT6","spliceosomal complex [GO:0005681]; mRNA splicing, via spliceosome [GO:0000398]",NA
"5051","B0XNT5",NA,NA
"5052","B0XTD0","mitochondrion [GO:0005739]; nuclease activity [GO:0004518]; nucleic acid binding [GO:0003676]",NA
"5053","B0Y968","ATP binding [GO:0005524]; protein kinase activity [GO:0004672]",NA
"5054","B0XZT5",NA,NA
"5055","B0Y572",NA,NA
"5056","B0YAN5",NA,NA
"5057","B0XMD9","oxidoreductase activity [GO:0016491]",NA
"5058","B0XQK8","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"5059","B0YAG2",NA,NA
"5060","B0XYS4","glutamate-ammonia ligase activity [GO:0004356]; hydrolase activity [GO:0016787]; nitrogen compound metabolic process [GO:0006807]",NA
"5061","B0XS47","cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; cytoplasmic translational elongation [GO:0002182]",NA
"5062","B0Y4C5","oxidoreductase activity [GO:0016491]",NA
"5063","B0XMU2",NA,NA
"5064","B0YA44",NA,NA
"5065","B0XR94",NA,NA
"5066","B0XU75",NA,NA
"5067","B0Y6H6",NA,NA
"5068","B0XYA3","cytoplasm [GO:0005737]; cell morphogenesis [GO:0000902]; post-chaperonin tubulin folding pathway [GO:0007023]",NA
"5069","B0Y980",NA,NA
"5070","B0XW70",NA,NA
"5071","B0Y3Q9","DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]",NA
"5072","B0Y2R5","cytoplasm [GO:0005737]; translation initiation factor activity [GO:0003743]",NA
"5073","B0Y279","hydrolase activity [GO:0016787]",NA
"5074","B0XYN6",NA,NA
"5075","B0Y128","ATP binding [GO:0005524]; protein kinase activity [GO:0004672]",NA
"5076","B0XVH2","ubiquitin protein ligase binding [GO:0031625]; cell cycle [GO:0007049]; cell division [GO:0051301]; ubiquitin-dependent protein catabolic process [GO:0006511]",NA
"5077","B0Y6E3",NA,NA
"5078","B0Y8Z0",NA,NA
"5079","B0YAH2",NA,NA
"5080","B0Y0E4",NA,NA
"5081","B0XSZ0","extracellular region [GO:0005576]",NA
"5082","B0XNJ8",NA,NA
"5083","B0Y0X2","integral component of membrane [GO:0016021]",NA
"5084","B0XRT0",NA,NA
"5085","B0YDV0",NA,NA
"5086","B0XUE8",NA,NA
"5087","B0Y5K0",NA,NA
"5088","B0Y0Y8",NA,NA
"5089","B0Y5C2","oxidoreductase activity [GO:0016491]",NA
"5090","B0XNM2",NA,NA
"5091","B0XSW6",NA,NA
"5092","B0Y4B0","transferase activity [GO:0016740]",NA
"5093","B0XVL9","hydrolase activity [GO:0016787]",NA
"5094","B0XUK3","metal ion binding [GO:0046872]",NA
"5095","B0Y5K3",NA,NA
"5096","B0XTI3",NA,NA
"5097","B0YCP5","integral component of membrane [GO:0016021]",NA
"5098","B0Y4T0","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]",NA
"5099","B0Y512",NA,NA
"5100","B0YDN5","GDP-dissociation inhibitor activity [GO:0005092]; transferase activity [GO:0016740]; small GTPase mediated signal transduction [GO:0007264]",NA
"5101","B0YBT7","aspartic-type endopeptidase activity [GO:0004190]",NA
"5102","B0Y1B5",NA,NA
"5103","B0YC74","EMC complex [GO:0072546]",NA
"5104","B0YCE6",NA,NA
"5105","B0XTX7","endoplasmic reticulum lumen [GO:0005788]; UDP-glucose:glycoprotein glucosyltransferase activity [GO:0003980]; protein glycosylation [GO:0006486]",NA
"5106","B0XPL5","CST complex [GO:1990879]; single-stranded telomeric DNA binding [GO:0043047]; telomere capping [GO:0016233]",NA
"5107","B0Y9H6",NA,NA
"5108","B0Y1D4","endoplasmic reticulum [GO:0005783]; protein disulfide isomerase activity [GO:0003756]",NA
"5109","B0Y9D0","integral component of membrane [GO:0016021]",NA
"5110","B0XZV2",NA,NA
"5111","B0Y872",NA,NA
"5112","B0XQ31","integral component of membrane [GO:0016021]; glutathione oxidoreductase activity [GO:0097573]",NA
"5113","B0XMX8","oxidoreductase activity [GO:0016491]",NA
"5114","B0Y6B1","methyltransferase activity [GO:0008168]",NA
"5115","B0YEW7","integral component of membrane [GO:0016021]",NA
"5116","B0Y1N9",NA,NA
"5117","B0Y2Y7","integral component of membrane [GO:0016021]",NA
"5118","B0Y440","mitochondrion [GO:0005739]; 4 iron, 4 sulfur cluster binding [GO:0051539]; homoaconitate hydratase activity [GO:0004409]; metal ion binding [GO:0046872]; lysine biosynthetic process via aminoadipic acid [GO:0019878]",NA
"5119","B0Y2Q5","cellular bud scar [GO:0005621]; Gin4 complex [GO:1990317]; mating projection [GO:0005937]; septin complex [GO:0031105]; septin filament array [GO:0032160]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; molecular adaptor activity [GO:0060090]; phosphatidylinositol-4-phosphate binding [GO:0070273]; phosphatidylinositol-5-phosphate binding [GO:0010314]; structural constituent of cytoskeleton [GO:0005200]; maintenance of cell polarity [GO:0030011]; mitotic actomyosin contractile ring assembly [GO:1903475]; positive regulation of protein serine/threonine kinase activity [GO:0071902]; septin ring assembly [GO:0000921]",NA
"5120","B0Y127","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"5121","B0Y3Q3","2,4-dienoyl-CoA reductase (NADPH) activity [GO:0008670]; fatty acid catabolic process [GO:0009062]",NA
"5122","B0YDA4","oxidoreductase activity [GO:0016491]",NA
"5123","B0Y771",NA,NA
"5124","B0Y637","integral component of membrane [GO:0016021]; triglyceride lipase activity [GO:0004806]; lipid catabolic process [GO:0016042]; triglyceride metabolic process [GO:0006641]",NA
"5125","B0YAZ5","ligase activity [GO:0016874]",NA
"5126","B0XVD0","carbohydrate metabolic process [GO:0005975]",NA
"5127","B0Y2H0","integral component of Golgi membrane [GO:0030173]; Golgi vesicle transport [GO:0048193]; protein transport [GO:0015031]",NA
"5128","B0XMP3","hydrolase activity [GO:0016787]",NA
"5129","B0Y7T8","cytosol [GO:0005829]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; mRNA binding [GO:0003729]; mRNA splice site selection [GO:0006376]",NA
"5130","B0XR45","ribosome [GO:0005840]; double-stranded RNA binding [GO:0003725]; helicase activity [GO:0004386]; ribonuclease III activity [GO:0004525]; RNA processing [GO:0006396]; rRNA catabolic process [GO:0016075]",NA
"5131","B0Y816","methyltransferase activity [GO:0008168]; methylation [GO:0032259]",NA
"5132","B0XNC8","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"5133","B0XP70","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"5134","B0XTX3","cytoplasm [GO:0005737]; polysome [GO:0005844]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; unfolded protein binding [GO:0051082]; 'de novo' cotranslational protein folding [GO:0051083]; cytoplasmic translation [GO:0002181]; regulation of translational fidelity [GO:0006450]; rRNA processing [GO:0006364]; translational frameshifting [GO:0006452]",NA
"5135","B0XWC0","Mpp10 complex [GO:0034457]; small-subunit processome [GO:0032040]; rRNA binding [GO:0019843]; snoRNA binding [GO:0030515]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]",NA
"5136","B0XQP8","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"5137","B0YDN9","fungal-type vacuole membrane [GO:0000329]; vacuolar proton-transporting V-type ATPase, V1 domain [GO:0000221]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]",NA
"5138","B0Y833","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"5139","B0Y180","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"5140","B0YAN8","integral component of membrane [GO:0016021]",NA
"5141","B0XS17","phosphoprotein phosphatase activity [GO:0004721]; thiosulfate sulfurtransferase activity [GO:0004792]",NA
"5142","B0YES4","ATP binding [GO:0005524]; helicase activity [GO:0004386]; ribonuclease III activity [GO:0004525]; RNA binding [GO:0003723]; defense response to virus [GO:0051607]; gene silencing by RNA [GO:0031047]; regulation of defense response to virus [GO:0050688]; RNA processing [GO:0006396]",NA
"5143","B0YEP8","catalytic activity [GO:0003824]; trehalose biosynthetic process [GO:0005992]",NA
"5144","B0Y6L3","post-mRNA release spliceosomal complex [GO:0071014]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; RNA binding [GO:0003723]; spliceosomal snRNP assembly [GO:0000387]; tRNA processing [GO:0008033]",NA
"5145","B0XYE4","glucose-6-phosphate dehydrogenase activity [GO:0004345]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; pentose-phosphate shunt [GO:0006098]",NA
"5146","B0YC15","cellular anatomical entity [GO:0110165]",NA
"5147","B0YEX4","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]",NA
"5148","B0YAG1","endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; N-acetylglucosaminylphosphatidylinositol deacetylase activity [GO:0000225]; GPI anchor biosynthetic process [GO:0006506]",NA
"5149","B0Y8T6","2 iron, 2 sulfur cluster binding [GO:0051537]; protein maturation by iron-sulfur cluster transfer [GO:0097428]",NA
"5150","B0YBD4","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"5151","B0YCS1","exocyst [GO:0000145]; intracellular protein transport [GO:0006886]; vesicle docking involved in exocytosis [GO:0006904]; vesicle tethering involved in exocytosis [GO:0090522]",NA
"5152","B0XV17","integral component of membrane [GO:0016021]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]; protein transmembrane transporter activity [GO:0008320]; mitochondrial genome maintenance [GO:0000002]; protein import into mitochondrial matrix [GO:0030150]",NA
"5153","B0Y319","integral component of membrane [GO:0016021]; G protein-coupled receptor activity [GO:0004930]; cell surface receptor signaling pathway [GO:0007166]",NA
"5154","B0XQ99","cellular response to amino acid starvation [GO:0034198]; negative regulation of TOR signaling [GO:0032007]",NA
"5155","B0Y7V3","ATP binding [GO:0005524]; transferase activity [GO:0016740]; protein modification by small protein conjugation or removal [GO:0070647]",NA
"5156","B0XVP7","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"5157","B0YEX8","integral component of membrane [GO:0016021]; iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]; cellular lipid metabolic process [GO:0044255]; lipid biosynthetic process [GO:0008610]",NA
