"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"1056","CAALFM_C401520CA","RPL20B, CaO19.4632 ","(RefSeq) ribosomal 60S subunit protein L20B","Ribosome"
"1057","CAALFM_C401530CA","ERG251, CaO19.4631 ","(RefSeq) Erg251p","Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1058","CAALFM_C401550CA","CPA1, CaO19.4630 ","(RefSeq) carbamoyl-phosphate synthase (glutamine-hydrolyzing)","Pyrimidine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1059","CAALFM_C401650CA","CaO19.4628 ","(RefSeq) cleavage polyadenylation factor subunit","mRNA surveillance pathway"
"1060","CAALFM_C401660WA","CaO19.4627 ","(RefSeq) hypothetical protein","Nucleocytoplasmic transport"
"1061","CAALFM_C401670CA","CaO19.4626 ","(RefSeq) hypothetical protein","Autophagy - other, Autophagy - yeast"
"1062","CAALFM_C401680WA","TOA2, CaO19.4625 ","(RefSeq) transcription initiation factor IIA subunit gamma","Basal transcription factors"
"1063","CAALFM_C401750CA","FBA1, CaO19.4618 ","(RefSeq) fructose-bisphosphate aldolase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"1064","CAALFM_C401770WA","POL30, CaO19.4616 ","(RefSeq) proliferating cell nuclear antigen","DNA replication, Base excision repair, Nucleotide excision repair, Mismatch repair"
"1065","CAALFM_C401790WA","CaO19.4614 ","(RefSeq) autophagy protein","Autophagy - other, Autophagy - yeast, Mitophagy - yeast"
"1066","CAALFM_C401820CA","CaO19.4611 ","(RefSeq) ribose phosphate diphosphokinase subunit","Pentose phosphate pathway, Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"1067","CAALFM_C401850CA","PDC12, CaO19.4608 ","(RefSeq) Pdc12p","Glycolysis / Gluconeogenesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1068","CAALFM_C401870CA","ERG8, CaO19.4606 ","(RefSeq) phosphomevalonate kinase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1069","CAALFM_C401880WA","TYR1, CaO19.4605 ","(RefSeq) prephenate dehydrogenase (NADP(+))","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1070","CAALFM_C401900CA","MDH1-1, CaO19.4602 ","(RefSeq) malate dehydrogenase","Citrate cycle (TCA cycle), Cysteine and methionine metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"1071","CAALFM_C401920WA","DPM3 ","(RefSeq) Dpm3p","N-Glycan biosynthesis, Metabolic pathways"
"1072","CAALFM_C401950WA","CaO19.4597 ","(RefSeq) F-actin-capping protein subunit beta","Endocytosis"
"1073","CAALFM_C402000CA","RGA2, CaO19.4593 ","(RefSeq) Rga2p","MAPK signaling pathway - yeast"
"1074","CAALFM_C402010CA","HSX11, CaO19.4592 ","(RefSeq) Hsx11p","Sphingolipid metabolism, Metabolic pathways"
"1075","CAALFM_C402020WA","CAT2, CaO19.4591 ","(RefSeq) carnitine O-acetyltransferase","Peroxisome"
"1076","CAALFM_C402040WA","CaO19.4589 ","(RefSeq) polyamine oxidase","Arginine and proline metabolism, beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1077","CAALFM_C402060CA","TFG1, CaO19.4585 ","(RefSeq) transcription factor IIF subunit","Basal transcription factors"
"1078","CAALFM_C402090CA","CaO19.4582 ","(RefSeq) exosome non-catalytic core subunit","RNA degradation"
"1079","CAALFM_C402100CA","CaO19.4581 ","(RefSeq) glycosylphosphatidylinositol-alpha 1,4 mannosyltransferase I","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways"
"1080","CAALFM_C402130WA","CYT2, CaO19.4578 ","(RefSeq) cytochrome c1 heme lyase","Porphyrin metabolism, Metabolic pathways"
"1081","CAALFM_C402230CA","CaO19.4567 ","(RefSeq) hypothetical protein","Metabolic pathways"
"1082","CAALFM_C402250CA","BGL2, CaO19.4565 ","(RefSeq) glucan 1,3-beta-glucosidase","Starch and sucrose metabolism, Metabolic pathways"
"1083","CAALFM_C402280WA","IDI1, CaO19.2775 ","(RefSeq) isopentenyl-diphosphate delta-isomerase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1084","CAALFM_C402290WA","LAB5, CaO19.2774 ","(RefSeq) putative lipoate synthase","Lipoic acid metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1085","CAALFM_C402310WA","BEM3, CaO19.2771 ","(RefSeq) Bem3p","MAPK signaling pathway - yeast"
"1086","CAALFM_C402320CA","SOD1 ","(RefSeq) superoxide dismutase","Peroxisome, Longevity regulating pathway - multiple species"
"1087","CAALFM_C402360WA","AMS1, CaO19.2768 ","(RefSeq) alpha-mannosidase","Other glycan degradation"
"1088","CAALFM_C402410CA","AHP1, CaO19.2762 ","(RefSeq) thioredoxin peroxidase","Sulfur relay system"
"1089","CAALFM_C402420CA","CaO19.2761 ","(RefSeq) mannose-ethanolamine phosphotransferase","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways"
"1090","CAALFM_C402430WA","CaO19.2760 ","(RefSeq) hypothetical protein","mRNA surveillance pathway"
"1091","CAALFM_C402470CA","CaO19.2755 ","(RefSeq) proteasome core particle subunit beta 6","Proteasome"
"1092","CAALFM_C402560CA","UME7, CaO19.2745 ","(RefSeq) DNA-binding transcriptional regulator","Meiosis - yeast, Autophagy - yeast, Mitophagy - yeast"
"1093","CAALFM_C402670WA","CaO19.2733 ","(RefSeq) beclin 1","Autophagy - other, Autophagy - yeast"
"1094","CAALFM_C402700WA","CaO19.2728 ","(RefSeq) hypothetical protein","Cell cycle - yeast, Meiosis - yeast"
"1095","CAALFM_C402800WA","RPC53, CaO19.2715 ","(RefSeq) DNA-directed RNA polymerase III subunit","RNA polymerase"
"1096","CAALFM_C402880CA","CaO19.2708 ","(RefSeq) guanine nucleotide exchange factor","Ribosome biogenesis in eukaryotes"
"1097","CAALFM_C402890CA","QCR9 ","(RefSeq) ubiquinol--cytochrome-c reductase subunit 9","Oxidative phosphorylation, Metabolic pathways"
"1098","CAALFM_C402980WA","TYS1, CaO19.2694 ","(RefSeq) tyrosine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"1099","CAALFM_C402990CA","GST2, CaO19.2693 ","(RefSeq) Gst2p","Glutathione metabolism, Metabolic pathways"
"1100","CAALFM_C403030CA","NAN1, CaO19.2688 ","(RefSeq) Nan1p","Ribosome biogenesis in eukaryotes"
"1101","CAALFM_C403040WA"," ","(RefSeq) DNA-directed RNA polymerase core subunit","RNA polymerase"
"1102","CAALFM_C403090WA","CaO19.2682 ","(RefSeq) transcription initiation factor IIA large subunit","Basal transcription factors"
"1103","CAALFM_C403120CA","BUB1, CaO19.2678 ","(RefSeq) protein kinase","Cell cycle - yeast, Meiosis - yeast"
"1104","CAALFM_C403130WA","CaO19.2677 ","(RefSeq) GPI-anchor transamidase subunit","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways"
"1105","CAALFM_C403150WA","CaO19.2675 ","(RefSeq) mRNA-binding U2 snRNP complex subunit","Spliceosome"
"1106","CAALFM_C403200CA","CaO19.2670 ","(RefSeq) hydroxyacyl-thioester dehydratase","Fatty acid biosynthesis, Metabolic pathways, Fatty acid metabolism"
"1107","CAALFM_C403280WA","MSN5, CaO19.2666 ","(RefSeq) karyopherin","Nucleocytoplasmic transport"
"1108","CAALFM_C403330WA","IPK1, CaO19.1439 ","(RefSeq) inositol pentakisphosphate 2-kinase","Inositol phosphate metabolism, Metabolic pathways, Phosphatidylinositol signaling system"
"1109","CAALFM_C403380CA","DAO2, CaO19.3365 ","(RefSeq) Dao2p","Glycine, serine and threonine metabolism, Arginine and proline metabolism, D-Amino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Peroxisome"
"1110","CAALFM_C403540CA","ECM38, CaO19.1325 ","(RefSeq) Ecm38p","Taurine and hypotaurine metabolism, Cyanoamino acid metabolism, Glutathione metabolism, Metabolic pathways"
"1111","CAALFM_C403550WA","RAD2, CaO19.1324 ","(RefSeq) ssDNA endodeoxyribonuclease","Nucleotide excision repair"
"1112","CAALFM_C403690CA","CaO19.1309 ","(RefSeq) hypothetical protein","DNA replication"
"1113","CAALFM_C403740WA","CaO19.1304 ","(RefSeq) exosome non-catalytic core subunit","RNA degradation"
"1114","CAALFM_C403790WA","RPN6, CaO19.1299 ","(RefSeq) proteasome regulatory particle lid subunit","Proteasome"
"1115","CAALFM_C403800CA","NUP84, CaO19.1298 ","(RefSeq) Nup84p","Nucleocytoplasmic transport"
"1116","CAALFM_C403840CA","RRP42, CaO19.5039 ","(RefSeq) exosome non-catalytic core subunit","RNA degradation"
"1117","CAALFM_C403850WA","CaO19.5040 ","(RefSeq) FG-nucleoporin","Nucleocytoplasmic transport"
"1118","CAALFM_C403890WA","PTP2, CaO19.5045 ","(RefSeq) tyrosine protein phosphatase","MAPK signaling pathway - yeast"
"1119","CAALFM_C403900CA","RAM1, CaO19.5046 ","(RefSeq) protein farnesyltransferase","Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites"
"1120","CAALFM_C403930CA"," ","(RefSeq) RNA-binding signal recognition particle subunit","Protein export"
"1121","CAALFM_C403940CA","PYC2, CaO19.789 ","(RefSeq) pyruvate carboxylase 2","Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Carbon metabolism, Biosynthesis of amino acids"
"1122","CAALFM_C404090CA","CaO19.5300 ","(RefSeq) calnexin","Protein processing in endoplasmic reticulum, Phagosome"
"1123","CAALFM_C404120CA","CaO19.5297 ","(RefSeq) TFIIH/NER complex subunit","Basal transcription factors, Nucleotide excision repair"
"1124","CAALFM_C404150CA","PDB1, CaO19.5294 ","(RefSeq) pyruvate dehydrogenase (acetyl-transferring) subunit E1 beta","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"1125","CAALFM_C404270WA","CaO19.1421 ","(RefSeq) ureidoglycolate hydrolase","Purine metabolism, Metabolic pathways"
"1126","CAALFM_C404310WA","COX11, CaO19.1416 ","(RefSeq) Cox11p","Oxidative phosphorylation, Metabolic pathways"
"1127","CAALFM_C404340CA","YFH1, CaO19.1413 ","(RefSeq) ferroxidase","Porphyrin metabolism"
"1128","CAALFM_C404360WA","CaO19.1411 ","(RefSeq) hypothetical protein","Phenylalanine metabolism, Metabolic pathways"
"1129","CAALFM_C404390WA"," ","(RefSeq) ribosomal 60S subunit protein L22B","Ribosome"
"1130","CAALFM_C404410CA","LYS4, CaO19.3846 ","(RefSeq) homoaconitate hydratase","Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1131","CAALFM_C404450CA","ATG1, CaO19.3841 ","(RefSeq) serine/threonine protein kinase","Autophagy - other, Autophagy - yeast, Mitophagy - yeast"
"1132","CAALFM_C404460CA","CaO19.3840 ","(RefSeq) serine/threonine protein kinase","Autophagy - yeast"
"1133","CAALFM_C404570WA","RCE1, CaO19.3825 ","(RefSeq) CAAX prenyl protease","Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites"
"1134","CAALFM_C404720WA","CaO19.3810 ","(RefSeq) methylenetetrahydrofolate dehydrogenase (NAD(+))","One carbon pool by folate, Metabolic pathways"
"1135","CAALFM_C404770CA","MNN22, CaO19.3803 ","(RefSeq) Mnn22p","Various types of N-glycan biosynthesis, Metabolic pathways"
"1136","CAALFM_C404780WA","PMT6, CaO19.3802 ","(RefSeq) dolichyl-phosphate-mannose-protein mannosyltransferase","Other types of O-glycan biosynthesis, Mannose type O-glycan biosynthesis, Metabolic pathways"
"1137","CAALFM_C404820CA","CaO19.3797 ","(RefSeq) mitochondrial 54S ribosomal protein YmL11","Ribosome"
"1138","CAALFM_C404830WA","DCR1, CaO19.3796 ","(RefSeq) ribonuclease III","Ribosome biogenesis in eukaryotes"
"1139","CAALFM_C404870CA","CaO19.3792 ","(RefSeq) hypothetical protein","RNA degradation"
"1140","CAALFM_C404890CA","RPL24A, CaO19.3789 ","(RefSeq) ribosomal 60S subunit protein L24A","Ribosome"
"1141","CAALFM_C404900WA","RPL30 ","(RefSeq) ribosomal 60S subunit protein L30","Ribosome"
"1142","CAALFM_C404980WA","CaO19.3782 ","(RefSeq) hypothetical protein","Glycosphingolipid biosynthesis - ganglio series, Metabolic pathways"
"1143","CAALFM_C405030CA","SSK2, CaO19.3775 ","(RefSeq) mitogen-activated protein kinase kinase kinase","MAPK signaling pathway - yeast"
"1144","CAALFM_C405070CA","ARG8, CaO19.3771 ","(RefSeq) acetylornithine transaminase","Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1145","CAALFM_C405130CA","ALD6, CaO19.742 ","(RefSeq) Ald6p","Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Inositol phosphate metabolism, Propanoate metabolism, Metabolic pathways, Carbon metabolism"
"1146","CAALFM_C405140CA","GDB1, CaO19.744 ","(RefSeq) bifunctional 4-alpha-glucanotransferase/amylo-alpha-1,6-glucosidase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1147","CAALFM_C405160CA","CaO19.746 ","(RefSeq) hypothetical protein","Endocytosis"
"1148","CAALFM_C405180CA","CaO19.748 ","(RefSeq) nucleocytoplasmic transporter","Nucleocytoplasmic transport"
"1149","CAALFM_C405190CA","EDC3, CaO19.6858 ","(RefSeq) Edc3p","RNA degradation"
"1150","CAALFM_C405210WA","CaO19.6860 ","(RefSeq) CDP-diacylglycerol--inositol 3-phosphatidyltransferase","Inositol phosphate metabolism, Glycerophospholipid metabolism, Metabolic pathways, Phosphatidylinositol signaling system"
"1151","CAALFM_C405220CA","CaO19.6861 ","(RefSeq) anaphase promoting complex subunit 5","Cell cycle - yeast, Meiosis - yeast, Ubiquitin mediated proteolysis"
"1152","CAALFM_C405240CA","VPH1, CaO19.6863 ","(RefSeq) H(+)-transporting V0 sector ATPase subunit a","Oxidative phosphorylation, Metabolic pathways, Phagosome"
"1153","CAALFM_C405250WA","CaO19.6864 ","(RefSeq) hypothetical protein","Ubiquitin mediated proteolysis, Protein processing in endoplasmic reticulum"
"1154","CAALFM_C405270CA","RAD59, CaO19.2630 ","(RefSeq) Rad59p","Homologous recombination"
"1155","CAALFM_C405290WA","ABZ1, CaO19.1291 ","(RefSeq) 4-amino-4-deoxychorismate synthase","Folate biosynthesis, Biosynthesis of cofactors"
"1156","CAALFM_C405300WA","XKS1, CaO19.1290 ","(RefSeq) xylulokinase","Pentose and glucuronate interconversions, Metabolic pathways"
"1157","CAALFM_C405320WA","LYS1, CaO19.1790 ","(RefSeq) saccharopine dehydrogenase (NAD+, L-lysine-forming)","Lysine biosynthesis, Lysine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1158","CAALFM_C405340WA","CaO19.1792 ","(RefSeq) anaphase promoting complex subunit","Cell cycle - yeast, Meiosis - yeast, Ubiquitin mediated proteolysis"
"1159","CAALFM_C405450CA","CBR1, CaO19.1801 ","(RefSeq) Cbr1p","Amino sugar and nucleotide sugar metabolism"
"1160","CAALFM_C405540WA","HOM3, CaO19.1235 ","(RefSeq) aspartate kinase","Glycine, serine and threonine metabolism, Monobactam biosynthesis, Cysteine and methionine metabolism, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1161","CAALFM_C405560CA","ARO9, CaO19.1237 ","(RefSeq) aromatic-amino-acid:2-oxoglutarate transaminase","Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1162","CAALFM_C405630WA","CaO19.1248 ","(RefSeq) DNA-directed RNA polymerase II core subunit","RNA polymerase"
"1163","CAALFM_C405640CA","CaO19.1249 ","(RefSeq) 1-(5-phosphoribosyl)-5- ((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1164","CAALFM_C405660CA","BRN1, CaO19.1251 ","(RefSeq) condensin subunit","Cell cycle - yeast"
"1165","CAALFM_C405670WA","YME1, CaO19.1252 ","(RefSeq) i-AAA protease","Mitophagy - yeast"
"1166","CAALFM_C405690WA","SEC23, CaO19.1254 ","(RefSeq) GTPase-activating protein","Protein processing in endoplasmic reticulum"
"1167","CAALFM_C405750CA","LEA1, CaO19.1260 ","(RefSeq) U2 snRNP complex subunit","Spliceosome"
"1168","CAALFM_C405910CA","VPS11, CaO19.4403 ","(RefSeq) tethering complex subunit","Autophagy - yeast"
"1169","CAALFM_C406000WA","ALG1, CaO19.4410 ","(RefSeq) chitobiosyldiphosphodolichol beta-1,4 mannosyltransferase","N-Glycan biosynthesis, Various types of N-glycan biosynthesis, Metabolic pathways"
"1170","CAALFM_C406030WA","CMD1, CaO19.4413 ","(RefSeq) calmodulin","Phosphatidylinositol signaling system"
"1171","CAALFM_C406070CA","FMT1, CaO19.4418 ","(RefSeq) methionyl-tRNA formyltransferase","One carbon pool by folate, Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"1172","CAALFM_C406100WA","CWH41, CaO19.4421 ","(RefSeq) Cwh41p","N-Glycan biosynthesis, Metabolic pathways, Protein processing in endoplasmic reticulum"
"1173","CAALFM_C406110CA","TRP5, CaO19.4718 ","(RefSeq) tryptophan synthase","Glycine, serine and threonine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1174","CAALFM_C406120WA","GDH3, CaO19.4716 ","(RefSeq) glutamate dehydrogenase (NADP(+))","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Nitrogen metabolism, Metabolic pathways"
"1175","CAALFM_C406210CA","CaO19.2917 ","(RefSeq) RNA-binding GTPase","Ribosome biogenesis in eukaryotes"
"1176","CAALFM_C406230CA","CaO19.2915 ","(RefSeq) apyrase","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"1177","CAALFM_C406270CA","ERG26, CaO19.2909 ","(RefSeq) sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating)","Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1178","CAALFM_C406350CA","NUP60, CaO19.2901 ","(RefSeq) FG-nucleoporin","Nucleocytoplasmic transport"
"1179","CAALFM_C406380WA","SOU2, CaO19.2897 ","(RefSeq) Sou2p","Fructose and mannose metabolism, Metabolic pathways"
"1180","CAALFM_C406390WA","SOU1, CaO19.2896 ","(RefSeq) Sou1p","Fructose and mannose metabolism, Metabolic pathways"
"1181","CAALFM_C406400CA","VMA8, CaO19.2895 ","(RefSeq) H(+)-transporting V1 sector ATPase subunit D","Oxidative phosphorylation, Metabolic pathways, Phagosome"
"1182","CAALFM_C406410WA","CaO19.2893 ","(RefSeq) mRNA splicing protein","Spliceosome"
"1183","CAALFM_C406480CA","CEK1, CaO19.2886 ","(RefSeq) mitogen-activated serine/threonine-protein kinase","MAPK signaling pathway - yeast, Cell cycle - yeast"
"1184","CAALFM_C406490CA","PRI2, CaO19.2885 ","(RefSeq) DNA primase subunit","DNA replication"
"1185","CAALFM_C406570CA","PDC11, CaO19.2877 ","(RefSeq) indolepyruvate decarboxylase 1","Glycolysis / Gluconeogenesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1186","CAALFM_C406610CA","SDH12, CaO19.2871 ","(RefSeq) Sdh12p","Citrate cycle (TCA cycle), Oxidative phosphorylation, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"1187","CAALFM_C406650WA","CaO19.2867 ","(RefSeq) sorting nexin 1","Endocytosis"
"1188","CAALFM_C406690CA"," ","(RefSeq) hypothetical protein","Proteasome"
"1189","CAALFM_C406720WA","NOP1, CaO19.3138 ","(RefSeq) rRNA methyltransferase","Ribosome biogenesis in eukaryotes"
"1190","CAALFM_C406740CA","CaO19.3135 ","(RefSeq) hypothetical protein","Protein processing in endoplasmic reticulum"
"1191","CAALFM_C406760WA","GUT2, CaO19.3133 ","(RefSeq) glycerol-3-phosphate dehydrogenase","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"1192","CAALFM_C406860CA"," ","(RefSeq) cytidine deaminase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"1193","CAALFM_C406870WA","RPT5, CaO19.3123 ","(RefSeq) proteasome regulatory particle base subunit","Proteasome"
"1194","CAALFM_C406880CA"," ","(RefSeq) proteasome regulatory particle lid subunit","Proteasome, Homologous recombination"
"1195","CAALFM_C406900WA","GST1, CaO19.3121 ","(RefSeq) Gst1p","Glutathione metabolism, Metabolic pathways"
"1196","CAALFM_C407030WA","MET16, CaO19.3106 ","(RefSeq) phosphoadenylyl-sulfate reductase (thioredoxin)","Sulfur metabolism, Metabolic pathways"
"1197","CAALFM_C407050WA","YDC1, CaO19.3104 ","(RefSeq) alkaline dihydroceramidase","Sphingolipid metabolism, Metabolic pathways"
"1198","CAALFM_C407060WA","CaO19.3103 ","(RefSeq) DNA-directed RNA polymerase III core subunit","RNA polymerase"
"1199","CAALFM_C407090CA","TRP4, CaO19.3099 ","(RefSeq) anthranilate phosphoribosyltransferase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1200","CAALFM_C407100CA","CaO19.3098 ","(RefSeq) ATP-dependent RNA helicase","Spliceosome"
"1201","CAALFM_C407110CA","PDA1, CaO19.3097 ","(RefSeq) pyruvate dehydrogenase (acetyl-transferring) subunit E1 alpha","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"1202","CAALFM_C407120CA","MSH2, CaO19.3093 ","(RefSeq) mismatch repair ATPase","Mismatch repair"
"1203","CAALFM_C407180WA","UBI3, CaO19.3087 ","(RefSeq) ubiquitin-ribosomal 40S subunit protein S31 fusion protein","Ribosome, Ubiquitin mediated proteolysis"
"1204","CAALFM_C407200CA","CaO19.3083 ","(RefSeq) putative lipid phosphatase","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways"
"1205","CAALFM_C407220CA","CaO19.3080 ","(RefSeq) cohesin-loading factor complex subunit","Cell cycle - yeast"
"1206","CAALFM_C500030WA","CaO19.5698 ","(RefSeq) mitochondrial 54S ribosomal protein MRPL1","Ribosome"
"1207","CAALFM_C500040CA","CaO19.5693 ","(RefSeq) GPI-anchor transamidase subunit","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways"
"1208","CAALFM_C500060CA","CaO19.5692 ","(RefSeq) anaphase promoting complex subunit 4","Cell cycle - yeast, Meiosis - yeast, Ubiquitin mediated proteolysis"
"1209","CAALFM_C500110CA","THS1, CaO19.5685 ","(RefSeq) threonine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"1210","CAALFM_C500150CA","CaO19.5682 ","(RefSeq) karyopherin alpha","Nucleocytoplasmic transport"
"1211","CAALFM_C500180WA","AFL1, CaO19.980 ","(RefSeq) inositol polyphosphate kinase","Phosphatidylinositol signaling system"
"1212","CAALFM_C500190CA","FAS1, CaO19.979 ","(RefSeq) tetrafunctional fatty acid synthase subunit","Fatty acid biosynthesis, Metabolic pathways, Fatty acid metabolism"
"1213","CAALFM_C500220WA","ROT2, CaO19.974 ","(RefSeq) glucan 1\3-alpha-glucosidase ROT2","N-Glycan biosynthesis, Metabolic pathways, Protein processing in endoplasmic reticulum"
"1214","CAALFM_C500260WA","CaO19.969 ","(RefSeq) ribose phosphate diphosphokinase subunit","Pentose phosphate pathway, Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"1215","CAALFM_C500300CA","SMC4, CaO19.964 ","(RefSeq) condensin subunit","Cell cycle - yeast"
"1216","CAALFM_C500320WA"," ","(RefSeq) putative mitochondrial 54S ribosomal protein","Ribosome"
"1217","CAALFM_C500350CA","CaO19.954 ","(RefSeq) hypothetical protein","Protein processing in endoplasmic reticulum"
"1218","CAALFM_C500420CA","MRP17, CaO19.947 ","(RefSeq) mitochondrial 37S ribosomal protein YmS16","Ribosome"
"1219","CAALFM_C500430WA","MET14, CaO19.946 ","(RefSeq) adenylyl-sulfate kinase","Purine metabolism, Sulfur metabolism, Metabolic pathways"
"1220","CAALFM_C500440CA","VPS2, CaO19.945 ","(RefSeq) ESCRT-III subunit protein","Endocytosis"
"1221","CAALFM_C500450CA","IFG3, CaO19.944 ","(RefSeq) Ifg3p","Glycine, serine and threonine metabolism, Arginine and proline metabolism, D-Amino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Peroxisome"
"1222","CAALFM_C500500WA","NAM7, CaO19.939 ","(RefSeq) ATP-dependent RNA helicase","Nucleocytoplasmic transport, mRNA surveillance pathway"
"1223","CAALFM_C500560WA","CaO19.2225 ","(RefSeq) E2 ubiquitin-conjugating protein","Ubiquitin mediated proteolysis"
"1224","CAALFM_C500630CA","EXO1, CaO19.926 ","(RefSeq) Rad2 family nuclease","Mismatch repair"
"1225","CAALFM_C500650CA","THR1, CaO19.923 ","(RefSeq) homoserine kinase","Glycine, serine and threonine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1226","CAALFM_C500660CA","ERG11, CaO19.922 ","(RefSeq) sterol 14-demethylase","Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1227","CAALFM_C500690CA","TFB3, CaO19.567 ","(RefSeq) TFIIH/NER complex subunit","Basal transcription factors, Nucleotide excision repair"
"1228","CAALFM_C500700CA","SPE2, CaO19.568 ","(RefSeq) adenosylmethionine decarboxylase","Cysteine and methionine metabolism, Arginine and proline metabolism, Metabolic pathways"
"1229","CAALFM_C500770CA","FOL1, CaO19.579 ","(RefSeq) trifunctional dihydropteroate synthetase/dihydrohydroxymethylpterin pyrophosphokinase/dihydroneopterin aldolase","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1230","CAALFM_C500800CA","CaO19.583 ","(RefSeq) dioxygenase","Tryptophan metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1231","CAALFM_C500840WA","CaO19.587 ","(RefSeq) hypothetical protein","Nucleocytoplasmic transport, Spliceosome"
"1232","CAALFM_C500860WA","IMP2, CaO19.1981 ","(RefSeq) endopeptidase catalytic subunit","Protein export"
"1233","CAALFM_C500900CA","URA4, CaO19.1977 ","(RefSeq) dihydroorotase","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1234","CAALFM_C500920WA","CaO19.1975 ","(RefSeq) U4/U6-U5 snRNP complex subunit","Spliceosome"
"1235","CAALFM_C501050CA","CaO19.1967 ","(RefSeq) mitochondrial 54S ribosomal protein IMG1","Ribosome"
"1236","CAALFM_C501100CA","CLN3, CaO19.1960 ","(RefSeq) cyclin","Cell cycle - yeast, Meiosis - yeast"
