"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"1085","Bcen2424_R0071","","(GenBank) tRNA-Gln","Aminoacyl-tRNA biosynthesis"
"1086","Bcen2424_2802","","(GenBank) ribose-phosphate pyrophosphokinase","Pentose phosphate pathway, Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1087","Bcen2424_2803","","(GenBank) LSU ribosomal protein L25P","Ribosome"
"1088","Bcen2424_2805","","(GenBank) aminotransferase","Histidine metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1089","Bcen2424_2807","","(GenBank) pantetheine-phosphate adenylyltransferase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1090","Bcen2424_2809","","(GenBank) signal recognition particle-docking protein FtsY","Quorum sensing, Protein export, Bacterial secretion system"
"1091","Bcen2424_2810","","(GenBank) maleylacetoacetate isomerase","Tyrosine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1092","Bcen2424_2812","","(GenBank) 2-isopropylmalate synthase","Valine, leucine and isoleucine biosynthesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1093","Bcen2424_2814","","(GenBank) conserved hypothetical protein","Lipopolysaccharide biosynthesis"
"1094","Bcen2424_2817","","(GenBank) cytochrome bd quinol oxidase subunit 1 apoprotein","Oxidative phosphorylation, Two-component system"
"1095","Bcen2424_2818","","(GenBank) cytochrome bd quinol oxidase subunit 2 apoprotein","Oxidative phosphorylation, Two-component system"
"1096","Bcen2424_2819","","(GenBank) cyd operon protein YbgT","Oxidative phosphorylation, Two-component system"
"1097","Bcen2424_2820","","(GenBank) beta-N-acetylhexosaminidase","Other glycan degradation, Amino sugar and nucleotide sugar metabolism, Sphingolipid metabolism, Metabolic pathways"
"1098","Bcen2424_2821","","(GenBank) PTS system N-acetylglucosamine-specific IIC component, Glc family / PTS system N-acetylglucosamine-specific IIB component, Glc family","Amino sugar and nucleotide sugar metabolism, Phosphotransferase system (PTS)"
"1099","Bcen2424_2822","","(GenBank) Phosphocarrier protein HPr / PTS system IIA component, Glc family","Phosphotransferase system (PTS)"
"1100","Bcen2424_2823","","(GenBank) glutamine--fructose-6-phosphate transaminase","Alanine, aspartate and glutamate metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"1101","Bcen2424_2824","","(GenBank) N-acetylglucosamine 6-phosphate deacetylase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"1102","Bcen2424_2833","","(GenBank) lipoprotein, YaeC family","ABC transporters"
"1103","Bcen2424_2834","","(GenBank) methyl-accepting chemotaxis sensory transducer","Two-component system, Bacterial chemotaxis"
"1104","Bcen2424_2837","","(GenBank) protoheme IX farnesyltransferase","Oxidative phosphorylation, Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1105","Bcen2424_2838","","(GenBank) cytochrome oxidase assembly","Oxidative phosphorylation, Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Two-component system"
"1106","Bcen2424_2842","","(GenBank) cytochrome c oxidase, subunit III","Oxidative phosphorylation, Metabolic pathways"
"1107","Bcen2424_2844","","(GenBank) cytochrome c oxidase assembly protein CtaG/Cox11","Oxidative phosphorylation, Metabolic pathways"
"1108","Bcen2424_2846","","(GenBank) Cytochrome-c oxidase","Oxidative phosphorylation, Metabolic pathways"
"1109","Bcen2424_2847","","(GenBank) cytochrome c oxidase, subunit II","Oxidative phosphorylation, Metabolic pathways"
"1110","Bcen2424_2849","","(GenBank) Methyltransferase type 11","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1111","Bcen2424_2853","","(GenBank) Glycerol-3-phosphate dehydrogenase (NAD(P)(+))","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"1112","Bcen2424_2854","","(GenBank) protein translocase subunit secB","Quorum sensing, Protein export, Bacterial secretion system"
"1113","Bcen2424_2857","","(GenBank) phosphoglycerate mutase","Glycolysis / Gluconeogenesis, Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1114","Bcen2424_2859","","(GenBank) UBA/THIF-type NAD/FAD binding protein","Sulfur relay system"
"1115","Bcen2424_2860","","(GenBank) phosphoenolpyruvate--protein phosphotransferase","Phosphotransferase system (PTS)"
"1116","Bcen2424_2861","","(GenBank) phosphocarrier, HPr family","Phosphotransferase system (PTS)"
"1117","Bcen2424_2862","","(GenBank) PTS system fructose subfamily IIA component","Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Phosphotransferase system (PTS)"
"1118","Bcen2424_2863","","(GenBank) glutathione synthase","Cysteine and methionine metabolism, Glutathione metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1119","Bcen2424_2864","","(GenBank) glutamate--cysteine ligase","Cysteine and methionine metabolism, Glutathione metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1120","Bcen2424_2871","","(GenBank) two component, sigma54 specific, transcriptional regulator, Fis family","Two-component system"
"1121","Bcen2424_2872","","(GenBank) periplasmic sensor signal transduction histidine kinase","Two-component system"
"1122","Bcen2424_2873","","(GenBank) sodium:dicarboxylate symporter","Two-component system"
"1123","Bcen2424_2882","","(GenBank) gamma-glutamyltransferase 1, Threonine peptidase, MEROPS family T03","Taurine and hypotaurine metabolism, Cyanoamino acid metabolism, Glutathione metabolism, Metabolic pathways"
"1124","Bcen2424_2884","","(GenBank) binding-protein-dependent transport systems inner membrane component","Sulfur metabolism, ABC transporters"
"1125","Bcen2424_2885","","(GenBank) ABC transporter related protein","Sulfur metabolism, ABC transporters"
"1126","Bcen2424_2886","","(GenBank) taurine ABC transporter, periplasmic binding protein","Sulfur metabolism, ABC transporters"
"1127","Bcen2424_2887","","(GenBank) lipoic acid synthetase","Lipoic acid metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1128","Bcen2424_2888","","(GenBank) lipoate-protein ligase B","Lipoic acid metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1129","Bcen2424_2892","","(GenBank) branched chain amino acid: 2-keto-4-methylthiobutyrate aminotransferase","Lysine degradation, Arginine and proline metabolism, Phenylalanine metabolism, D-Amino acid metabolism, Metabolic pathways"
"1130","Bcen2424_2893","","(GenBank) penicillin-binding protein 6, Serine peptidase, MEROPS family S11","Peptidoglycan biosynthesis, Metabolic pathways"
"1131","Bcen2424_2899","","(GenBank) Mammalian cell entry related domain protein","ABC transporters"
"1132","Bcen2424_2900","","(GenBank) ABC transporter related protein","ABC transporters"
"1133","Bcen2424_2901","","(GenBank) protein of unknown function DUF140","ABC transporters"
"1134","Bcen2424_2902","","(GenBank) 5'-Nucleotidase domain protein","Purine metabolism, Pyrimidine metabolism, Metabolic pathways"
"1135","Bcen2424_2904","","(GenBank) biotin--acetyl-CoA-carboxylase ligase","Biotin metabolism, Metabolic pathways"
"1136","Bcen2424_2905","","(GenBank) putative transcriptional acitvator, Baf family","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1137","Bcen2424_2907","","(GenBank) rfaE bifunctional protein","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"1138","Bcen2424_2911","","(GenBank) Enoyl-CoA hydratase/isomerase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"1139","Bcen2424_2912","","(GenBank) fumarylacetoacetate (FAA) hydrolase","Tyrosine metabolism, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1140","Bcen2424_2916","","(GenBank) methionine synthase (B12-dependent)","Cysteine and methionine metabolism, Selenocompound metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1141","Bcen2424_2917","","(GenBank) methionine synthase (B12-dependent)","Cysteine and methionine metabolism, Selenocompound metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1142","Bcen2424_2919","","(GenBank) arginyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"1143","Bcen2424_2921","","(GenBank) DSBA oxidoreductase","Cationic antimicrobial peptide (CAMP) resistance"
"1144","Bcen2424_2923","","(GenBank) extracellular solute-binding protein, family 5","ABC transporters, Bacterial chemotaxis"
"1145","Bcen2424_2927","","(GenBank) Carbonate dehydratase","Nitrogen metabolism, Metabolic pathways"
"1146","Bcen2424_2931","","(GenBank) aminotransferase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1147","Bcen2424_2932","","(GenBank) 8-amino-7-oxononanoate synthase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1148","Bcen2424_2933","","(GenBank) dethiobiotin synthase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1149","Bcen2424_2934","","(GenBank) biotin synthase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1150","Bcen2424_2943","","(GenBank) Glutathione S-transferase, N-terminal domain protein","Glutathione metabolism, Metabolic pathways"
"1151","Bcen2424_2945","","(GenBank) sulfate ABC transporter, periplasmic sulfate-binding protein","Sulfur metabolism, ABC transporters"
"1152","Bcen2424_2946","","(GenBank) dihydrodipicolinate synthase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"1153","Bcen2424_2951","","(GenBank) Glutathione S-transferase, N-terminal domain protein","Glutathione metabolism, Metabolic pathways"
"1154","Bcen2424_2953","","(GenBank) xanthine dehydrogenase, molybdenum binding subunit apoprotein","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Nucleotide metabolism"
"1155","Bcen2424_2954","","(GenBank) molybdopterin dehydrogenase, FAD-binding protein","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Nucleotide metabolism"
"1156","Bcen2424_2955","","(GenBank) (2Fe-2S)-binding domain protein","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Nucleotide metabolism"
"1157","Bcen2424_2958","","(GenBank) D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding protein","Glycine, serine and threonine metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"1158","Bcen2424_2959","","(GenBank) hydroxymethylglutaryl-CoA lyase","Valine, leucine and isoleucine degradation, Geraniol degradation, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1159","Bcen2424_2964","","(GenBank) alpha/beta hydrolase fold protein","Chlorocyclohexane and chlorobenzene degradation, Chloroalkane and chloroalkene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1160","Bcen2424_2965","","(GenBank) 2-nitropropane dioxygenase, NPD","Nitrogen metabolism, Metabolic pathways"
"1161","Bcen2424_2974","","(GenBank) PfkB domain protein","Fructose and mannose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"1162","Bcen2424_2979","","(GenBank) Dihydroneopterin aldolase","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1163","Bcen2424_2981","","(GenBank) UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase","Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"1164","Bcen2424_2982","","(GenBank) glutamine--fructose-6-phosphate transaminase","Alanine, aspartate and glutamate metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"1165","Bcen2424_2990","","(GenBank) gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase","Arginine and proline metabolism, Metabolic pathways"
"1166","Bcen2424_2994","","(GenBank) L-glutamine synthetase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Two-component system"
"1167","Bcen2424_2995","","(GenBank) aminotransferase","Arginine and proline metabolism, Metabolic pathways"
"1168","Bcen2424_2996","","(GenBank) extracellular solute-binding protein, family 1","ABC transporters"
"1169","Bcen2424_2997","","(GenBank) spermidine/putrescine ABC transporter ATPase subunit","ABC transporters"
"1170","Bcen2424_2998","","(GenBank) binding-protein-dependent transport systems inner membrane component","ABC transporters"
"1171","Bcen2424_2999","","(GenBank) binding-protein-dependent transport systems inner membrane component","ABC transporters"
"1172","Bcen2424_3001","","(GenBank) gamma-glutamylputrescine oxidase","Arginine and proline metabolism, Metabolic pathways"
"1173","Bcen2424_3002","","(GenBank) gamma-glutamylputrescine oxidase","Arginine and proline metabolism, Metabolic pathways"
"1174","Bcen2424_3006","","(GenBank) NADPH-glutathione reductase","Glutathione metabolism, Metabolic pathways"
"1175","Bcen2424_3014","","(GenBank) flagellar hook-associated protein 3","Flagellar assembly"
"1176","Bcen2424_3015","","(GenBank) flagellar hook-associated protein FlgK","Flagellar assembly"
"1177","Bcen2424_3017","","(GenBank) flagellar rod assembly protein/muramidase FlgJ","Flagellar assembly"
"1178","Bcen2424_3018","","(GenBank) flagellar P-ring protein","Flagellar assembly"
"1179","Bcen2424_3019","","(GenBank) flagellar L-ring protein","Flagellar assembly"
"1180","Bcen2424_3020","","(GenBank) flagellar basal-body rod protein FlgG","Flagellar assembly"
"1181","Bcen2424_3021","","(GenBank) flagellar basal-body rod protein FlgF","Flagellar assembly"
"1182","Bcen2424_3022","","(GenBank) flagellar basal body FlaE domain protein","Flagellar assembly"
"1183","Bcen2424_3023","","(GenBank) flagellar hook capping protein","Flagellar assembly"
"1184","Bcen2424_3024","","(GenBank) flagellar basal-body rod protein FlgC","Flagellar assembly"
"1185","Bcen2424_3025","","(GenBank) flagellar basal-body rod protein FlgB","Flagellar assembly"
"1186","Bcen2424_3026","","(GenBank) flagellar protein FlgA","Flagellar assembly"
"1187","Bcen2424_3027","","(GenBank) putative anti-sigma-28 factor, FlgM","Two-component system, Flagellar assembly"
"1188","Bcen2424_3028","","(GenBank) FlgN family protein","Flagellar assembly"
"1189","Bcen2424_3032","","(GenBank) Glutathione S-transferase, N-terminal domain protein","Glutathione metabolism, Metabolic pathways"
"1190","Bcen2424_3035","","(GenBank) 5-formyltetrahydrofolate cyclo-ligase","One carbon pool by folate, Metabolic pathways"
"1191","Bcen2424_3037","","(GenBank) conserved hypothetical protein","Glutathione metabolism, Metabolic pathways"
"1192","Bcen2424_3038","","(GenBank) urea amidolyase related protein","Glutathione metabolism, Metabolic pathways"
"1193","Bcen2424_3039","","(GenBank) LamB/YcsF family protein","Glutathione metabolism, Metabolic pathways"
"1194","Bcen2424_3041","","(GenBank) oligopeptide/dipeptide ABC transporter, ATPase subunit","ABC transporters"
"1195","Bcen2424_3042","","(GenBank) oligopeptide/dipeptide ABC transporter, ATPase subunit","ABC transporters"
"1196","Bcen2424_3043","","(GenBank) binding-protein-dependent transport systems inner membrane component","ABC transporters"
"1197","Bcen2424_3044","","(GenBank) binding-protein-dependent transport systems inner membrane component","ABC transporters"
"1198","Bcen2424_3045","","(GenBank) extracellular solute-binding protein, family 5","ABC transporters, Bacterial chemotaxis"
"1199","Bcen2424_3061","","(GenBank) conserved hypothetical protein","Flagellar assembly"
"1200","Bcen2424_3062","","(GenBank) flagellar protein FliS","Flagellar assembly"
"1201","Bcen2424_3063","","(GenBank) flagellar hook-basal body complex subunit FliE","Flagellar assembly"
"1202","Bcen2424_3064","","(GenBank) flagellar M-ring protein FliF","Flagellar assembly"
"1203","Bcen2424_3065","","(GenBank) flagellar motor switch protein FliG","Bacterial chemotaxis, Flagellar assembly"
"1204","Bcen2424_3066","","(GenBank) flagellar assembly protein FliH","Flagellar assembly"
"1205","Bcen2424_3067","","(GenBank) flagellar protein export ATPase FliI","Flagellar assembly"
"1206","Bcen2424_3068","","(GenBank) flagellar export protein FliJ","Flagellar assembly"
"1207","Bcen2424_3069","","(GenBank) flagellar hook-length control protein","Flagellar assembly"
"1208","Bcen2424_3081","","(GenBank) methionine adenosyltransferase","Cysteine and methionine metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Biosynthesis of cofactors"
"1209","Bcen2424_3082","","(GenBank) lipid A biosynthesis acyltransferase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"1210","Bcen2424_3085","","(GenBank) diaminopimelate epimerase","Lysine biosynthesis, D-Amino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"1211","Bcen2424_3093","","(GenBank) response regulator receiver protein","Two-component system"
"1212","Bcen2424_3094","","(GenBank) periplasmic sensor signal transduction histidine kinase","Two-component system"
"1213","Bcen2424_3096","","(GenBank) N-acetylglutamate kinase","Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1214","Bcen2424_3099","","(GenBank) homoserine O-acetyltransferase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1215","Bcen2424_3101","","(GenBank) major facilitator superfamily MFS_1","beta-Lactam resistance"
"1216","Bcen2424_3104","","(GenBank) Alcohol dehydrogenase, zinc-binding domain protein","Glycolysis / Gluconeogenesis, Glycerolipid metabolism, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"1217","Bcen2424_3105","","(GenBank) exodeoxyribonuclease III Xth","Base excision repair"
"1218","Bcen2424_3107","","(GenBank) aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B","Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"1219","Bcen2424_3108","","(GenBank) aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A","Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"1220","Bcen2424_3109","","(GenBank) aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C","Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"1221","Bcen2424_3113","","(GenBank) cell elongation-specific peptidoglycan D,D-transpeptidase","Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"1222","Bcen2424_3116","","(GenBank) 2-dehydro-3-deoxyglucarate aldolase","Ascorbate and aldarate metabolism, Metabolic pathways"
"1223","Bcen2424_3117","","(GenBank) 6-pyruvoyl tetrahydropterin synthase and hypothetical protein","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1224","Bcen2424_3118","","(GenBank) organic radical activating enzymes-like protein","Folate biosynthesis, Metabolic pathways"
"1225","Bcen2424_3119","","(GenBank) preQ(0) biosynthesis protein QueC","Folate biosynthesis, Metabolic pathways"
"1226","Bcen2424_R0072","","(GenBank) tRNA-Phe","Aminoacyl-tRNA biosynthesis"
"1227","Bcen2424_3126","","(GenBank) methionyl-tRNA formyltransferase","One carbon pool by folate, Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"1228","Bcen2424_3132","","(GenBank) D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding protein","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1229","Bcen2424_R0073","","(GenBank) tRNA-Lys","Aminoacyl-tRNA biosynthesis"
"1230","Bcen2424_3138","","(GenBank) amino acid ABC transporter ATP-binding protein, PAAT family","ABC transporters"
"1231","Bcen2424_3139","","(GenBank) amino acid ABC transporter membrane protein, PAAT family","ABC transporters"
"1232","Bcen2424_3140","","(GenBank) amino acid ABC transporter substrate-binding protein, PAAT family","ABC transporters, Flagellar assembly"
"1233","Bcen2424_3141","","(GenBank) aldehyde dehydrogenase","Phosphonate and phosphinate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1234","Bcen2424_3142","","(GenBank) phosphonoacetate hydrolase","Phosphonate and phosphinate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1235","Bcen2424_3145","","(GenBank) Phospholipase C","Inositol phosphate metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"1236","Bcen2424_3149","","(GenBank) glutamate-cysteine ligase","Cysteine and methionine metabolism, Glutathione metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1237","Bcen2424_3151","","(GenBank) DNA-3-methyladenine glycosylase II","Base excision repair"
"1238","Bcen2424_3157","","(GenBank) GCN5-related N-acetyltransferase","Arginine and proline metabolism, Metabolic pathways"
"1239","Bcen2424_3163","","(GenBank) protein translocase subunit yidC","Quorum sensing, Protein export, Bacterial secretion system"
"1240","Bcen2424_3166","","(GenBank) LSU ribosomal protein L34P","Ribosome"
"1241","Bcen2424_3168","","(GenBank) malate--quinone oxidoreductase","Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1242","Bcen2424_3173","","(GenBank) Catalase domain protein","Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"1243","Bcen2424_3176","","(GenBank) Fucose-binding lectin II","Quorum sensing"
"1244","Bcen2424_3177","","(GenBank) Fucose-binding lectin II","Quorum sensing"
"1245","Bcen2424_3178","","(GenBank) Fucose-binding lectin II","Quorum sensing"
"1246","Bcen2424_3179","","(GenBank) 2-isopropylmalate synthase","Valine, leucine and isoleucine biosynthesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1247","Bcen2424_3180","","(GenBank) transcriptional regulator, LuxR family","Quorum sensing"
"1248","Bcen2424_3199","","(GenBank) two component transcriptional regulator, LuxR family","Two-component system"
"1249","Bcen2424_3200","","(GenBank) Carbonate dehydratase","Nitrogen metabolism, Metabolic pathways"
"1250","Bcen2424_3209","","(GenBank) Citrate synthase","Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1251","Bcen2424_3227","","(GenBank) dihydrodipicolinate synthetase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"1252","Bcen2424_3245","","(GenBank) 2-oxo-acid dehydrogenase E1 subunit, homodimeric type","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1253","Bcen2424_3246","","(GenBank) pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1254","Bcen2424_3247","","(GenBank) dihydrolipoamide dehydrogenase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"1255","Bcen2424_3249","","(GenBank) GTP cyclohydrolase II","Riboflavin metabolism, Folate biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1256","Bcen2424_3250","","(GenBank) AMP-dependent synthetase and ligase","Sulfur metabolism, Metabolic pathways"
"1257","Bcen2424_3252","","(GenBank) Enoyl-CoA hydratase/isomerase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Geraniol degradation, Lysine degradation, Phenylalanine metabolism, Benzoate degradation, Tryptophan metabolism, beta-Alanine metabolism, Aminobenzoate degradation, Propanoate metabolism, Butanoate metabolism, Limonene and pinene degradation, Caprolactam degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Fatty acid metabolism"
"1258","Bcen2424_3253","","(GenBank) Creatininase","Arginine and proline metabolism, Metabolic pathways"
"1259","Bcen2424_3256","","(GenBank) AMP-dependent synthetase and ligase","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"1260","Bcen2424_3257","","(GenBank) flavin reductase domain protein, FMN-binding protein","Pyrimidine metabolism, Metabolic pathways"
"1261","Bcen2424_3262","","(GenBank) 4-oxalocrotonate tautomerase","Benzoate degradation, Dioxin degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1262","Bcen2424_3263","","(GenBank) aminotransferase, class I and II","Cysteine and methionine metabolism, Selenocompound metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1263","Bcen2424_3264","","(GenBank) NADH:flavin oxidoreductase/NADH oxidase","Nitrotoluene degradation, Microbial metabolism in diverse environments"
"1264","Bcen2424_3272","","(GenBank) Amidase","Arginine and proline metabolism, Phenylalanine metabolism, Tryptophan metabolism, Aminobenzoate degradation, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1265","Bcen2424_3277","","(GenBank) glycoside hydrolase, family 28","Pentose and glucuronate interconversions, Metabolic pathways"
"1266","Bcen2424_3284","","(GenBank) carbohydrate ABC transporter ATP-binding protein, CUT1 family","ABC transporters"
"1267","Bcen2424_3288","","(GenBank) Beta-galactosidase","Galactose metabolism"
"1268","Bcen2424_3312","","(GenBank) Lytic transglycosylase, catalytic","Bacterial secretion system"
"1269","Bcen2424_3314","","(GenBank) type IV secretory pathway, VirB3 family protein","Bacterial secretion system"
"1270","Bcen2424_3315","","(GenBank) type IV secretion/conjugal transfer ATPase, VirB4 family","Bacterial secretion system"
"1271","Bcen2424_3316","","(GenBank) TrbL/VirB6 plasmid conjugal transfer protein","Bacterial secretion system"
"1272","Bcen2424_3317","","(GenBank) type IV secretion system family protein","Bacterial secretion system"
"1273","Bcen2424_3318","","(GenBank) VirB8 family protein","Bacterial secretion system"
"1274","Bcen2424_3319","","(GenBank) Conjugal transfer protein TrbG/VirB9/CagX","Bacterial secretion system"
"1275","Bcen2424_3320","","(GenBank) conjugation TrbI family protein","Bacterial secretion system"
"1276","Bcen2424_3321","","(GenBank) ATP/GTP-binding site motif A (P-loop)","Bacterial secretion system"
"1277","Bcen2424_3323","","(GenBank) TRAG family protein","Bacterial secretion system"
"1278","Bcen2424_3345","","(GenBank) amidase, hydantoinase/carbamoylase family","Pyrimidine metabolism, Metabolic pathways"
