"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"2442","PA14_30130",NA,NA,"A0A0H2ZC66","integral component of membrane [GO:0016021]",NA,NA
"2443","PA14_30140",NA,NA,"Q02NB9","cytoplasm [GO:0005737]; plasma membrane [GO:0005886]",NA,NA
"2444","PA14_30150","trmU","(GenBank) tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase","Q02NB8","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049]; tRNA modification [GO:0006400]",NA,"Sulfur relay system"
"2445","PA14_30160",NA,NA,"A0A0H2ZC83","nucleoside-diphosphatase activity [GO:0017110]; nucleoside-triphosphatase activity [GO:0017111]; thiamine-diphosphatase activity [GO:0004787]",NA,NA
"2446","PA14_30180","idh","(GenBank) monomeric isocitrate dehydrogenase","A0A0H2ZC63","isocitrate dehydrogenase (NADP+) activity [GO:0004450]; metal ion binding [GO:0046872]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]",NA,"Citrate cycle (TCA cycle), Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"2447","PA14_30190","icd","(GenBank) isocitrate dehydrogenase","Q02NB5","extracellular region [GO:0005576]; isocitrate dehydrogenase (NADP+) activity [GO:0004450]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]",NA,"Citrate cycle (TCA cycle), Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"2448","PA14_30200",NA,NA,"A0A0H2ZC07","cytosol [GO:0005829]; nucleic acid binding [GO:0003676]; regulation of transcription, DNA-templated [GO:0006355]",NA,NA
"2449","PA14_30210",NA,NA,"Q02NB3","protein catabolic process [GO:0030163]; proteolysis [GO:0006508]",NA,NA
"2450","PA14_30230",NA,NA,"A0A0H2ZAW8","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]; protein unfolding [GO:0043335]",NA,NA
"2451","PA14_30240",NA,NA,"Q02NB1","cytoplasm [GO:0005737]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]",NA,NA
"2452","PA14_30260",NA,NA,"Q02NB0","cytoplasm [GO:0005737]; arginyltransferase activity [GO:0004057]; leucyltransferase activity [GO:0008914]; ubiquitin-dependent protein catabolic process via the N-end rule pathway [GO:0071596]",NA,NA
"2453","PA14_30270",NA,NA,"Q02NA9","cytoplasm [GO:0005737]; leucyltransferase activity [GO:0008914]; protein catabolic process [GO:0030163]",NA,NA
"2454","PA14_30280","trxB1","(GenBank) thioredoxin reductase 1","A0A0H2ZC61","cytoplasm [GO:0005737]; thioredoxin-disulfide reductase activity [GO:0004791]; removal of superoxide radicals [GO:0019430]",NA,"Selenocompound metabolism"
"2455","PA14_30290",NA,NA,"A0A0H2ZC79","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; cell division [GO:0051301]; chromosome segregation [GO:0007059]",NA,NA
"2456","PA14_30310",NA,NA,"Q02NA6","periplasmic space [GO:0042597]; lipoprotein localization to outer membrane [GO:0044874]; lipoprotein transport [GO:0042953]",NA,NA
"2457","PA14_30320",NA,NA,"A0A0H2ZC58","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA replication [GO:0006260]",NA,NA
"2458","PA14_30330","serS","(GenBank) seryl-tRNA synthetase","Q02NA4","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828]; selenocysteine biosynthetic process [GO:0016260]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]",NA,"Aminoacyl-tRNA biosynthesis"
"2459","PA14_30340","cysG","(GenBank) siroheme synthase","Q02NA3","NAD binding [GO:0051287]; precorrin-2 dehydrogenase activity [GO:0043115]; sirohydrochlorin ferrochelatase activity [GO:0051266]; uroporphyrin-III C-methyltransferase activity [GO:0004851]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]",NA,"Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"2460","PA14_30350",NA,NA,"A0A0H2ZC02","glutathione transferase activity [GO:0004364]; glutathione metabolic process [GO:0006749]",NA,NA
"2461","PA14_30360",NA,NA,"A0A0H2ZAW2","1,4-alpha-oligoglucan phosphorylase activity [GO:0004645]; thymidine phosphorylase activity [GO:0009032]; pyrimidine nucleobase metabolic process [GO:0006206]",NA,NA
"2462","PA14_30370","","(GenBank) putative desulfoviridin gamma subunit","A0A0H2ZC57","cytoplasm [GO:0005737]; transferase activity [GO:0016740]",NA,"Sulfur relay system"
"2463","PA14_30380","","(GenBank) putative DsrH family protein","A0A0H2ZC74","cytoplasm [GO:0005737]; tRNA wobble position uridine thiolation [GO:0002143]",NA,"Sulfur relay system"
"2464","PA14_30390","","(GenBank) putative sulphur reductase protein","A0A0H2ZC54",NA,NA,"Sulfur relay system"
"2465","PA14_30400","dsrE","(GenBank) putative sulfur reductase protein","A0A0H2ZBZ7","cytoplasm [GO:0005737]; sulfurtransferase activity [GO:0016783]; tRNA processing [GO:0008033]",NA,"Sulfur relay system"
"2466","PA14_30410",NA,NA,"A0A0H2ZAV7","integral component of membrane [GO:0016021]; negative regulation of apoptotic process [GO:0043066]",NA,NA
"2467","PA14_30420","","(GenBank) tRNA-Ser",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"2468","PA14_30430",NA,NA,"A0A0H2ZC53","thiosulfate sulfurtransferase activity [GO:0004792]",NA,NA
"2469","PA14_30440",NA,NA,"A0A0H2ZC69","iron ion binding [GO:0005506]; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]",NA,NA
"2470","PA14_30450",NA,NA,"A0A0H2ZC49","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"2471","PA14_30460","","(GenBank) putative flavin-dependent oxidoreductase","A0A0H2ZBZ4","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA,"Sulfur metabolism, Metabolic pathways"
"2472","PA14_30470","","(GenBank) putative periplasmic aliphatic sulfonate-binding protein","A0A0H2ZAV2","membrane [GO:0016020]; periplasmic space [GO:0042597]; ATPase-coupled transmembrane transporter activity [GO:0042626]; sulfur compound metabolic process [GO:0006790]",NA,"Sulfur metabolism, ABC transporters"
"2473","PA14_30490","","(GenBank) putative lavin-dependent oxidoreductase","A0A0H2ZC48","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA,"Sulfur metabolism, Metabolic pathways"
"2474","PA14_30500",NA,NA,"A0A0H2ZC64","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA,NA
"2475","PA14_30520","","(GenBank) putative periplasmic aliphatic sulfonate-binding protein","A0A0H2ZC45","membrane [GO:0016020]; periplasmic space [GO:0042597]; ATPase-coupled transmembrane transporter activity [GO:0042626]; sulfur compound metabolic process [GO:0006790]",NA,"Sulfur metabolism, ABC transporters"
"2476","PA14_30540","","(GenBank) putative periplasmic aliphatic sulfonate-binding protein","A0A0H2ZBY9","membrane [GO:0016020]; periplasmic space [GO:0042597]; ATPase-coupled transmembrane transporter activity [GO:0042626]; sulfur compound metabolic process [GO:0006790]",NA,"Sulfur metabolism, ABC transporters"
"2477","PA14_30550","ssuA","(GenBank) putative periplasmic aliphatic sulfonate-binding protein","A0A0H2ZAU9","membrane [GO:0016020]; periplasmic space [GO:0042597]; ATPase-coupled transmembrane transporter activity [GO:0042626]; sulfur compound metabolic process [GO:0006790]",NA,"Sulfur metabolism, ABC transporters"
"2478","PA14_30560",NA,NA,"A0A0H2ZC44",NA,NA,NA
"2479","PA14_30570","potF","(GenBank) putative periplasmic spermidine/putrescine-binding protein","A0A0H2ZC59","periplasmic space [GO:0042597]; polyamine binding [GO:0019808]; polyamine transport [GO:0015846]",NA,"ABC transporters"
"2480","PA14_30580",NA,NA,"A0A0H2ZC41","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA,NA
"2481","PA14_30590",NA,NA,"A0A0H2ZBY4","cell outer membrane [GO:0009279]",NA,NA
"2482","PA14_30600",NA,NA,"A0A0H2ZAU4","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,NA
"2483","PA14_30620",NA,NA,"A0A0H2ZC40","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA,NA
"2484","PA14_30630","pqsH","(GenBank) putative FAD-dependent monooxygenase","Q02N79","2-heptyl-3-hydroxy-4(1H)-quinolone synthase activity [GO:0102164]; FAD binding [GO:0071949]; quorum sensing [GO:0009372]",NA,"Phenazine biosynthesis, Biosynthesis of secondary metabolites, Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"2485","PA14_30650","gacA","(GenBank) response regulator GacA","A0A0H2ZC55","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]",NA,"Two-component system, Biofilm formation - Pseudomonas aeruginosa"
"2486","PA14_30660","uvrC","(GenBank) excinuclease ABC subunit C","Q02N77","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]",NA,"Nucleotide excision repair"
"2487","PA14_30670","pgsA","(GenBank) CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","A0A0H2ZC36","integral component of membrane [GO:0016021]; CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity [GO:0008444]; phospholipid biosynthetic process [GO:0008654]",NA,"Glycerophospholipid metabolism, Metabolic pathways"
"2488","PA14_30680","","(GenBank) tRNA-Gly",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"2489","PA14_30690",NA,NA,"A0A0H2ZBX9","pilus [GO:0009289]; cell adhesion [GO:0007155]",NA,NA
"2490","PA14_30700","","(GenBank) putative sensor/response regulator hybrid","A0A0H2ZAT9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]",NA,"Two-component system"
"2491","PA14_30710",NA,NA,"A0A0H2ZC37","cytoplasm [GO:0005737]; RNA strand annealing activity [GO:0033592]; RNA strand-exchange activity [GO:0034057]; posttranscriptional regulation of gene expression [GO:0010608]",NA,NA
"2492","PA14_30720","","(GenBank) tRNA-Cys",NA,NA,NA,"Aminoacyl-tRNA biosynthesis"
"2493","PA14_30730",NA,NA,"A0A0H2ZC51",NA,NA,NA
"2494","PA14_30740",NA,NA,"A0A0H2ZC32","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]",NA,NA
"2495","PA14_30750","","(GenBank) putative tryptophan oxygenase","Q02N70","heme binding [GO:0020037]; metal ion binding [GO:0046872]; tryptophan 2,3-dioxygenase activity [GO:0004833]; tryptophan catabolic process to kynurenine [GO:0019441]",NA,"Tryptophan metabolism, Metabolic pathways, Biosynthesis of cofactors"
"2496","PA14_30760",NA,NA,"A0A0H2ZBX6","N-acetyltransferase activity [GO:0008080]",NA,NA
"2497","PA14_30770",NA,NA,"A0A0H2ZAT5","sequence-specific DNA binding [GO:0043565]",NA,NA
"2498","PA14_30790",NA,NA,"A0A0H2ZC33","integral component of membrane [GO:0016021]",NA,NA
"2499","PA14_30800",NA,NA,"A0A0H2ZC47","oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor [GO:0016657]; cellular response to oxidative stress [GO:0034599]",NA,NA
"2500","PA14_30810","alkB1","(GenBank) alkane-1-monooxygenase","A0A0H2ZC31","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; monooxygenase activity [GO:0004497]; lipid metabolic process [GO:0006629]",NA,"Fatty acid degradation, Caprolactam degradation"
"2501","PA14_30820","","(GenBank) putative methyl-accepting chemotaxis transducer","A0A0H2ZBX1","integral component of membrane [GO:0016021]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]",NA,"Two-component system, Bacterial chemotaxis"
"2502","PA14_30830",NA,NA,"A0A0H2ZAT0","phosphoric diester hydrolase activity [GO:0008081]; phosphorelay signal transduction system [GO:0000160]",NA,NA
"2503","PA14_30840",NA,NA,"A0A0H2ZC29","phosphorelay sensor kinase activity [GO:0000155]",NA,NA
"2504","PA14_30850","trbI","(GenBank) TrbI-like protein","A0A0H2ZC43","integral component of membrane [GO:0016021]",NA,"Quorum sensing"
"2505","PA14_30860","trbG","(GenBank) TrbG-like protein","A0A0H2ZC28",NA,NA,"Quorum sensing"
"2506","PA14_30870","trbF","(GenBank) TrbF-like protein","A0A0H2ZBW7","integral component of membrane [GO:0016021]",NA,"Quorum sensing"
"2507","PA14_30880","trbL","(GenBank) TrbG-like protein","A0A0H2ZAS5","integral component of membrane [GO:0016021]; protein secretion by the type IV secretion system [GO:0030255]",NA,"Quorum sensing"
"2508","PA14_30890",NA,NA,"A0A0H2ZC27",NA,NA,NA
"2509","PA14_30900","trbJ","(GenBank) TrbJ-like protein","A0A0H2ZC39",NA,NA,"Quorum sensing"
"2510","PA14_30910","trbE","(GenBank) TrbE-like protein","A0A0H2ZC24","ATP binding [GO:0005524]",NA,"Quorum sensing"
"2511","PA14_30930","trbC","(GenBank) TrbC-like protein","A0A0H2ZBW3","integral component of membrane [GO:0016021]",NA,"Quorum sensing"
"2512","PA14_30940","trbB","(GenBank) putative conjugal transfer protein","A0A0H2ZAS0","cytoplasm [GO:0005737]; conjugation [GO:0000746]",NA,"Quorum sensing"
"2513","PA14_30950",NA,NA,"A0A0H2ZC23","regulation of transcription, DNA-templated [GO:0006355]",NA,NA
"2514","PA14_30960","traG","(GenBank) TraG-like protein","A0A0H2ZC35","integral component of membrane [GO:0016021]",NA,"Bacterial secretion system"
"2515","PA14_30970",NA,NA,"A0A0H2ZC03","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"2516","PA14_30980",NA,NA,"A0A0H2ZBT8",NA,NA,NA
"2517","PA14_30990",NA,NA,"A0A0H2ZAN6",NA,NA,NA
"2518","PA14_31000",NA,NA,"A0A0H2ZC06","integral component of membrane [GO:0016021]",NA,NA
"2519","PA14_31010",NA,NA,"A0A0H2ZC13","cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; cation transmembrane transporter activity [GO:0008324]",NA,NA
"2520","PA14_31030",NA,NA,"A0A0H2ZBZ8",NA,NA,NA
"2521","PA14_31040",NA,NA,"A0A0H2ZBT4","efflux transmembrane transporter activity [GO:0015562]",NA,NA
"2522","PA14_31050",NA,NA,"A0A0H2ZAN3","integral component of membrane [GO:0016021]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]",NA,NA
"2523","PA14_31060",NA,NA,"A0A0H2ZC01","DNA binding [GO:0003677]; negative regulation of transcription, DNA-templated [GO:0045892]",NA,NA
"2524","PA14_31070",NA,NA,"A0A0H2ZC10",NA,NA,NA
"2525","PA14_31080",NA,NA,"A0A0H2ZBZ3","serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]",NA,NA
"2526","PA14_31090",NA,NA,"A0A0H2ZBT0",NA,NA,NA
"2527","PA14_31100",NA,NA,"A0A0H2ZAN0",NA,NA,NA
"2528","PA14_31110",NA,NA,"A0A0H2ZBZ6",NA,NA,NA
"2529","PA14_31130",NA,NA,"A0A0H2ZC04",NA,NA,NA
"2530","PA14_31150",NA,NA,"A0A0H2ZBY7",NA,NA,NA
"2531","PA14_31160",NA,NA,"A0A0H2ZBS3","DNA binding [GO:0003677]",NA,NA
"2532","PA14_31170",NA,NA,"A0A0H2ZAM7",NA,NA,NA
"2533","PA14_31180",NA,NA,"A0A0H2ZBZ1",NA,NA,NA
"2534","PA14_31190",NA,NA,"A0A0H2ZBZ9",NA,NA,NA
"2535","PA14_31200",NA,NA,"A0A0H2ZBY0",NA,NA,NA
"2536","PA14_31220",NA,NA,"A0A0H2ZBR9",NA,NA,NA
"2537","PA14_31230",NA,NA,"A0A0H2ZAM2",NA,NA,NA
"2538","PA14_31240",NA,NA,"A0A0H2ZBY8","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,NA
"2539","PA14_31250",NA,NA,"A0A0H2ZBZ2",NA,NA,NA
"2540","PA14_31260",NA,NA,"A0A0H2ZBX5","metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]",NA,NA
"2541","PA14_31270",NA,NA,"A0A0H2ZBR4","nuclease activity [GO:0004518]; nucleic acid binding [GO:0003676]",NA,NA
"2542","PA14_31280",NA,NA,"A0A0H2ZAL9","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; establishment of integrated proviral latency [GO:0075713]; viral entry into host cell [GO:0046718]; viral genome integration into host DNA [GO:0044826]",NA,NA
"2543","PA14_31290","pa1L","(GenBank) PA-I galactophilic lectin","A0A0H2ZBY3","carbohydrate binding [GO:0030246]",NA,"Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"2544","PA14_31300","","(GenBank) hypothetical protein","A0A0H2ZBY6",NA,NA,"Quorum sensing, Biofilm formation - Pseudomonas aeruginosa"
"2545","PA14_31310",NA,NA,"A0A0H2ZBW8","integral component of membrane [GO:0016021]",NA,NA
"2546","PA14_31330",NA,NA,"A0A0H2ZBQ8",NA,NA,NA
"2547","PA14_31340",NA,NA,"A0A0H2ZAL5","integral component of membrane [GO:0016021]",NA,NA
"2548","PA14_31350","","(GenBank) conserved hypothetical protein","A0A0H2ZBX8",NA,NA,"Sulfur metabolism, Microbial metabolism in diverse environments"
"2549","PA14_31360",NA,NA,"A0A0H2ZBY1",NA,NA,NA
"2550","PA14_31370",NA,NA,"Q02N15","cytoplasm [GO:0005737]; trans-aconitate 2-methyltransferase activity [GO:0030798]; methylation [GO:0032259]",NA,NA
"2551","PA14_31380",NA,NA,"A0A0H2ZBW2","integral component of membrane [GO:0016021]; secondary active sulfate transmembrane transporter activity [GO:0008271]",NA,NA
"2552","PA14_31390",NA,NA,"A0A0H2ZBQ4",NA,NA,NA
"2553","PA14_31400","ctpH","(GenBank) putative methyl-accepting chemotaxis transducer","A0A0H2ZAL1","integral component of membrane [GO:0016021]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]",NA,"Two-component system, Bacterial chemotaxis"
"2554","PA14_31420",NA,NA,"A0A0H2ZBX3",NA,NA,NA
"2555","PA14_31430",NA,NA,"A0A0H2ZBX4",NA,NA,NA
"2556","PA14_31440",NA,NA,"A0A0H2ZBV7",NA,NA,NA
"2557","PA14_31450",NA,NA,"A0A0H2ZBP9",NA,NA,NA
"2558","PA14_31460",NA,NA,"A0A0H2ZAK6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA,NA
"2559","PA14_31470",NA,NA,"A0A0H2ZBW9",NA,NA,NA
"2560","PA14_31480",NA,NA,"A0A0H2ZBX0","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA,NA
"2561","PA14_31500","","(GenBank) putative acyl-coenzyme A synthetases/AMP-(fatty) acid ligases","A0A0H2ZBV3","ligase activity [GO:0016874]",NA,"Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"2562","PA14_31510",NA,NA,"A0A0H2ZBP4","oxidoreductase activity [GO:0016491]",NA,NA
"2563","PA14_31530","","(GenBank) putative acyl-CoA thiolase","A0A0H2ZAK2","acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",NA,"Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"2564","PA14_31540","acdA","(GenBank) putative acyl-CoA dehydrogenase","A0A0H2ZBW4","acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]",NA,"Fatty acid degradation, Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Propanoate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"2565","PA14_31560",NA,NA,"A0A0H2ZBW5","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"2566","PA14_31580","","(GenBank) putative acyl-CoA dehydrogenase","A0A0H2ZBU8","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA,"Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"2567","PA14_31610",NA,NA,"A0A0H2ZBN9","integral component of membrane [GO:0016021]",NA,NA
"2568","PA14_31620","","(GenBank) putative ABC-type periplasmic phosphate-binding protein","A0A0H2ZAJ9","membrane [GO:0016020]",NA,"ABC transporters, Two-component system"
"2569","PA14_31630",NA,NA,"A0A0H2ZBW0","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"2570","PA14_31640",NA,NA,"A0A0H2ZBV9","dioxygenase activity [GO:0051213]",NA,NA
"2571","PA14_31650","xthA","(GenBank) exodeoxyribonuclease III","A0A0H2ZBU4","DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; exodeoxyribonuclease III activity [GO:0008853]; DNA repair [GO:0006281]",NA,"Base excision repair"
"2572","PA14_31660",NA,NA,"A0A0H2ZBN2","N-acetyltransferase activity [GO:0008080]",NA,NA
"2573","PA14_31680",NA,NA,"A0A0H2ZAJ4","cell outer membrane [GO:0009279]",NA,NA
"2574","PA14_31690",NA,NA,"A0A0H2ZBV6","integral component of plasma membrane [GO:0005887]; protein secretion [GO:0009306]",NA,NA
"2575","PA14_31700","pgsA","(GenBank) CDP-alcohol phosphatidyltransferase","A0A0H2ZBV5","integral component of membrane [GO:0016021]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; phospholipid biosynthetic process [GO:0008654]",NA,"Glycerophospholipid metabolism, Metabolic pathways"
"2576","PA14_31720",NA,NA,"A0A0H2ZBU0",NA,NA,NA
"2577","PA14_31730",NA,NA,"A0A0H2ZBM8","integral component of membrane [GO:0016021]; protein tyrosine/serine/threonine phosphatase activity [GO:0008138]",NA,NA
"2578","PA14_31740",NA,NA,"A0A0H2ZAJ0","integral component of membrane [GO:0016021]",NA,NA
"2579","PA14_31750",NA,NA,"A0A0H2ZBV2","acyltransferase activity [GO:0016746]",NA,NA
"2580","PA14_31760","cdsA","(GenBank) putative phosphatidate cytidylyltransferase","A0A0H2ZBV0","integral component of membrane [GO:0016021]; nucleotidyltransferase activity [GO:0016779]",NA,"Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"2581","PA14_31770",NA,NA,"A0A0H2ZBT5","D-threo-aldose 1-dehydrogenase activity [GO:0047834]",NA,NA
"2582","PA14_31780",NA,NA,"A0A0H2ZBM3","DNA-binding transcription factor activity [GO:0003700]",NA,NA
"2583","PA14_31800",NA,NA,"A0A0H2ZAI6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; alanine:sodium symporter activity [GO:0015655]",NA,NA
"2584","PA14_31810",NA,NA,"A0A0H2ZBU9","thioredoxin peroxidase activity [GO:0008379]",NA,NA
"2585","PA14_31820","hisC","(GenBank) putative aminotransferase","A0A0H2ZBU5","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]; nitrogen compound metabolic process [GO:0006807]; organic substance metabolic process [GO:0071704]",NA,"Histidine metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"2586","PA14_31840",NA,NA,"A0A0H2ZBT1","metallopeptidase activity [GO:0008237]",NA,NA
"2587","PA14_31850",NA,NA,"A0A0H2ZBL7","metallopeptidase activity [GO:0008237]",NA,NA
"2588","PA14_31870","","(GenBank) putative RND efflux membrane fusion protein precursor","A0A0H2ZAI2","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,"Two-component system"
"2589","PA14_31890","","(GenBank) putative RND efflux transporter","A0A0H2ZBU6","cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,"Two-component system"
"2590","PA14_31900","","(GenBank) putative efflux transporter","A0A0H2ZBU1","cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,"Two-component system"
"2591","PA14_31920",NA,NA,"A0A0H2ZBS6","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; efflux transmembrane transporter activity [GO:0015562]",NA,NA
"2592","PA14_31930",NA,NA,"A0A0H2ZBL2","integral component of membrane [GO:0016021]",NA,NA
"2593","PA14_31950","cztS","(GenBank) putative heavy metal sensor histidine kinase","A0A0H2ZAH8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]",NA,"Two-component system"
"2594","PA14_31960","czrR","(GenBank) putative DNA-binding heavy metal response regulator","A0A0H2ZBU2","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]",NA,"Two-component system"
"2595","PA14_31970",NA,NA,"A0A0H2ZBT6","efflux transmembrane transporter activity [GO:0015562]",NA,NA
"2596","PA14_31990",NA,NA,"A0A0H2ZBS0","plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,NA
"2597","PA14_32060",NA,NA,"A0A0H2ZBK7","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA,NA
"2598","PA14_32080","xylX","(GenBank) toluate 1,2-dioxygenase alpha subunit","A0A0H2ZAH4","2 iron, 2 sulfur cluster binding [GO:0051537]; dioxygenase activity [GO:0051213]; iron ion binding [GO:0005506]; aromatic compound catabolic process [GO:0019439]",NA,"Benzoate degradation, Fluorobenzoate degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"2599","PA14_32100","xylY","(GenBank) toluate 1,2-dioxygenase beta subunit","A0A0H2ZBT7","dioxygenase activity [GO:0051213]; aromatic compound catabolic process [GO:0019439]",NA,"Benzoate degradation, Fluorobenzoate degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
