"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","COG_ID","COG_Category","KEGG_Pathway"
"2268","PA2063",NA,NA,"Q9I252",NA,NA,NA,NA,NA
"2269","PA2064",NA,NA,"Q9I251","cell outer membrane [GO:0009279]; copper ion binding [GO:0005507]; cellular copper ion homeostasis [GO:0006878]",NA,NA,NA,NA
"2270","PA2065",NA,NA,"Q9I250","periplasmic space [GO:0042597]; copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]",NA,"COG2132","","NA, NA"
"2271","PA2066",NA,NA,"Q9I249","plasma membrane [GO:0005886]",NA,"COG1434","","NA"
"2272","PA2067",NA,NA,"Q9I248","beta-phosphoglucomutase activity [GO:0008801]; sugar-phosphatase activity [GO:0050308]",NA,"COG0637","","NA"
"2273","PA2068",NA,NA,"Q9I247","integral component of plasma membrane [GO:0005887]; lactose binding [GO:0030395]; lactose:proton symporter activity [GO:0015528]; organic substance transport [GO:0071702]",NA,NA,NA,NA
"2274","PA2069",NA,NA,"Q9I246","transferase activity [GO:0016740]; biosynthetic process [GO:0009058]",NA,"COG2192","","NA"
"2275","PA2070",NA,NA,"Q9I245","cell outer membrane [GO:0009279]; outer membrane [GO:0019867]",NA,NA,NA,NA
"2276","PA2071",NA,NA,"Q9I244","cytosol [GO:0005829]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]; ribosome disassembly [GO:0032790]",NA,"COG0480","Translation factors","NA"
"2277","PA2072",NA,NA,"Q9I243","integral component of membrane [GO:0016021]",NA,"COG2202","","NA"
"2278","PA2073",NA,NA,"Q9I242","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,"COG1457","","NA"
"2279","PA2074","","(RefSeq) hypothetical protein","Q9I241","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; N-carbamoylputrescine amidase activity [GO:0050126]; putrescine biosynthetic process from arginine [GO:0033388]",NA,NA,NA,"Metabolic pathways, Microbial metabolism in diverse environments, Lysine degradation"
"2280","PA2075",NA,NA,"Q9I240",NA,NA,NA,NA,NA
"2281","PA2076",NA,NA,"Q9I239","protein-DNA complex [GO:0032993]; cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription factor activity [GO:0003700]; regulation of transcription, DNA-templated [GO:0006355]",NA,"COG0583","","NA"
"2282","PA2077",NA,NA,"Q9I238","cytochrome-c peroxidase activity [GO:0004130]; dioxygenase activity [GO:0051213]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; oxylipin biosynthetic process [GO:0031408]",NA,NA,NA,NA
"2283","PA2078",NA,NA,"Q9I237","cytochrome-c peroxidase activity [GO:0004130]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxylipin biosynthetic process [GO:0031408]",NA,NA,NA,NA
"2284","PA2079",NA,NA,"Q9I236","integral component of membrane [GO:0016021]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]",NA,"COG1113","","NA"
"2285","PA2080","kynU","(RefSeq) kynureninase KynU","Q9I235","cytoplasm [GO:0005737]; 3-hydroxykynureninase activity [GO:0061981]; kynureninase activity [GO:0030429]; pyridoxal phosphate binding [GO:0030170]; 'de novo' NAD biosynthetic process from tryptophan [GO:0034354]; anthranilate metabolic process [GO:0043420]; L-kynurenine catabolic process [GO:0097053]; quinolinate biosynthetic process [GO:0019805]; tryptophan catabolic process to kynurenine [GO:0019441]",NA,"COG3844","","Tryptophan metabolism, Biosynthesis of cofactors, Metabolic pathways"
"2286","PA2081","kynB","(RefSeq) kynurenine formamidase KynB","Q9I234","arylformamidase activity [GO:0004061]; formamidase activity [GO:0004328]; zinc ion binding [GO:0008270]; anthranilate metabolic process [GO:0043420]; tryptophan catabolic process to kynurenine [GO:0019441]",NA,NA,NA,"Biosynthesis of cofactors, Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways"
"2287","PA2082",NA,NA,"Q9I233","cytosol [GO:0005829]; sequence-specific DNA binding [GO:0043565]; regulation of transcription, DNA-templated [GO:0006355]; response to amino acid [GO:0043200]",NA,NA,NA,NA
"2288","PA2083","","(RefSeq) ring-hydroxylating dioxygenase subunit","Q9I232","2 iron, 2 sulfur cluster binding [GO:0051537]; dioxygenase activity [GO:0051213]; iron ion binding [GO:0005506]; aromatic compound catabolic process [GO:0019439]",NA,NA,NA,"Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"2289","PA2084","","(RefSeq) asparagine synthetase","Q9I231","asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; ATP binding [GO:0005524]; asparagine biosynthetic process [GO:0006529]; glutamine metabolic process [GO:0006541]",NA,NA,NA,"Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"2290","PA2085","","(RefSeq) ring-hydroxylating dioxygenase small subunit","Q9I230","dioxygenase activity [GO:0051213]; 3-phenylpropionate catabolic process [GO:0019380]",NA,"COG5517","","Xylene degradation, Degradation of aromatic compounds, Metabolic pathways, Microbial metabolism in diverse environments"
"2291","PA2086","","(RefSeq) epoxide hydrolase","Q9I229","hydrolase activity [GO:0016787]",NA,"COG0596","Menaquinone biosynthesis","Chlorocyclohexane and chlorobenzene degradation, Chloroalkane and chloroalkene degradation, Microbial metabolism in diverse environments, Metabolic pathways"
"2292","PA2087",NA,NA,"Q9I228",NA,NA,NA,NA,NA
"2293","PA2088",NA,NA,"Q9I227",NA,NA,NA,NA,NA
"2294","PA2089",NA,NA,"Q9I226","cell outer membrane [GO:0009279]; outer membrane [GO:0019867]",NA,NA,NA,NA
"2295","PA2090",NA,NA,"Q9I225","alkanesulfonate monooxygenase activity [GO:0008726]; alkanesulfonate catabolic process [GO:0046306]",NA,"COG2141","Pyrimidine degradation","NA"
"2296","PA2091",NA,NA,"Q9I224","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,"COG2814","","NA"
"2297","PA2092",NA,NA,"Q9I223","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,"COG2814","","NA"
"2298","PA2093",NA,NA,"Q9I222","cytosol [GO:0005829]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; regulation of iron ion transport [GO:0034756]",NA,NA,NA,NA
"2299","PA2094","","(RefSeq) transmembrane sensor","Q9I221","integral component of membrane [GO:0016021]; sigma factor antagonist activity [GO:0016989]",NA,NA,NA,"Two-component system"
"2300","PA2095",NA,NA,"Q9I220","oxidoreductase activity [GO:0016491]",NA,NA,NA,NA
"2301","PA2096",NA,NA,"Q9I219","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]",NA,"COG2207","","NA"
"2302","PA2097",NA,NA,"Q9I218","flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]",NA,"COG2072","","NA"
"2303","PA2098","","(RefSeq) esterase","Q9I217","triglyceride lipase activity [GO:0004806]",NA,"COG0657","","Biosynthesis of secondary metabolites, Caprolactam degradation, Degradation of aromatic compounds, Limonene and pinene degradation"
"2304","PA2099",NA,NA,"Q9I216","oxidoreductase activity [GO:0016491]",NA,"COG0300","","NA"
"2305","PA2100",NA,NA,"Q9I215","DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; alpha-amino acid metabolic process [GO:1901605]; biosynthetic process [GO:0009058]",NA,"COG1167","Lysine biosynthesis","NA"
"2306","PA2101","","(RefSeq) hypothetical protein","Q9I214","integral component of membrane [GO:0016021]",NA,"COG0697","","Two-component system"
"2307","PA2102",NA,NA,"Q9I213","metalloexopeptidase activity [GO:0008235]; zinc ion binding [GO:0008270]",NA,NA,NA,NA
"2308","PA2103","","(RefSeq) molybdopterin biosynthesis protein MoeB","Q9I212","cytoplasm [GO:0005737]; cytosol [GO:0005829]; ATP binding [GO:0005524]; nucleotidyltransferase activity [GO:0016779]; ubiquitin-like modifier activating enzyme activity [GO:0008641]",NA,"COG0476","Molybdopterin biosynthesis","Sulfur relay system"
"2309","PA2103","","(RefSeq) molybdopterin biosynthesis protein MoeB","Q9I212","cytoplasm [GO:0005737]; cytosol [GO:0005829]; ATP binding [GO:0005524]; nucleotidyltransferase activity [GO:0016779]; ubiquitin-like modifier activating enzyme activity [GO:0008641]",NA,"COG0607","Urea cycle","Sulfur relay system"
"2310","PA2104","","(RefSeq) cysteine synthase","Q9I211","cytoplasm [GO:0005737]; cysteine synthase activity [GO:0004124]; cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process from serine [GO:0006535]",NA,"COG0031","Cysteine biosynthesis","Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of amino acids, Carbon metabolism, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Sulfur metabolism"
"2311","PA2105","","(RefSeq) acetyltransferase","Q9I210","cytosol [GO:0005829]; serine O-acetyltransferase activity [GO:0009001]",NA,"COG1045","Cysteine biosynthesis","Biosynthesis of amino acids, Cysteine and methionine metabolism, Carbon metabolism, Biosynthesis of secondary metabolites, Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"2312","PA2106",NA,NA,"Q9I209","alanine-tRNA ligase activity [GO:0004813]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; Ser-tRNA(Ala) hydrolase activity [GO:0002196]; tRNA binding [GO:0000049]; alanyl-tRNA aminoacylation [GO:0006419]; regulation of translational fidelity [GO:0006450]",NA,"COG2872","","NA"
"2313","PA2107",NA,NA,"Q9I208",NA,NA,NA,NA,NA
"2314","PA2108","","(RefSeq) thiamine pyrophosphate protein","Q9I207","catalytic activity [GO:0003824]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; carboxylic acid metabolic process [GO:0019752]",NA,"COG0028","Isoleucine, leucine, valine biosynthesis","Metabolic pathways, Pyruvate metabolism"
"2315","PA2109",NA,NA,"Q9I206",NA,NA,NA,NA,NA
"2316","PA2110","","(RefSeq) hypothetical protein","Q9I205","ATP binding [GO:0005524]; hydrolase activity [GO:0016787]",NA,"COG1984","","Metabolic pathways, Glutathione metabolism"
"2317","PA2111",NA,NA,"Q9I204","ATP binding [GO:0005524]; hydrolase activity [GO:0016787]",NA,"COG2049","","NA"
"2318","PA2112","","(RefSeq) hypothetical protein","Q9I203","5-oxoprolinase (ATP-hydrolyzing) activity [GO:0017168]; ATP binding [GO:0005524]; carbohydrate metabolic process [GO:0005975]; nitrogen compound metabolic process [GO:0006807]",NA,NA,NA,"Glutathione metabolism, Metabolic pathways"
"2319","PA2113",NA,NA,"Q9I202","integral component of membrane [GO:0016021]; porin activity [GO:0015288]",NA,NA,NA,NA
"2320","PA2114",NA,NA,"Q9I201","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; carboxylic acid transmembrane transporter activity [GO:0046943]; carboxylic acid transport [GO:0046942]",NA,"COG2814","","NA"
"2321","PA2115",NA,NA,"Q9I200","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of transcription, DNA-templated [GO:0006355]",NA,"COG0583","","NA"
"2322","PA2116",NA,NA,"Q9I1Z9","lyase activity [GO:0016829]",NA,NA,NA,NA
"2323","PA2117",NA,NA,"Q9I1Z8",NA,NA,NA,NA,NA
"2324","PA2118",NA,NA,"Q9I1Z7","DNA-binding transcription factor activity [GO:0003700]; methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]; DNA repair [GO:0006281]; methylation [GO:0032259]",NA,"COG2169","","NA"
"2325","PA2119",NA,NA,"Q9I1Z6","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]",NA,NA,NA,NA
"2326","PA2120",NA,NA,"Q9I1Z5",NA,NA,NA,NA,NA
"2327","PA2121",NA,NA,"Q9I1Z4","DNA-binding transcription factor activity [GO:0003700]; regulation of transcription, DNA-templated [GO:0006355]",NA,"COG0583","","NA"
"2328","PA2122",NA,NA,"Q9I1Z3","integral component of membrane [GO:0016021]; iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]; lipid biosynthetic process [GO:0008610]",NA,NA,NA,NA
"2329","PA2123",NA,NA,"Q9I1Z2","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription, DNA-templated [GO:0006351]",NA,"COG0583","","NA"
"2330","PA2124","","(RefSeq) dehydrogenase","Q9I1Z1","membrane [GO:0016020]; choline dehydrogenase activity [GO:0008812]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity [GO:0016491]; glycine betaine biosynthetic process from choline [GO:0019285]",NA,"COG2303","Non-phosphorylated Entner-Doudoroff pathway","Metabolic pathways, Glycine, serine and threonine metabolism"
"2331","PA2125",NA,NA,"Q9I1Z0","phenylacetaldehyde dehydrogenase activity [GO:0008957]",NA,"COG1012","Proline degradation","NA"
"2332","PA2126",NA,NA,"Q9I1Y9","cellular response to oxygen levels [GO:0071453]",NA,"COG1475","","NA"
"2333","PA2127",NA,NA,"Q9I1Y8","catalytic activity [GO:0003824]; cellular response to oxygen levels [GO:0071453]",NA,"COG3969","","NA"
"2334","PA2128",NA,NA,"Q9I1Y7","pilus [GO:0009289]; cell adhesion involved in single-species biofilm formation [GO:0043709]; cell aggregation [GO:0098743]; cellular response to organic cyclic compound [GO:0071407]; cellular response to oxygen levels [GO:0071453]; cellular response to sodium dodecyl sulfate [GO:0072707]",NA,"COG3539","","NA"
"2335","PA2129",NA,NA,"Q9I1Y6","bacterial biofilm matrix [GO:0097311]; outer membrane-bounded periplasmic space [GO:0030288]; cell adhesion [GO:0007155]; cell wall organization [GO:0071555]; cellular response to oxygen levels [GO:0071453]; chaperone-mediated protein folding [GO:0061077]",NA,NA,NA,NA
"2336","PA2130",NA,NA,"Q9I1Y5","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; fimbrial usher porin activity [GO:0015473]; cell adhesion [GO:0007155]; cell aggregation [GO:0098743]; cellular response to oxygen levels [GO:0071453]; pilus assembly [GO:0009297]",NA,NA,NA,NA
"2337","PA2131",NA,NA,"Q9I1Y4","pilus [GO:0009289]; cell adhesion [GO:0007155]; cellular response to oxygen levels [GO:0071453]",NA,NA,NA,NA
"2338","PA2132",NA,NA,"Q9I1Y3","outer membrane-bounded periplasmic space [GO:0030288]; cell wall organization [GO:0071555]; cellular response to oxygen levels [GO:0071453]; chaperone-mediated protein folding [GO:0061077]",NA,NA,NA,NA
"2339","PA2133",NA,NA,"Q9I1Y2","cyclic-guanylate-specific phosphodiesterase activity [GO:0071111]; negative regulation of single-species biofilm formation [GO:1900191]",NA,"COG2200","","NA"
"2340","PA2134",NA,NA,"Q9I1Y1",NA,NA,NA,NA,NA
"2341","PA2135",NA,NA,"Q9I1Y0","integral component of membrane [GO:0016021]; solute:proton antiporter activity [GO:0015299]",NA,"COG0025","","NA"
"2342","PA2136",NA,NA,"Q9I1X9","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"2343","PA2137",NA,NA,"Q9I1X8","phosphorelay signal transduction system [GO:0000160]",NA,NA,NA,NA
"2344","PA2138","","(RefSeq) multifunctional non-homologous end joining protein LigD","Q9I1X7","ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA ligase (ATP) activity [GO:0003910]; DNA-directed DNA polymerase activity [GO:0003887]; exoribonuclease activity [GO:0004532]; metal ion binding [GO:0046872]; nucleotidyltransferase activity [GO:0016779]; DNA biosynthetic process [GO:0071897]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; RNA phosphodiester bond hydrolysis, exonucleolytic [GO:0090503]",NA,"COG1793","","Non-homologous end-joining"
"2345","PA2140",NA,NA,"Q9I1X5","metal ion binding [GO:0046872]",NA,NA,NA,NA
"2346","PA2141","","(RefSeq) hypothetical protein","Q9I1X4",NA,NA,NA,NA,"Nicotinate and nicotinamide metabolism, Metabolic pathways"
"2347","PA2142",NA,NA,"Q9I1X3","oxidoreductase activity [GO:0016491]",NA,"COG1028","Fatty acid biosynthesis","NA"
"2348","PA2143",NA,NA,"Q9I1X2",NA,NA,NA,NA,NA
"2349","PA2144","glgP","(RefSeq) glycogen phosphorylase","Q9I1X1","cytoplasm [GO:0005737]; glycogen phosphorylase activity [GO:0008184]; linear malto-oligosaccharide phosphorylase activity [GO:0102250]; pyridoxal phosphate binding [GO:0030170]; SHG alpha-glucan phosphorylase activity [GO:0102499]; glycogen catabolic process [GO:0005980]",NA,"COG0058","","Metabolic pathways, Starch and sucrose metabolism, Biosynthesis of secondary metabolites"
"2350","PA2145",NA,NA,"Q9I1X0",NA,NA,NA,NA,NA
"2351","PA2146",NA,NA,"Q9I1W9",NA,NA,NA,NA,NA
"2352","PA2147","katE","(RefSeq) catalase HPII","Q9I1W8","cytosol [GO:0005829]; catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]",NA,"COG0693","","Glyoxylate and dicarboxylate metabolism, Tryptophan metabolism, Carbon metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"2353","PA2148",NA,NA,"Q9I1W7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA,"COG1285","","NA"
"2354","PA2149",NA,NA,"Q9I1W6",NA,NA,NA,NA,NA
"2355","PA2150","","(RefSeq) non-homologous end joining protein Ku","Q9I1W5","double-stranded DNA binding [GO:0003690]; DNA recombination [GO:0006310]; double-strand break repair via nonhomologous end joining [GO:0006303]; positive regulation of ligase activity [GO:0051351]",NA,"COG1273","","Non-homologous end-joining"
"2356","PA2151","","(RefSeq) alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase","Q9I1W4","hexosyltransferase activity [GO:0016758]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; alpha-glucan biosynthetic process [GO:0030979]",NA,NA,NA,"Starch and sucrose metabolism, Metabolic pathways"
"2357","PA2152","","(RefSeq) trehalose synthase","Q9I1W3","maltose alpha-D-glucosyltransferase activity [GO:0047471]; metal ion binding [GO:0046872]; carbohydrate metabolic process [GO:0005975]",NA,NA,NA,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"2358","PA2153","glgB","(RefSeq) 1,4-alpha-glucan branching protein GlgB","Q9I1W2","cytoplasm [GO:0005737]; cytosol [GO:0005829]; 1,4-alpha-glucan branching enzyme activity [GO:0003844]; 1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis) [GO:0102752]; cation binding [GO:0043169]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]; glycogen biosynthetic process [GO:0005978]",NA,"COG0296","","Biosynthesis of secondary metabolites, Metabolic pathways, Starch and sucrose metabolism"
"2359","PA2154",NA,NA,"Q9I1W1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA,NA,NA,NA
"2360","PA2155","","(RefSeq) cardiolipin synthase 2","Q9I1W0","membrane [GO:0016020]; plasma membrane [GO:0005886]; cardiolipin synthase activity [GO:0008808]; cardiolipin biosynthetic process [GO:0032049]",NA,"COG1502","Phospholipid biosynthesis","Metabolic pathways, Glycerophospholipid metabolism"
"2361","PA2156",NA,NA,"Q9I1V9","catalytic activity [GO:0003824]",NA,"COG3568","","NA"
"2362","PA2157",NA,NA,"Q9I1V8",NA,NA,"COG1801","","NA"
"2363","PA2158",NA,NA,"Q9I1V7","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]",NA,NA,NA,NA
"2364","PA2159",NA,NA,"Q9I1V6",NA,NA,"COG0517","","NA"
"2365","PA2160","","(RefSeq) glycosyl hydrolase","Q9I1V5","glycogen debranching enzyme activity [GO:0004133]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; glycogen catabolic process [GO:0005980]",NA,NA,NA,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"2366","PA2161",NA,NA,"Q9I1V4",NA,NA,NA,NA,NA
"2367","PA2162","","(RefSeq) malto-oligosyltrehalose synthase","Q9I1V3","(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity [GO:0047470]; hydrolase activity [GO:0016787]; alpha-glucan catabolic process [GO:0030980]; trehalose biosynthetic process [GO:0005992]",NA,NA,NA,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"2368","PA2163","","(RefSeq) 4-alpha-glucanotransferase","Q9I1V2","4-alpha-glucanotransferase activity [GO:0004134]; beta-maltose 4-alpha-glucanotransferase activity [GO:0102500]",NA,NA,NA,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"2369","PA2164","","(RefSeq) glycosyl hydrolase","Q9I1V1","cytoplasm [GO:0005737]; 4-alpha-D-(1->4)-alpha-D-glucanotrehalose trehalohydrolase activity [GO:0033942]; trehalose biosynthetic process [GO:0005992]",NA,"COG0296","","Biosynthesis of secondary metabolites, Starch and sucrose metabolism, Metabolic pathways"
"2370","PA2165","","(RefSeq) glycogen synthase","Q9I1V0","alpha-1,4-glucan synthase activity [GO:0033201]; glycogen (starch) synthase activity [GO:0004373]; starch synthase activity [GO:0009011]; glycogen biosynthetic process [GO:0005978]",NA,"COG0297","","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"2371","PA2166",NA,NA,"Q9I1U9",NA,NA,NA,NA,NA
"2372","PA2167",NA,NA,"Q9I1U8",NA,NA,NA,NA,NA
"2373","PA2168",NA,NA,"Q9I1U7","cellular anatomical entity [GO:0110165]; serine-type endopeptidase activity [GO:0004252]",NA,"COG1506","","NA"
"2374","PA2169",NA,NA,"Q9I1U6",NA,NA,NA,NA,NA
"2375","PA2170",NA,NA,"Q9I1U5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA,NA,NA,NA
"2376","PA2171",NA,NA,"Q9I1U4",NA,NA,NA,NA,NA
"2377","PA2172",NA,NA,"Q9I1U3","aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]",NA,"COG1363","","NA"
"2378","PA2173",NA,NA,"Q9I1U2",NA,NA,NA,NA,NA
"2379","PA2174",NA,NA,"Q9I1U1",NA,NA,NA,NA,NA
"2380","PA2175",NA,NA,"Q9I1U0","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"2381","PA2176",NA,NA,"Q9I1T9",NA,NA,NA,NA,NA
"2382","PA2177",NA,NA,"Q9I1T8","phosphorelay sensor kinase activity [GO:0000155]",NA,"COG0784","","NA"
"2383","PA2177",NA,NA,"Q9I1T8","phosphorelay sensor kinase activity [GO:0000155]",NA,"COG2202","","NA"
"2384","PA2177",NA,NA,"Q9I1T8","phosphorelay sensor kinase activity [GO:0000155]",NA,"COG0642","","NA"
"2385","PA2178",NA,NA,"Q9I1T7","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"2386","PA2179",NA,NA,"Q9I1T6","nucleic acid binding [GO:0003676]; protein-glutamine N-methyltransferase activity [GO:0036009]; peptidyl-glutamine methylation [GO:0018364]",NA,"COG2890","","NA"
"2387","PA2180",NA,NA,"Q9I1T5",NA,NA,NA,NA,NA
"2388","PA2181","","(RefSeq) glutamate--cysteine ligase","Q9I1T4","ATP binding [GO:0005524]; glutamate-cysteine ligase activity [GO:0004357]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; cellular modified amino acid biosynthetic process [GO:0042398]",NA,"COG2170","","Metabolic pathways, Glutathione metabolism"
"2389","PA2182",NA,NA,"Q9I1T3",NA,NA,NA,NA,NA
"2390","PA2183",NA,NA,"Q9I1T2","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"2391","PA2184",NA,NA,"Q9I1T1",NA,NA,NA,NA,NA
"2392","PA2185",NA,NA,"Q9I1T0",NA,NA,"COG3546","","NA"
"2393","PA2187",NA,NA,"Q9I1S8","integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085]",NA,"COG5478","","NA"
"2394","PA2188",NA,NA,"Q9I1S7","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]",NA,NA,NA,NA
"2395","PA2189",NA,NA,"Q9I1S6","endopeptidase Clp complex [GO:0009368]; ATP-dependent peptidase activity [GO:0004176]; ATPase binding [GO:0051117]; serine-type endopeptidase activity [GO:0004252]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]",NA,NA,NA,NA
"2396","PA2190",NA,NA,"Q9I1S5",NA,NA,NA,NA,NA
"2397","PA2191",NA,NA,"Q9I1S4","extracellular region [GO:0005576]; calcium- and calmodulin-responsive adenylate cyclase activity [GO:0008294]",NA,NA,NA,NA
"2398","PA2192",NA,NA,"Q9I1S3",NA,NA,"COG0517","","NA"
"2399","PA2193","hcnA","(RefSeq) hydrogen cyanide synthase subunit HcnA","G3XD67","plasma membrane [GO:0005886]; 2 iron, 2 sulfur cluster binding [GO:0051537]; glycine dehydrogenase (cyanide-forming) activity [GO:0050622]; metal ion binding [GO:0046872]",NA,"COG1034","NADH dehydrogenase","Cyanoamino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"2400","PA2194","hcnB","(RefSeq) hydrogen cyanide synthase subunit HcnB","Q9I1S2","plasma membrane [GO:0005886]; glycine dehydrogenase (cyanide-forming) activity [GO:0050622]",NA,"COG0446","","Metabolic pathways, Cyanoamino acid metabolism, Biosynthesis of secondary metabolites"
"2401","PA2195","hcnC","(RefSeq) hydrogen cyanide synthase subunit HcnC","G3XD12","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; glycine dehydrogenase (cyanide-forming) activity [GO:0050622]; oxidoreductase activity [GO:0016491]",NA,"COG0665","","Biosynthesis of secondary metabolites, Metabolic pathways, Cyanoamino acid metabolism"
"2402","PA2196",NA,NA,"Q9I1S1","transcription cis-regulatory region binding [GO:0000976]",NA,NA,NA,NA
"2403","PA2197",NA,NA,"Q9I1S0","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]",NA,"COG2130","","NA"
"2404","PA2198",NA,NA,"Q9I1R9","cytosol [GO:0005829]; catalytic activity [GO:0003824]; oxidoreductase activity [GO:0016491]",NA,"COG1359","","NA"
"2405","PA2199",NA,NA,"Q9I1R8","NAD binding [GO:0051287]; NADP binding [GO:0050661]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; organic acid catabolic process [GO:0016054]",NA,"COG2084","","NA"
"2406","PA2200",NA,NA,"Q9I1R7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cyclic-guanylate-specific phosphodiesterase activity [GO:0071111]",NA,NA,NA,NA
"2407","PA2201",NA,NA,"Q9I1R6",NA,NA,NA,NA,NA
"2408","PA2202",NA,NA,"Q9I1R5","ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]",NA,NA,NA,NA
"2409","PA2203",NA,NA,"Q9I1R4","ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]",NA,NA,NA,NA
