"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"1211","Bcen_3239","","(GenBank) RNA polymerase, sigma 28 subunit","Flagellar assembly"
"1212","Bcen_3242","","(GenBank) Pyrrolo-quinoline quinone","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"1213","Bcen_3244","","(GenBank) prolyl aminopeptidase, Serine peptidase, MEROPS family S33","Arginine and proline metabolism, Metabolic pathways"
"1214","Bcen_3268","","(GenBank) choline dehydrogenase","Glycine, serine and threonine metabolism, Metabolic pathways"
"1215","Bcen_3269","","(GenBank) betaine aldehyde dehydrogenase","Glycine, serine and threonine metabolism, Metabolic pathways"
"1216","Bcen_3271","","(GenBank) alpha/beta hydrolase","Quorum sensing"
"1217","Bcen_3273","","(GenBank) glycosyl transferase, family 28","Quorum sensing"
"1218","Bcen_3275","","(GenBank) Rhamnosyltransferase","Quorum sensing"
"1219","Bcen_3278","","(GenBank) glutathione-independent formaldehyde dehydrogenase","Chloroalkane and chloroalkene degradation, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1220","Bcen_3283","","(GenBank) serine hydroxymethyltransferase","Glycine, serine and threonine metabolism, Cyanoamino acid metabolism, Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"1221","Bcen_3292","","(GenBank) Substrate-binding region of ABC-type glycine betaine transport system","ABC transporters"
"1222","Bcen_3294","","(GenBank) formyltetrahydrofolate deformylase","Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Metabolic pathways"
"1223","Bcen_3297","","(GenBank) Substrate-binding region of ABC-type glycine betaine transport system","ABC transporters"
"1224","Bcen_3298","","(GenBank) porin, Gram-negative type","beta-Lactam resistance"
"1225","Bcen_3302","","(GenBank) Propeptide, peptidase M4 and M36","Quorum sensing"
"1226","Bcen_3305","","(GenBank) Amine dehydrogenase","Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1227","Bcen_3308","","(GenBank) Amine dehydrogenase","Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1228","Bcen_3311","","(GenBank) aldehyde dehydrogenase (acceptor)","Tyrosine metabolism, Phenylalanine metabolism, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1229","Bcen_3312","","(GenBank) protein of unknown function DUF606","Quorum sensing"
"1230","Bcen_3315","","(GenBank) Substrate-binding region of ABC-type glycine betaine transport system","ABC transporters"
"1231","Bcen_3320","","(GenBank) Gamma-butyrobetaine,2-oxoglutarate dioxygenase","Lysine degradation, Metabolic pathways"
"1232","Bcen_3324","","(GenBank) short-chain dehydrogenase/reductase SDR","Fructose and mannose metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1233","Bcen_3325","","(GenBank) 5-carboxymethyl-2-hydroxymuconate delta-isomerase","Fructose and mannose metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1234","Bcen_3326","","(GenBank) Mandelate racemase/muconate lactonizing enzyme-like protein","Fructose and mannose metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1235","Bcen_3327","","(GenBank) short-chain dehydrogenase/reductase SDR","Fructose and mannose metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1236","Bcen_3328","","(GenBank) monosaccharide ABC transporter ATP-binding protein, CUT2 family","ABC transporters"
"1237","Bcen_3329","","(GenBank) monosaccharide ABC transporter membrane protein, CUT2 family","ABC transporters"
"1238","Bcen_3330","","(GenBank) monosaccharide ABC transporter substrate-binding protein, CUT2 family","ABC transporters, Bacterial chemotaxis"
"1239","Bcen_3331","","(GenBank) amidohydrolase 2","Fructose and mannose metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1240","Bcen_3333","","(GenBank) (S)-2-hydroxy-acid oxidase","Pyruvate metabolism, Metabolic pathways"
"1241","Bcen_3335","","(GenBank) Amidase","Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"1242","Bcen_3342","","(GenBank) Rhs element Vgr protein","Bacterial secretion system"
"1243","Bcen_3348","","(GenBank) L-leucine-binding protein / L-isoleucine-binding protein / L-valine-binding protein","ABC transporters, Quorum sensing"
"1244","Bcen_3349","","(GenBank) L-leucine ABC transporter membrane protein / L-valine ABC transporter membrane protein / L-isoleucine ABC transporter membrane protein","ABC transporters, Quorum sensing"
"1245","Bcen_3350","","(GenBank) L-isoleucine ABC transporter membrane protein / L-leucine ABC transporter membrane protein / L-valine ABC transporter membrane protein","ABC transporters, Quorum sensing"
"1246","Bcen_3351","","(GenBank) L-leucine ABC transporter ATP-binding protein / L-valine ABC transporter ATP-binding protein / L-isoleucine ABC transporter ATP-binding protein","ABC transporters, Quorum sensing"
"1247","Bcen_3352","","(GenBank) L-leucine ABC transporter ATP-binding protein / L-isoleucine ABC transporter ATP-binding protein / L-valine ABC transporter ATP-binding protein","ABC transporters, Quorum sensing"
"1248","Bcen_3364","","(GenBank) isochorismate synthase","Ubiquinone and other terpenoid-quinone biosynthesis, Biosynthesis of siderophore group nonribosomal peptides, Metabolic pathways, Biosynthesis of secondary metabolites"
"1249","Bcen_3365","","(GenBank) Isochorismate pyruvate-lyase involved in salicylic acid biosynthesis","Biosynthesis of siderophore group nonribosomal peptides, Biosynthesis of secondary metabolites"
"1250","Bcen_3367","","(GenBank) AMP-dependent synthetase and ligase","Biosynthesis of siderophore group nonribosomal peptides"
"1251","Bcen_3369","","(GenBank) Amino acid adenylation","Biosynthesis of siderophore group nonribosomal peptides"
"1252","Bcen_3370","","(GenBank) Amino acid adenylation","Biosynthesis of siderophore group nonribosomal peptides"
"1253","Bcen_3371","","(GenBank) Thiazolinyl imide reductase","Biosynthesis of siderophore group nonribosomal peptides"
"1254","Bcen_R0076","","(GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"1255","Bcen_3405","","(GenBank) AMP-dependent synthetase and ligase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1256","Bcen_3406","","(GenBank) methylmalonate-semialdehyde dehydrogenase (acylating)","Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Inositol phosphate metabolism, Propanoate metabolism, Metabolic pathways, Carbon metabolism"
"1257","Bcen_3407","","(GenBank) 3-hydroxyisobutyrate dehydrogenase","Valine, leucine and isoleucine degradation, Metabolic pathways"
"1258","Bcen_3413","","(GenBank) protein of unknown function DUF214","ABC transporters"
"1259","Bcen_3428","","(GenBank) Glutaminase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, D-Amino acid metabolism, Metabolic pathways, Two-component system"
"1260","Bcen_3437","","(GenBank) transcriptional regulator, LysR family","beta-Lactam resistance"
"1261","Bcen_3438","","(GenBank) Beta-lactamase","Biosynthesis of secondary metabolites, beta-Lactam resistance"
"1262","Bcen_3443","","(GenBank) two component transcriptional regulator, winged helix family","Two-component system, Quorum sensing"
"1263","Bcen_3454","","(GenBank) 2-nitropropane dioxygenase, NPD","Nitrogen metabolism, Metabolic pathways"
"1264","Bcen_3456","","(GenBank) Malate/L-lactate dehydrogenase","Tyrosine metabolism, Phenylalanine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1265","Bcen_3463","","(GenBank) FAD dependent oxidoreductase","Arginine and proline metabolism, Metabolic pathways"
"1266","Bcen_3465","","(GenBank) glutamine synthetase, catalytic region","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Two-component system"
"1267","Bcen_3466","","(GenBank) monooxygenase, FAD-binding protein","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1268","Bcen_3471","","(GenBank) cell wall hydrolase/autolysin","Cationic antimicrobial peptide (CAMP) resistance"
"1269","Bcen_3473","","(GenBank) Spermine synthase","Cysteine and methionine metabolism, Arginine and proline metabolism, Glutathione metabolism, Metabolic pathways"
"1270","Bcen_3477","","(GenBank) S-adenosylmethionine decarboxylase related","Cysteine and methionine metabolism, Arginine and proline metabolism, Metabolic pathways"
"1271","Bcen_3479","","(GenBank) Cytidyltransferase-related","Nicotinate and nicotinamide metabolism, Metabolic pathways"
"1272","Bcen_3480","","(GenBank) Nicotinate phosphoribosyltransferase-like protein","Nicotinate and nicotinamide metabolism, Metabolic pathways"
"1273","Bcen_3483","","(GenBank) diaminopimelate decarboxylase","Lysine biosynthesis, D-Amino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"1274","Bcen_3487","","(GenBank) Haloacid dehalogenase-like hydrolase","Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1275","Bcen_3492","","(GenBank) ATP synthase F1 subcomplex epsilon subunit","Oxidative phosphorylation, Metabolic pathways"
"1276","Bcen_3493","","(GenBank) ATP synthase F1, gamma subunit","Oxidative phosphorylation, Metabolic pathways"
"1277","Bcen_3494","","(GenBank) Phosphate acetyltransferase","Taurine and hypotaurine metabolism, Pyruvate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1278","Bcen_3495","","(GenBank) acetate kinase","Taurine and hypotaurine metabolism, Pyruvate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1279","Bcen_3497","","(GenBank) Enoyl-[acyl-carrier-protein] reductase (NADH)","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors"
"1280","Bcen_3502","","(GenBank) Alpha,alpha-trehalase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1281","Bcen_3510","","(GenBank) type III secretion FHIPEP","Bacterial secretion system"
"1282","Bcen_3511","","(GenBank) Type III secretion protein HrpO","Bacterial secretion system"
"1283","Bcen_3512","","(GenBank) Type III secretion system outer membrane pore YscC/HrcC","Bacterial secretion system"
"1284","Bcen_3516","","(GenBank) type III secretion apparatus lipoprotein, YscJ/HrcJ family","Bacterial secretion system"
"1285","Bcen_3518","","(GenBank) Type III secretion system HrpE/YscL","Bacterial secretion system"
"1286","Bcen_3519","","(GenBank) ATP synthase FliI/YscN","Bacterial secretion system"
"1287","Bcen_3521","","(GenBank) Type III secretion protein SpaR/YscT","Bacterial secretion system"
"1288","Bcen_3522","","(GenBank) type III secretion exporter","Bacterial secretion system"
"1289","Bcen_3523","","(GenBank) Asparagine synthase, glutamine-hydrolyzing","Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1290","Bcen_3525","","(GenBank) Lytic transglycosylase, catalytic","Bacterial secretion system"
"1291","Bcen_3526","","(GenBank) Yop virulence translocation R","Bacterial secretion system"
"1292","Bcen_3527","","(GenBank) type III secretion system apparatus protein YscQ/HrcQ","Bacterial secretion system"
"1293","Bcen_3543","","(GenBank) two component transcriptional regulator, LuxR family","Two-component system"
"1294","Bcen_3544","","(GenBank) methyl-accepting chemotaxis sensory transducer","Two-component system, Bacterial chemotaxis"
"1295","Bcen_3545","","(GenBank) ketopantoate reductase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1296","Bcen_3547","","(GenBank) monosaccharide ABC transporter substrate-binding protein, CUT2 family","ABC transporters, Bacterial chemotaxis"
"1297","Bcen_3548","","(GenBank) monosaccharide ABC transporter ATP-binding protein, CUT2 family","ABC transporters"
"1298","Bcen_3549","","(GenBank) monosaccharide ABC transporter membrane protein, CUT2 family","ABC transporters"
"1299","Bcen_3551","","(GenBank) Xylulokinase","Pentose and glucuronate interconversions, Metabolic pathways"
"1300","Bcen_3552","","(GenBank) short-chain dehydrogenase/reductase SDR","Pentose and glucuronate interconversions, Metabolic pathways"
"1301","Bcen_3554","","(GenBank) uncharacterized MobA-related protein","Folate biosynthesis, Metabolic pathways"
"1302","Bcen_3555","","(GenBank) peptidase M15D, vanX D-ala-D-ala dipeptidase","Vancomycin resistance, Two-component system"
"1303","Bcen_3560","","(GenBank) aspartate carbamoyltransferase","Pyrimidine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1304","Bcen_3566","","(GenBank) short-chain dehydrogenase/reductase SDR","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors"
"1305","Bcen_3569","","(GenBank) two component transcriptional regulator, winged helix family","Two-component system"
"1306","Bcen_3570","","(GenBank) periplasmic sensor signal transduction histidine kinase","Two-component system"
"1307","Bcen_3583","","(GenBank) short-chain dehydrogenase/reductase SDR","Butanoate metabolism, Biosynthesis of secondary metabolites"
"1308","Bcen_3586","","(GenBank) Betaine-aldehyde dehydrogenase","Tyrosine metabolism, Phenylalanine metabolism, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1309","Bcen_3587","","(GenBank) aminotransferase","Arginine and proline metabolism, Metabolic pathways"
"1310","Bcen_3596","","(GenBank) Phosphatidylinositol-specific phospholipase C, X region","Inositol phosphate metabolism, Metabolic pathways"
"1311","Bcen_3600","","(GenBank) Peptidase M20D, amidohydrolase","Metabolic pathways"
"1312","Bcen_3605","","(GenBank) HAD-superfamily hydrolase subfamily IA, variant 3","Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1313","Bcen_3613","","(GenBank) gamma-glutamyltransferase 1, Threonine peptidase, MEROPS family T03","Taurine and hypotaurine metabolism, Cyanoamino acid metabolism, Glutathione metabolism, Metabolic pathways"
"1314","Bcen_3616","","(GenBank) FAD-dependent pyridine nucleotide-disulfide oxidoreductase","Oxidative phosphorylation, Metabolic pathways"
"1315","Bcen_3636","","(GenBank) GTP cyclohydrolase II","Riboflavin metabolism, Folate biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Quorum sensing"
"1316","Bcen_3641","","(GenBank) autoinducer synthesis protein","Cysteine and methionine metabolism, Metabolic pathways, Two-component system, Quorum sensing"
"1317","Bcen_3643","","(GenBank) transcriptional regulator, LuxR family","Two-component system, Quorum sensing"
"1318","Bcen_3645","","(GenBank) outer membrane efflux protein","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance, Two-component system, Bacterial secretion system"
"1319","Bcen_3656","","(GenBank) Rieske (2Fe-2S) region","Phenylalanine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1320","Bcen_3664","","(GenBank) thiamine pyrophosphate enzyme-like TPP-binding protein","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1321","Bcen_3665","","(GenBank) aspartate dehydrogenase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1322","Bcen_3666","","(GenBank) Betaine-aldehyde dehydrogenase","Glycine, serine and threonine metabolism, Metabolic pathways"
"1323","Bcen_3668","","(GenBank) FAD-dependent pyridine nucleotide-disulfide oxidoreductase","Fatty acid degradation, Phenylalanine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1324","Bcen_3672","","(GenBank) aconitase","Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1325","Bcen_3678","","(GenBank) Amidase","Arginine and proline metabolism, Phenylalanine metabolism, Tryptophan metabolism, Aminobenzoate degradation, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1326","Bcen_3684","","(GenBank) glutamate dehydrogenase (NAD)","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Taurine and hypotaurine metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1327","Bcen_3686","","(GenBank) 4-oxalocrotonate tautomerase","Benzoate degradation, Dioxin degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1328","Bcen_3696","","(GenBank) agmatinase","Arginine and proline metabolism, Metabolic pathways"
"1329","Bcen_3697","","(GenBank) ABC transporter, substrate-binding protein, aliphatic sulfonates","Sulfur metabolism, ABC transporters"
"1330","Bcen_3703","","(GenBank) methyl-accepting chemotaxis sensory transducer","Two-component system, Bacterial chemotaxis"
"1331","Bcen_3712","","(GenBank) 6-phosphogluconate dehydrogenase, NAD-binding protein","Valine, leucine and isoleucine degradation, Metabolic pathways"
"1332","Bcen_3713","","(GenBank) Betaine-aldehyde dehydrogenase","Glycolysis / Gluconeogenesis, Ascorbate and aldarate metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Arginine and proline metabolism, Histidine metabolism, Tryptophan metabolism, beta-Alanine metabolism, Glycerolipid metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Pantothenate and CoA biosynthesis, Limonene and pinene degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"1333","Bcen_3725","","(GenBank) branched chain amino acid aminotransferase apoenzyme","Cysteine and methionine metabolism, Valine, leucine and isoleucine degradation, Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"1334","Bcen_3727","","(GenBank) Mannitol dehydrogenase rossman-like protein","Fructose and mannose metabolism, Metabolic pathways"
"1335","Bcen_3732","","(GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters"
"1336","Bcen_3733","","(GenBank) amino acid/amide ABC transporter membrane protein 1, HAAT family","ABC transporters"
"1337","Bcen_3734","","(GenBank) amino acid/amide ABC transporter membrane protein 2, HAAT family","ABC transporters"
"1338","Bcen_3735","","(GenBank) ABC transporter related","ABC transporters"
"1339","Bcen_3736","","(GenBank) amino acid/amide ABC transporter ATP-binding protein 2, HAAT family","ABC transporters"
"1340","Bcen_3737","","(GenBank) Formamidase","Cyanoamino acid metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Carbon metabolism"
"1341","Bcen_3739","","(GenBank) Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase","Arginine and proline metabolism, Phenylalanine metabolism, Tryptophan metabolism, Aminobenzoate degradation, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1342","Bcen_3758","","(GenBank) glucose-methanol-choline oxidoreductase","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites"
"1343","Bcen_3769","","(GenBank) Beta-lactamase","beta-Lactam resistance, Two-component system"
"1344","Bcen_3773","","(GenBank) ABC transporter related","Quorum sensing"
"1345","Bcen_3774","","(GenBank) ABC transporter related","Quorum sensing"
"1346","Bcen_3775","","(GenBank) binding-protein-dependent transport systems inner membrane component","Quorum sensing"
"1347","Bcen_3776","","(GenBank) binding-protein-dependent transport systems inner membrane component","Quorum sensing"
"1348","Bcen_3777","","(GenBank) extracellular solute-binding protein, family 5","Quorum sensing"
"1349","Bcen_3778","","(GenBank) peptidase M15D, vanX D-ala-D-ala dipeptidase","Vancomycin resistance, Two-component system"
"1350","Bcen_3780","","(GenBank) Twin-arginine translocation pathway signal","Glyoxylate and dicarboxylate metabolism, Metabolic pathways"
"1351","Bcen_3783","","(GenBank) extracellular solute-binding protein, family 5","Quorum sensing"
"1352","Bcen_3805","","(GenBank) peptidase MprA, Serine peptidase, MEROPS family S08A","Quorum sensing"
"1353","Bcen_3812","","(GenBank) Penicillin-binding protein 1C","Peptidoglycan biosynthesis, Metabolic pathways"
"1354","Bcen_3815","","(GenBank) glucose-methanol-choline oxidoreductase","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites"
"1355","Bcen_3821","","(GenBank) Peptidase M20D, amidohydrolase","Metabolic pathways"
"1356","Bcen_3823","","(GenBank) protein of unknown function DUF1255","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"1357","Bcen_3835","","(GenBank) D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding protein","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1358","Bcen_3836","","(GenBank) amidohydrolase 2","Ascorbate and aldarate metabolism, Metabolic pathways"
"1359","Bcen_3838","","(GenBank) 3-hydroxyacyl-CoA dehydrogenase","Phenylalanine metabolism, Benzoate degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1360","Bcen_3839","","(GenBank) phenylacetate-CoA ligase","Phenylalanine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1361","Bcen_3840","","(GenBank) Enoyl-CoA hydratase/isomerase","Valine, leucine and isoleucine degradation, Metabolic pathways"
"1362","Bcen_3845","","(GenBank) Alcohol dehydrogenase GroES-like protein","Butanoate metabolism, Biosynthesis of secondary metabolites"
"1363","Bcen_3851","","(GenBank) peptidase S1 and S6, chymotrypsin/Hap","Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"1364","Bcen_3854","","(GenBank) fumarylacetoacetate (FAA) hydrolase","Tyrosine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1365","Bcen_3859","","(GenBank) uroporphyrinogen-III C-methyltransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"1366","Bcen_3861","","(GenBank) major facilitator superfamily MFS_1","Nitrogen metabolism"
"1367","Bcen_3864","","(GenBank) assimilatory nitrite reductase (NAD(P)H) small subunit","Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1368","Bcen_3865","","(GenBank) sulfite reductase (NADPH) alpha subunit","Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1369","Bcen_3871","","(GenBank) protein of unknown function DUF470","Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"1370","Bcen_3876","","(GenBank) D-mannonate dehydratase","Pentose and glucuronate interconversions, Metabolic pathways"
"1371","Bcen_3878","","(GenBank) extracellular solute-binding protein, family 1","Quorum sensing"
"1372","Bcen_3906","","(GenBank) phosphoesterase","Inositol phosphate metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"1373","Bcen_3921","","(GenBank) isocitrate lyase","Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1374","Bcen_3922","","(GenBank) Phosphoenolpyruvate carboxykinase (GTP)","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"1375","Bcen_3925","","(GenBank) trehalose 6-phosphate synthase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1376","Bcen_3928","","(GenBank) Alcohol dehydrogenase GroES-like protein","Glycolysis / Gluconeogenesis, Fatty acid degradation, Tyrosine metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Naphthalene degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1377","Bcen_3932","","(GenBank) ABC transporter, substrate-binding protein, aliphatic sulfonates","Sulfur metabolism, ABC transporters"
"1378","Bcen_3933","","(GenBank) Alkanesulfonate monooxygenase","Sulfur metabolism, Metabolic pathways"
"1379","Bcen_3947","","(GenBank) (2Fe-2S)-binding protein","Purine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Nucleotide metabolism"
"1380","Bcen_3958","","(GenBank) 2,5-dioxopentanoate dehydrogenase (NAD+)","Alanine, aspartate and glutamate metabolism, Lysine degradation, Tyrosine metabolism, Butanoate metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1381","Bcen_3959","","(GenBank) cytochrome c, class I","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"1382","Bcen_3972","","(GenBank) 4-hydroxyphenylpyruvate dioxygenase","Ubiquinone and other terpenoid-quinone biosynthesis, Tyrosine metabolism, Phenylalanine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1383","Bcen_3974","","(GenBank) UDP-N-acetylglucosamine 1-carboxyvinyltransferase","Amino sugar and nucleotide sugar metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"1384","Bcen_3978","","(GenBank) Helicase c2","Nucleotide excision repair"
"1385","Bcen_3992","","(GenBank) methyl-accepting chemotaxis sensory transducer","Two-component system, Bacterial chemotaxis"
"1386","Bcen_4006","","(GenBank) Peptidoglycan glycosyltransferase","Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"1387","Bcen_4007","","(GenBank) proline racemase","Arginine and proline metabolism, D-Amino acid metabolism, Metabolic pathways"
"1388","Bcen_4008","","(GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters, Quorum sensing"
"1389","Bcen_4010","","(GenBank) ornithine cyclodeaminase","Lysine degradation, Arginine and proline metabolism, Metabolic pathways"
"1390","Bcen_4017","","(GenBank) aminotransferase","Cysteine and methionine metabolism, Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1391","Bcen_4021","","(GenBank) Phospholipase C","Inositol phosphate metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Quorum sensing"
"1392","Bcen_4038","","(GenBank) N-isopropylammelide isopropylaminohydrolase","Pyrimidine metabolism, Arginine and proline metabolism, Metabolic pathways, Nucleotide metabolism"
"1393","Bcen_4052","","(GenBank) methylmalonate-semialdehyde dehydrogenase (acylating)","Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Inositol phosphate metabolism, Propanoate metabolism, Metabolic pathways, Carbon metabolism"
"1394","Bcen_4053","","(GenBank) aminotransferase","Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Propanoate metabolism, Metabolic pathways"
"1395","Bcen_4058","","(GenBank) Cupin 2, conserved barrel","Microbial metabolism in diverse environments"
"1396","Bcen_4070","","(GenBank) methyl-accepting chemotaxis sensory transducer","Two-component system, Bacterial chemotaxis"
"1397","Bcen_4072","","(GenBank) cyclic nucleotide-binding protein","Two-component system, Quorum sensing"
"1398","Bcen_4076","","(GenBank) two component heavy metal response transcriptional regulator, winged helix family","Two-component system"
"1399","Bcen_4077","","(GenBank) heavy metal sensor signal transduction histidine kinase","Two-component system"
