"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","COG_ID","COG_Category","KEGG_Pathway"
"3718","Smlt1818",NA,NA,"B2FLX1",NA,"COG3832",NA,NA,NA
"3719","Smlt1819","upp","(GenBank) putative uracil phosphoribosyltransferase","B2FLX2","GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; uracil phosphoribosyltransferase activity [GO:0004845]; nucleoside metabolic process [GO:0009116]; UMP salvage [GO:0044206]; uracil salvage [GO:0006223]","COG0035",NA,NA,"Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"3720","Smlt1820",NA,NA,"B2FLX3","cell outer membrane [GO:0009279]","COG4771",NA,NA,NA
"3721","Smlt1820",NA,NA,"B2FLX3","cell outer membrane [GO:0009279]","COG1629",NA,NA,NA
"3722","Smlt1821","","(GenBank) conserved hypothetical protein","B2FLX4","3-phytase activity [GO:0016158]","COG3391",NA,NA,"Inositol phosphate metabolism, Metabolic pathways"
"3723","Smlt1822",NA,NA,"B2FLX5","acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]","COG1409",NA,NA,NA
"3724","Smlt1822",NA,NA,"B2FLX5","acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]","COG3540",NA,NA,NA
"3725","Smlt1823","","(GenBank) putative inorganic pyrophosphatase","B2FLX6","cytoplasm [GO:0005737]; inorganic diphosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]; phosphate-containing compound metabolic process [GO:0006796]","COG0221",NA,NA,"Oxidative phosphorylation"
"3726","Smlt1824",NA,NA,"B2FLX7",NA,"ENOG5032U3W",NA,NA,NA
"3727","Smlt1825",NA,NA,"B2FLX8","lyase activity [GO:0016829]; cellular response to stimulus [GO:0051716]; protein-chromophore linkage [GO:0018298]","COG0415",NA,NA,NA
"3728","Smlt1826",NA,NA,"B2FLX9","integral component of membrane [GO:0016021]","COG2885",NA,NA,NA
"3729","Smlt1827",NA,NA,"B2FLY0","DNA-binding transcription factor activity [GO:0003700]","COG0583",NA,NA,NA
"3730","Smlt1829",NA,NA,"B2FLY2","oxidoreductase activity [GO:0016491]","COG1028",NA,NA,NA
"3731","Smlt1830",NA,NA,"B2FLY3","membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]","COG0845",NA,NA,NA
"3732","Smlt1831",NA,NA,"B2FLY4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]; xenobiotic transport [GO:0042908]","COG0841",NA,NA,NA
"3733","Smlt1832",NA,NA,"B2FLY5","oxidoreductase activity [GO:0016491]","COG1028",NA,NA,NA
"3734","Smlt1833",NA,NA,"B2FLY6","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; efflux transmembrane transporter activity [GO:0015562]","COG1538",NA,NA,NA
"3735","Smlt1834",NA,NA,"B2FLY7",NA,"COG0346",NA,NA,NA
"3736","Smlt1835",NA,NA,"B2FLY8","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"3737","Smlt1836",NA,NA,"B2FLY9","catalytic activity [GO:0003824]","COG3568",NA,NA,NA
"3738","Smlt1837",NA,NA,"B2FLZ0",NA,NA,NA,NA,NA
"3739","Smlt1838",NA,NA,"B2FLZ1","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"3740","Smlt1839","","(GenBank) putative LuxR family transcriptional regulatory protein","B2FLZ2","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","COG2197",NA,NA,"Quorum sensing"
"3741","Smlt1840","","(GenBank) putative heat shock chaperone protein","B2FLZ3","protein deglycase activity [GO:0036524]","COG0693",NA,NA,"Pyruvate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"3742","Smlt1841",NA,NA,"B2FLZ4",NA,"COG1075",NA,NA,NA
"3743","Smlt1842",NA,NA,"B2FLZ5","integral component of membrane [GO:0016021]","COG2020",NA,NA,NA
"3744","Smlt1843",NA,NA,"B2FLZ6",NA,"ENOG50333GB",NA,NA,NA
"3745","Smlt1844",NA,NA,"B2FLZ7","site-specific DNA-methyltransferase (cytosine-N4-specific) activity [GO:0015667]","COG0863",NA,NA,NA
"3746","Smlt1844A",NA,NA,"B2FLZ8","DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (cytosine-N4-specific) activity [GO:0015667]","COG0863",NA,NA,NA
"3747","Smlt1844A",NA,NA,"B2FLZ8","DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (cytosine-N4-specific) activity [GO:0015667]","COG1743",NA,NA,NA
"3748","Smlt1844B",NA,NA,"B2FLZ9",NA,"ENOG5033S38",NA,NA,NA
"3749","Smlt1845",NA,NA,"B2FKW5","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG2963",NA,NA,NA
"3750","Smlt1846",NA,NA,"B2FK40","nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]; transposition [GO:0032196]","COG2801",NA,NA,NA
"3751","Smlt1846A",NA,NA,"B2FM02",NA,NA,NA,NA,NA
"3752","Smlt1846B",NA,NA,"B2FM03","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]","COG0714",NA,NA,NA
"3753","Smlt1849",NA,NA,"B2FM04","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"3754","Smlt1849A",NA,NA,"B2FM05",NA,NA,NA,NA,NA
"3755","Smlt1850",NA,NA,"B2FM06",NA,"ENOG502ZB5W",NA,NA,NA
"3756","Smlt1851",NA,NA,"B2FM07","lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; cytolysis [GO:0019835]; defense response to bacterium [GO:0042742]; peptidoglycan catabolic process [GO:0009253]","COG3772",NA,NA,NA
"3757","Smlt1852",NA,NA,"B2FM08","integral component of membrane [GO:0016021]","ENOG5032KYR",NA,NA,NA
"3758","Smlt1853",NA,NA,"B2FM09",NA,"ENOG502Z9IR",NA,NA,NA
"3759","Smlt1854",NA,NA,"B2FM10",NA,"COG4733",NA,NA,NA
"3760","Smlt1855",NA,NA,"B2FM11",NA,"ENOG5033DUE",NA,NA,NA
"3761","Smlt1856",NA,NA,"B2FM12","integral component of membrane [GO:0016021]","ENOG5030N0E",NA,NA,NA
"3762","Smlt1857",NA,NA,"B2FM13",NA,"COG5449",NA,NA,NA
"3763","Smlt1858",NA,NA,"B2FM14",NA,"ENOG502Z820",NA,NA,NA
"3764","Smlt1859",NA,NA,"B2FM15",NA,"ENOG502ZA8W",NA,NA,NA
"3765","Smlt1860",NA,NA,"B2FM16","integral component of membrane [GO:0016021]","COG5283",NA,NA,NA
"3766","Smlt1861",NA,NA,"B2FM17",NA,"ENOG502Z8FM",NA,NA,NA
"3767","Smlt1862",NA,NA,"B2FM18",NA,"ENOG5030C1B",NA,NA,NA
"3768","Smlt1863",NA,NA,"B2FM19",NA,"ENOG502ZB4Z",NA,NA,NA
"3769","Smlt1864",NA,NA,"B2FM20",NA,"ENOG503365B",NA,NA,NA
"3770","Smlt1865",NA,NA,"B2FM21",NA,"ENOG502ZCHE",NA,NA,NA
"3771","Smlt1866",NA,NA,"B2FM22",NA,"ENOG502Z7JG",NA,NA,NA
"3772","Smlt1867",NA,NA,"B2FM23",NA,"ENOG5030Y54",NA,NA,NA
"3773","Smlt1868",NA,NA,"B2FM24","peptidase activity [GO:0008233]","COG0616",NA,NA,NA
"3774","Smlt1869",NA,NA,"B2FM25","structural molecule activity [GO:0005198]; virion assembly [GO:0019068]","COG5511",NA,NA,NA
"3775","Smlt1870",NA,NA,"B2FM26",NA,"ENOG5033DR8",NA,NA,NA
"3776","Smlt1871",NA,NA,"B2FM27",NA,"ENOG502ZBNX",NA,NA,NA
"3777","Smlt1872",NA,NA,"B2FM28",NA,"ENOG502ZER7",NA,NA,NA
"3778","Smlt1873",NA,NA,"B2FM29","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; endonuclease activity [GO:0004519]","COG5525",NA,NA,NA
"3779","Smlt1874",NA,NA,"B2FM30",NA,"ENOG502Z8CS",NA,NA,NA
"3780","Smlt1875",NA,NA,"B2FM31",NA,"COG1846",NA,NA,NA
"3781","Smlt1876",NA,NA,"B2FM32",NA,"COG1595",NA,NA,NA
"3782","Smlt1877",NA,NA,"B2FM33",NA,"ENOG5030FAK",NA,NA,NA
"3783","Smlt1878",NA,NA,"B2FM34","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG3415",NA,NA,NA
"3784","Smlt1879",NA,NA,"B2FM35","nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]","COG2801",NA,NA,NA
"3785","Smlt1880",NA,NA,"B2FM36",NA,NA,NA,NA,NA
"3786","Smlt1881",NA,NA,"B2FM37","DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; DNA methylation [GO:0006306]","COG1475",NA,NA,NA
"3787","Smlt1881",NA,NA,"B2FM37","DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; DNA methylation [GO:0006306]","COG0863",NA,NA,NA
"3788","Smlt1882",NA,NA,"B2FM38","DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (cytosine-N4-specific) activity [GO:0015667]","COG1475",NA,NA,NA
"3789","Smlt1882",NA,NA,"B2FM38","DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (cytosine-N4-specific) activity [GO:0015667]","COG0863",NA,NA,NA
"3790","Smlt1883",NA,NA,"B2FM39",NA,"ENOG502ZC12",NA,NA,NA
"3791","Smlt1884",NA,NA,"B2FM40",NA,"ENOG5032SKX",NA,NA,NA
"3792","Smlt1885",NA,NA,"B2FM41","nucleic acid binding [GO:0003676]","COG0817",NA,NA,NA
"3793","Smlt1886",NA,NA,"B2FM42","nucleotide binding [GO:0000166]","COG3378",NA,NA,NA
"3794","Smlt1887",NA,NA,"B2FM43",NA,"ENOG50332V4",NA,NA,NA
"3795","Smlt1888",NA,NA,"B2FM44",NA,"COG1468",NA,NA,NA
"3796","Smlt1889",NA,NA,"B2FM45",NA,"ENOG502Z92H",NA,NA,NA
"3797","Smlt1890",NA,NA,"B2FM46",NA,"ENOG502Z819",NA,NA,NA
"3798","Smlt1891",NA,NA,"B2FM47",NA,"COG1100",NA,NA,NA
"3799","Smlt1892",NA,NA,"B2FM48",NA,"COG3617",NA,NA,NA
"3800","Smlt1893",NA,NA,"B2FM49",NA,"ENOG502Z93W",NA,NA,NA
"3801","Smlt1894",NA,NA,"B2FM50",NA,"ENOG5032T6F",NA,NA,NA
"3802","Smlt1895",NA,NA,"B2FM51",NA,"ENOG50313P8",NA,NA,NA
"3803","Smlt1896",NA,NA,"B2FM52",NA,"ENOG5031M07",NA,NA,NA
"3804","Smlt1897",NA,NA,"B2FM53",NA,"COG2856",NA,NA,NA
"3805","Smlt1898",NA,NA,"B2FM54","DNA binding [GO:0003677]","COG1396",NA,NA,NA
"3806","Smlt1900",NA,NA,"B2FM55",NA,"ENOG50332DQ",NA,NA,NA
"3807","Smlt1901",NA,NA,"B2FM56","DNA binding [GO:0003677]; DNA strand exchange activity [GO:0000150]","COG1961",NA,NA,NA
"3808","Smlt1902",NA,NA,"B2FM57",NA,"COG1961",NA,NA,NA
"3809","Smlt1903",NA,NA,"B2FM58",NA,"ENOG502ZM3S",NA,NA,NA
"3810","Smlt1905",NA,NA,"B2FM59",NA,NA,NA,NA,NA
"3811","Smlt1906",NA,NA,"B2FM60","DNA binding [GO:0003677]","COG2856",NA,NA,NA
"3812","Smlt1906",NA,NA,"B2FM60","DNA binding [GO:0003677]","COG1396",NA,NA,NA
"3813","Smlt1907",NA,NA,"B2FM61","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]","COG0582",NA,NA,NA
"3814","Smlt1908",NA,NA,"B2FM62",NA,NA,NA,NA,NA
"3815","Smlt1911",NA,NA,"B2FM63",NA,NA,NA,NA,NA
"3816","Smlt1912",NA,NA,"B2FM64",NA,NA,NA,NA,NA
"3817","Smlt1913",NA,NA,"B2FM65",NA,"ENOG5032S73",NA,NA,NA
"3818","Smlt1914",NA,NA,"B2FM66",NA,NA,NA,NA,NA
"3819","Smlt1915",NA,NA,"B2FM67",NA,"ENOG5031E7G",NA,NA,NA
"3820","Smlt1916",NA,NA,"B2FM68",NA,"ENOG5032S64",NA,NA,NA
"3821","Smlt1917",NA,NA,"B2FM69",NA,"ENOG5033F5E",NA,NA,NA
"3822","Smlt1918",NA,NA,"B2FM70","cytoplasm [GO:0005737]; nucleoid [GO:0009295]; DNA recombination [GO:0006310]","COG2974",NA,NA,NA
"3823","Smlt1920",NA,NA,"B2FM71",NA,NA,NA,NA,NA
"3824","Smlt1921",NA,NA,"B2FM72",NA,NA,NA,NA,NA
"3825","Smlt1922","","(GenBank) putative transcriptional regulatory protein","B2FM73","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","COG0745",NA,NA,"Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"3826","Smlt1923",NA,NA,"B2FM74","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"3827","Smlt1924",NA,NA,"B2FM75",NA,NA,NA,NA,NA
"3828","Smlt1925",NA,NA,"B2FM76","DNA binding [GO:0003677]","COG1396",NA,NA,NA
"3829","Smlt1926",NA,NA,"B2FM77",NA,NA,NA,NA,NA
"3830","Smlt1927",NA,NA,"B2FM78",NA,NA,NA,NA,NA
"3831","Smlt1929",NA,NA,"B2FM79",NA,NA,NA,NA,NA
"3832","Smlt1930",NA,NA,"B2FM80",NA,NA,NA,NA,NA
"3833","Smlt1931",NA,NA,"B2FM81",NA,NA,NA,NA,NA
"3834","Smlt1932",NA,NA,"B2FM82",NA,"ENOG5033FWT",NA,NA,NA
"3835","Smlt1933",NA,NA,"B2FM83",NA,"ENOG5033MI9",NA,NA,NA
"3836","Smlt1934",NA,NA,"B2FM84",NA,NA,NA,NA,NA
"3837","Smlt1935",NA,NA,"B2FM85",NA,"ENOG5032YA0",NA,NA,NA
"3838","Smlt1936",NA,NA,"B2FM86",NA,NA,NA,NA,NA
"3839","Smlt1937",NA,NA,"B2FMT4",NA,"ENOG50338Z1",NA,NA,NA
"3840","Smlt1938",NA,NA,"B2FMT5",NA,NA,NA,NA,NA
"3841","Smlt1939",NA,NA,"B2FMT6","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"3842","Smlt1940",NA,NA,"B2FMT7","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"3843","Smlt1941",NA,NA,"B2FMT8","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"3844","Smlt1944",NA,NA,"B2FMT9","integral component of membrane [GO:0016021]; lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; cytolysis [GO:0019835]; defense response to bacterium [GO:0042742]; peptidoglycan catabolic process [GO:0009253]","COG3772",NA,NA,NA
"3845","Smlt1946",NA,NA,"B2FMU0",NA,"ENOG502ZQ3C",NA,NA,NA
"3846","Smlt1947",NA,NA,"B2FMU1",NA,"ENOG50312GR",NA,NA,NA
"3847","Smlt1948",NA,NA,"B2FMU2",NA,NA,NA,NA,NA
"3848","Smlt1949",NA,NA,"B2FMU3",NA,NA,NA,NA,NA
"3849","Smlt1950",NA,NA,"B2FMU4",NA,"ENOG5033CU8",NA,NA,NA
"3850","Smlt1951",NA,NA,"B2FMU5",NA,"ENOG5032UQ6",NA,NA,NA
"3851","Smlt1952",NA,NA,"B2FMU6",NA,"COG5301",NA,NA,NA
"3852","Smlt1953",NA,NA,"B2FMU7","DNA packaging [GO:0006323]","COG3728",NA,NA,NA
"3853","Smlt1954",NA,NA,"B2FMU8",NA,"COG4626",NA,NA,NA
"3854","Smlt1955",NA,NA,"B2FMU9",NA,NA,NA,NA,NA
"3855","Smlt1956",NA,NA,"B2FMV0",NA,NA,NA,NA,NA
"3856","Smlt1957",NA,NA,"B2FMV1",NA,NA,NA,NA,NA
"3857","Smlt1958",NA,NA,"B2FMV2",NA,"COG3170",NA,NA,NA
"3858","Smlt1959",NA,NA,"B2FMV3",NA,NA,NA,NA,NA
"3859","Smlt1960",NA,NA,"B2FMV4",NA,NA,NA,NA,NA
"3860","Smlt1961",NA,NA,"B2FMV5",NA,"ENOG502ZB2Y",NA,NA,NA
"3861","Smlt1962",NA,NA,"B2FMV6",NA,NA,NA,NA,NA
"3862","Smlt1963",NA,NA,"B2FMV7",NA,NA,NA,NA,NA
"3863","Smlt1964",NA,NA,"B2FMV8",NA,"ENOG50336GQ",NA,NA,NA
"3864","Smlt1965",NA,NA,"B2FMV9",NA,"ENOG5032A2Z",NA,NA,NA
"3865","Smlt1967",NA,NA,"B2FMW0",NA,"ENOG50336NA",NA,NA,NA
"3866","Smlt1968",NA,NA,"B2FMW1",NA,NA,NA,NA,NA
"3867","Smlt1969",NA,NA,"B2FMW2",NA,NA,NA,NA,NA
"3868","Smlt1970",NA,NA,"B2FMW3",NA,NA,NA,NA,NA
"3869","Smlt1971",NA,NA,"B2FMW4",NA,NA,NA,NA,NA
"3870","Smlt1972",NA,NA,"B2FMW5",NA,"ENOG50332GD",NA,NA,NA
"3871","Smlt1973",NA,NA,"B2FMW6",NA,NA,NA,NA,NA
"3872","Smlt1974",NA,NA,"B2FMW7",NA,"ENOG50307UQ",NA,NA,NA
"3873","Smlt1975",NA,NA,"B2FMW8",NA,"ENOG5032D3S",NA,NA,NA
"3874","Smlt1976",NA,NA,"B2FMW9","nucleoside metabolic process [GO:0009116]","COG1040",NA,NA,NA
"3875","Smlt1978",NA,NA,"B2FMX1","peptidase activity [GO:0008233]; single-stranded DNA binding [GO:0003697]; cellular response to DNA damage stimulus [GO:0006974]; protein-DNA covalent cross-linking [GO:0018142]","COG2135",NA,NA,NA
"3876","Smlt1979",NA,NA,"B2FMX2",NA,"ENOG5031J5W",NA,NA,NA
"3877","Smlt1980",NA,NA,"B2FMX3",NA,NA,NA,NA,NA
"3878","Smlt1982",NA,NA,"B2FMX4","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"3879","Smlt1983",NA,NA,"B2FMX5","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; trans-translation [GO:0070929]","COG0691",NA,NA,NA
"3880","Smlt1983A",NA,NA,"B2FMX6","ubiquinone binding [GO:0048039]; cellular respiration [GO:0045333]; ubiquinone biosynthetic process [GO:0006744]","COG2867",NA,NA,NA
"3881","Smlt1984",NA,NA,"B2FMX7",NA,"COG2914",NA,NA,NA
"3882","Smlt1985",NA,NA,"B2FMX8","cell outer membrane [GO:0009279]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]","COG2913",NA,NA,NA
"3883","Smlt1986",NA,NA,"B2FMX9","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]","COG0735",NA,NA,NA
"3884","Smlt1987",NA,NA,"B2FMY0","hydrolase activity, acting on ester bonds [GO:0016788]","COG2755",NA,NA,NA
"3885","Smlt1988",NA,NA,"B2FMY1","DNA-binding transcription factor activity [GO:0003700]","COG0583",NA,NA,NA
"3886","Smlt1989",NA,NA,"B2FMY2","ATP binding [GO:0005524]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]","COG0497",NA,NA,NA
"3887","Smlt1990",NA,NA,"B2FMY3","DNA binding [GO:0003677]; negative regulation of transcription, DNA-templated [GO:0045892]","COG1420",NA,NA,NA
"3888","Smlt1991",NA,NA,"B2FMY4","cytoplasm [GO:0005737]; adenyl-nucleotide exchange factor activity [GO:0000774]; chaperone binding [GO:0051087]; protein homodimerization activity [GO:0042803]; protein folding [GO:0006457]","COG0576",NA,NA,NA
"3889","Smlt1992","dnaK","(GenBank) putative chaperone protein DnaK","B2FMY5","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]","COG0443",NA,NA,"RNA degradation"
"3890","Smlt1993",NA,NA,"B2FMY6","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]; DNA replication [GO:0006260]; protein folding [GO:0006457]; response to heat [GO:0009408]","COG0484",NA,NA,NA
"3891","Smlt1994",NA,NA,"B2FMY7","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","COG1917",NA,NA,NA
"3892","Smlt1994",NA,NA,"B2FMY7","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","COG2207",NA,NA,NA
"3893","Smlt1995",NA,NA,"B2FMY8","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG2223",NA,NA,NA
"3894","Smlt1997","pdxK","(GenBank) putative pyridoxine kinase","B2FMY9","pyridoxal kinase activity [GO:0008478]; pyridoxal 5'-phosphate salvage [GO:0009443]","COG2240",NA,NA,"Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of cofactors"
"3895","Smlt1998","","(GenBank) putative T-protein [includes: chorismate mutase and prephenate dehydrogenase]","B2FMZ0","prephenate dehydrogenase (NAD+) activity [GO:0008977]; prephenate dehydrogenase (NADP+) activity [GO:0004665]; tyrosine biosynthetic process [GO:0006571]","COG0287",NA,NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"3896","Smlt1998","","(GenBank) putative T-protein [includes: chorismate mutase and prephenate dehydrogenase]","B2FMZ0","prephenate dehydrogenase (NAD+) activity [GO:0008977]; prephenate dehydrogenase (NADP+) activity [GO:0004665]; tyrosine biosynthetic process [GO:0006571]","COG0077",NA,NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Novobiocin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"3897","Smlt2000",NA,NA,"B2FMZ1",NA,NA,NA,NA,NA
"3898","Smlt2001",NA,NA,"B2FMZ2","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","COG1132",NA,NA,NA
"3899","Smlt2002",NA,NA,"B2FMZ3",NA,"COG1739",NA,NA,NA
"3900","Smlt2003",NA,NA,"B2FMZ4","integral component of membrane [GO:0016021]","ENOG5033FIT",NA,NA,NA
"3901","Smlt2004",NA,NA,"B2FMZ5","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]","COG1595",NA,NA,NA
"3902","Smlt2005",NA,NA,"B2FMZ6","integral component of membrane [GO:0016021]","COG5001",NA,NA,NA
"3903","Smlt2005",NA,NA,"B2FMZ6","integral component of membrane [GO:0016021]","COG2203",NA,NA,NA
"3904","Smlt2006",NA,NA,"B2FMZ7","AMP nucleosidase activity [GO:0008714]; cytokinin biosynthetic process [GO:0009691]","COG1611",NA,NA,NA
"3905","Smlt2007",NA,NA,"B2FMZ8","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]","COG4992",NA,NA,NA
"3906","Smlt2008",NA,NA,"B2FMZ9","cytoplasm [GO:0005737]; S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity [GO:0051075]; queuosine biosynthetic process [GO:0008616]","COG0809",NA,NA,NA
"3907","Smlt2009",NA,NA,"B2FN00","metal ion binding [GO:0046872]; queuine tRNA-ribosyltransferase activity [GO:0008479]; queuosine biosynthetic process [GO:0008616]; tRNA-guanine transglycosylation [GO:0101030]","COG0343",NA,NA,NA
"3908","Smlt2010","","(GenBank) putative transmembrane protein","B2FN01","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein transport [GO:0015031]","COG1862",NA,NA,"Quorum sensing, Protein export, Bacterial secretion system"
"3909","Smlt2011","secD","(GenBank) putative protein-export membrane protein","B2FN02","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]","COG0342",NA,NA,"Protein export, Bacterial secretion system"
"3910","Smlt2012","secF","(GenBank) putative protein-export membrane protein SecF","B2FN03","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]","COG0341",NA,NA,"Protein export, Bacterial secretion system"
"3911","Smlt2015","","(GenBank) putative short-chain dehydrogenase/reductase","B2FN04","enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; enoyl-[acyl-carrier-protein] reductase activity [GO:0016631]; NAD binding [GO:0051287]; trans-2-enoyl-CoA reductase (NAD+) activity [GO:0050343]; fatty acid biosynthetic process [GO:0006633]","COG3007",NA,NA,"Fatty acid biosynthesis, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"3912","Smlt2016",NA,NA,"B2FN05","integral component of membrane [GO:0016021]","COG2199",NA,NA,NA
"3913","Smlt2016",NA,NA,"B2FN05","integral component of membrane [GO:0016021]","COG2200",NA,NA,NA
"3914","Smlt2016",NA,NA,"B2FN05","integral component of membrane [GO:0016021]","COG0745",NA,NA,NA
"3915","Smlt2017",NA,NA,"B2FN06",NA,"COG2081",NA,NA,NA
"3916","Smlt2018",NA,NA,"B2FN07",NA,"COG4681",NA,NA,NA
"3917","Smlt2019",NA,NA,"B2FN08","catalytic activity, acting on RNA [GO:0140098]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; ncRNA processing [GO:0034470]; pseudouridine synthesis [GO:0001522]","COG0564",NA,NA,NA
"3918","Smlt2020",NA,NA,"B2FN09",NA,"COG1671",NA,NA,NA
"3919","Smlt2022",NA,NA,"B2FN10","cytosol [GO:0005829]; nucleic acid binding [GO:0003676]","COG1278",NA,NA,NA
"3920","Smlt2023","","(GenBank) putative glutathione S-transferase","B2FN11","transferase activity [GO:0016740]; glutathione metabolic process [GO:0006749]","COG0625",NA,NA,"Glutathione metabolism, Metabolic pathways"
"3921","Smlt2024",NA,NA,"B2FN12","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; nucleotidyltransferase activity [GO:0016779]","COG0397",NA,NA,NA
"3922","Smlt2026","apt","(GenBank) putative adenine phosphoribosyltransferase","B2FN13","cytoplasm [GO:0005737]; adenine phosphoribosyltransferase activity [GO:0003999]; adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]","COG0503",NA,NA,"Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"3923","Smlt2027",NA,NA,"B2FN14","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on DNA [GO:0008094]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]","COG0513",NA,NA,NA
"3924","Smlt2028",NA,NA,"B2FN15","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG2855",NA,NA,NA
"3925","Smlt2029",NA,NA,"B2FN16","DNA-binding transcription factor activity [GO:0003700]","COG0583",NA,NA,NA
"3926","Smlt2030",NA,NA,"B2FN17","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; ribosome binding [GO:0043022]; DNA repair [GO:0006281]","COG0488",NA,NA,NA
