"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","KEGG_Pathway"
"934","PG_1018",NA,NA,"Q7MVN3",NA,NA,NA
"935","PG_1019",NA,NA,"Q7MVN2",NA,"ENOG502Z9BC",NA
"936","PG_1020",NA,NA,"Q7MVN1",NA,"COG1629",NA
"937","PG_1021",NA,NA,"Q7MVN0",NA,NA,NA
"938","PG_1022",NA,NA,"Q7MVM9",NA,"ENOG502ZBFN",NA
"939","PG_1024",NA,NA,"Q7MVM8","integral component of membrane [GO:0016021]",NA,NA
"940","PG_1025",NA,NA,"Q7MVM7","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]","COG4637",NA
"941","PG_1026",NA,NA,"Q7MVM6",NA,"ENOG5030456",NA
"942","PG_1027",NA,NA,"Q7MVM5",NA,NA,NA
"943","PG_1028",NA,NA,"Q7MVM4",NA,"COG0457",NA
"944","PG_1029",NA,NA,"Q7MVM3",NA,NA,NA
"945","PG_1030",NA,NA,"Q7MVM2",NA,NA,NA
"946","PG_1031",NA,NA,"Q7M7B5","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG3039",NA
"947","PG_1032",NA,NA,"Q7MVM1",NA,"COG3039",NA
"948","PG_1033","","(GenBank) conserved hypothetical protein","Q7MVM0","ATP-binding cassette (ABC) transporter complex [GO:0043190]","COG0767","ABC transporters"
"949","PG_1034","","(GenBank) ABC transporter, ATP-binding protein","Q7MVL9","ATP binding [GO:0005524]","COG1127","ABC transporters"
"950","PG_1035",NA,NA,"Q7MVL8",NA,"COG3291",NA
"951","PG_1036","uvrA-1","(GenBank) excinuclease ABC, A subunit","Q7MVL7","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]; nucleotide-excision repair [GO:0006289]","COG0178","Nucleotide excision repair"
"952","PG_1037",NA,NA,"Q7MVL6","zinc ion binding [GO:0008270]","COG0553",NA
"953","PG_1038","","(GenBank) ATP-dependent DNA helicase UvrD/PcrA/Rep Family","Q7MAW3","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]","COG0210","Nucleotide excision repair, Mismatch repair"
"954","PG_1039","","(GenBank) integral membrane protein","Q7MVL5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; sulfuric ester hydrolase activity [GO:0008484]; transferase activity, transferring phosphorus-containing groups [GO:0016772]","COG2194","Lipopolysaccharide biosynthesis"
"955","PG_1040",NA,NA,"Q7MVL4","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; arginine biosynthetic process [GO:0006526]","COG1438",NA
"956","PG_1041",NA,NA,"Q7MVL3","integral component of plasma membrane [GO:0005887]; transmembrane transport [GO:0055085]","COG0530",NA
"957","PG_1042",NA,NA,"Q7MVL2","glycogen (starch) synthase activity [GO:0004373]; glycogen biosynthetic process [GO:0005978]","COG0297",NA
"958","PG_1043",NA,NA,"Q7MVL1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ferrous iron transmembrane transporter activity [GO:0015093]; GTP binding [GO:0005525]","COG0370",NA
"959","PG_1044",NA,NA,"Q7MVL0","DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; transition metal ion binding [GO:0046914]","COG1321",NA
"960","PG_1044",NA,NA,"Q7MVL0","DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; transition metal ion binding [GO:0046914]","COG1918",NA
"961","PG_1048","","(GenBank) N-acetylmuramoyl-L-alanine amidase, family 3","Q7MVK9","N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan catabolic process [GO:0009253]","COG0860","Cationic antimicrobial peptide (CAMP) resistance"
"962","PG_1049","","(GenBank) conserved hypothetical protein","Q7MVK8",NA,"COG1463","ABC transporters"
"963","PG_1050",NA,NA,"Q7MVK7",NA,"ENOG5032PW9",NA
"964","PG_1051",NA,NA,"Q7MVK6","integral component of membrane [GO:0016021]","COG3307",NA
"965","PG_1052",NA,NA,"Q7MVK5","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","COG0789",NA
"966","PG_1053",NA,NA,"Q7MVK4","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","COG0664",NA
"967","PG_1055",NA,NA,"P25806","calcium-dependent cysteine-type endopeptidase activity [GO:0004198]","ENOG50343N4",NA
"968","PG_1056","","(GenBank) conserved hypothetical protein","Q7MVK3","6-carboxy-5,6,7,8-tetrahydropterin synthase activity [GO:0070497]; metal ion binding [GO:0046872]","COG0720","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"969","PG_1057","","(GenBank) conserved hypothetical protein","Q7MVK2","4 iron, 4 sulfur cluster binding [GO:0051539]; carbon-nitrogen lyase activity [GO:0016840]; magnesium ion binding [GO:0000287]; S-adenosyl-L-methionine binding [GO:1904047]; queuosine biosynthetic process [GO:0008616]","COG0602","Folate biosynthesis, Metabolic pathways"
"970","PG_1058",NA,NA,"F5HF80","integral component of membrane [GO:0016021]","COG0457",NA
"971","PG_1058",NA,NA,"F5HF80","integral component of membrane [GO:0016021]","COG2885",NA
"972","PG_1058",NA,NA,"F5HF80","integral component of membrane [GO:0016021]","COG0823",NA
"973","PG_1059",NA,NA,"Q7MVK1",NA,NA,NA
"974","PG_1060",NA,NA,"Q7MVK0","serine-type peptidase activity [GO:0008236]","COG0793",NA
"975","PG_1061",NA,NA,"Q7MVJ9","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG5433",NA
"976","PG_1063",NA,NA,"Q7MVJ8","DNA binding [GO:0003677]","COG3093",NA
"977","PG_1064","","(GenBank) dihydroorotate dehydrogenase, putative","Q7MVJ7","2 iron, 2 sulfur cluster binding [GO:0051537]; flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; pyrimidine nucleotide biosynthetic process [GO:0006221]","COG0543","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"978","PG_1065","pyrD","(GenBank) dihydroorotate dehydrogenase","Q7MVJ6","cytoplasm [GO:0005737]; dihydroorotate dehydrogenase activity [GO:0004152]; orotate reductase (NADH) activity [GO:0004589]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","COG0167","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"979","PG_1066","ctfA","(GenBank) butyrate-acetoacetate CoA-transferase, subunit A","Q7MVJ5","CoA-transferase activity [GO:0008410]","COG1788","Lysine degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Two-component system"
"980","PG_1067","","(GenBank) conserved hypothetical protein","Q7MVJ4","hydrolase activity [GO:0016787]","COG1607","Lysine degradation, Metabolic pathways"
"981","PG_1068","","(GenBank) conserved hypothetical protein","Q7MVJ3","transferase activity [GO:0016740]; L-lysine catabolic process to acetate [GO:0019475]","COG3246","Lysine degradation, Metabolic pathways"
"982","PG_1069","","(GenBank) alcohol dehydrogenase, zinc-containing, putative","Q7MVJ2",NA,"COG0604","Lysine degradation, Metabolic pathways"
"983","PG_1070","kamA","(GenBank) L-lysine 2,3-aminomutase","Q7MVJ1","4 iron, 4 sulfur cluster binding [GO:0051539]; lysine 2,3-aminomutase activity [GO:0050066]; metal ion binding [GO:0046872]","COG1509","Lysine degradation, Metabolic pathways"
"984","PG_1071",NA,NA,"Q7MVJ0",NA,"ENOG502Z9AE",NA
"985","PG_1072","","(GenBank) MutS family protein","Q7MVI9","ATP binding [GO:0005524]; mismatched DNA binding [GO:0030983]; mismatch repair [GO:0006298]","COG0249","Mismatch repair"
"986","PG_1073","kamD","(GenBank) D-lysine 5,6-aminomutase, alpha subunit","Q7MVI8","catalytic activity [GO:0003824]; cobalamin binding [GO:0031419]","COG0274","Lysine degradation, D-Amino acid metabolism, Metabolic pathways"
"987","PG_1074","kamE","(GenBank) D-lysine 5,6-aminomutase, beta subunit","Q7MVI7","cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; protein dimerization activity [GO:0046983]","COG5012","Lysine degradation, D-Amino acid metabolism, Metabolic pathways"
"988","PG_1075","","(GenBank) coenzyme A transferase, beta subunit","Q7MVI6","CoA-transferase activity [GO:0008410]","COG2057","Lysine degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Two-component system"
"989","PG_1076","acdA","(GenBank) acyl-CoA dehydrogenase, short-chain specific","Q7MVI5","acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]","COG1960","Fatty acid degradation, Valine, leucine and isoleucine degradation, beta-Alanine metabolism, Propanoate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"990","PG_1077",NA,NA,"Q7MVI4","electron transfer activity [GO:0009055]","COG2086",NA
"991","PG_1078",NA,NA,"Q7MVI3","electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]","COG2025",NA
"992","PG_1079","","(GenBank) enoyl-CoA hydratase/isomerase family protein","Q7MVI2","isomerase activity [GO:0016853]","COG1024","Butanoate metabolism, Carbon metabolism"
"993","PG_1080","","(GenBank) 3-hydroxyacyl-CoA dehydrogenase family protein","Q7MVI1","NAD+ binding [GO:0070403]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; fatty acid metabolic process [GO:0006631]","COG1250","Benzoate degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"994","PG_1081","ackA","(GenBank) acetate kinase","Q7MVI0","cytoplasm [GO:0005737]; acetate kinase activity [GO:0008776]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; acetyl-CoA biosynthetic process [GO:0006085]; organic acid metabolic process [GO:0006082]","COG0282","Taurine and hypotaurine metabolism, Pyruvate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"995","PG_1082","pta","(GenBank) phosphotransacetylase","Q7MVH9","acetyltransferase activity [GO:0016407]","COG0280","Taurine and hypotaurine metabolism, Pyruvate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"996","PG_1083",NA,NA,"Q7MVH8","integral component of membrane [GO:0016021]","COG3170",NA
"997","PG_1084",NA,NA,"Q7MVH7","antioxidant activity [GO:0016209]; oxidoreductase activity [GO:0016491]","COG0526",NA
"998","PG_1085",NA,NA,"Q7MVH6",NA,NA,NA
"999","PG_1087",NA,NA,"Q7MVH5","4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; metal ion binding [GO:0046872]","COG1242",NA
"1000","PG_1088",NA,NA,"Q7MVH4","N-acetyltransferase activity [GO:0008080]","COG0456",NA
"1001","PG_1089",NA,NA,"Q7MVH3","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","COG0745",NA
"1002","PG_1091",NA,NA,"Q7MVH2","nucleic acid binding [GO:0003676]","COG0618",NA
"1003","PG_1093",NA,NA,"Q7MVH1",NA,"ENOG5032PII",NA
"1004","PG_1094","pgm","(GenBank) phosphomannomutase","Q7MVH0","magnesium ion binding [GO:0000287]; phosphoglucosamine mutase activity [GO:0008966]; carbohydrate metabolic process [GO:0005975]","COG1109","Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"1005","PG_1095",NA,NA,"Q7MVG9","4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; RNA methyltransferase activity [GO:0008173]; RNA processing [GO:0006396]","COG2265",NA
"1006","PG_1096",NA,NA,"Q7MVG8",NA,"COG2755",NA
"1007","PG_1097","","(GenBank) Mur ligase domain protein/alanine racemase","Q7MVG7","alanine racemase activity [GO:0008784]; ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; pyridoxal phosphate binding [GO:0030170]; D-alanine biosynthetic process [GO:0030632]","COG0787","Lysine biosynthesis, D-Amino acid metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"1008","PG_1097","","(GenBank) Mur ligase domain protein/alanine racemase","Q7MVG7","alanine racemase activity [GO:0008784]; ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; pyridoxal phosphate binding [GO:0030170]; D-alanine biosynthetic process [GO:0030632]","COG0770","Lysine biosynthesis, D-Amino acid metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"1009","PG_1098",NA,NA,"Q7MVG6",NA,"COG0742",NA
"1010","PG_1099","","(GenBank) glucokinase regulator-related protein","Q7MVG5","carbohydrate derivative binding [GO:0097367]; carbon-oxygen lyase activity [GO:0016835]; amino sugar catabolic process [GO:0046348]; carbohydrate metabolic process [GO:0005975]; N-acetylmuramic acid catabolic process [GO:0097173]","COG2103","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"1011","PG_1100","","(GenBank) hypothetical protein","Q7MVG4",NA,"COG2971","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"1012","PG_1101",NA,NA,"Q7MVG3","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG0591",NA
"1013","PG_1102",NA,NA,"Q7MVG2","integral component of membrane [GO:0016021]","COG1470",NA
"1014","PG_1103",NA,NA,"Q7MVG1","ATP binding [GO:0005524]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]","COG2256",NA
"1015","PG_1104",NA,NA,"Q7MVG0","cytoplasm [GO:0005737]; nucleic acid binding [GO:0003676]; tRNA (adenine-N6-)-methyltransferase activity [GO:0016430]","COG4123",NA
"1016","PG_1105","rpoN","(GenBank) RNA polymerase sigma-54 factor","Q7MVF9","DNA binding [GO:0003677]; DNA-binding transcription activator activity [GO:0001216]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]","COG1508","Two-component system, Flagellar assembly"
"1017","PG_1106","murF","(GenBank) UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanyl ligase","Q7MVF8","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]; UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity [GO:0008766]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0770","Lysine biosynthesis, Peptidoglycan biosynthesis, Metabolic pathways, Vancomycin resistance"
"1018","PG_1107",NA,NA,"Q7MVF7",NA,"ENOG502ZAT0",NA
"1019","PG_1108",NA,NA,"Q7MVF6","metal ion binding [GO:0046872]",NA,NA
"1020","PG_1109",NA,NA,"Q7MVF5","DNA binding [GO:0003677]; DNA recombination [GO:0006310]","COG1193",NA
"1021","PG_1110",NA,NA,"Q7MVF4",NA,"ENOG5033XW4",NA
"1022","PG_1112",NA,NA,"Q7MVF3",NA,NA,NA
"1023","PG_1113",NA,NA,"Q7MVF2","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]","COG0582",NA
"1024","PG_1114","panD","(GenBank) aspartate-1-decarboxylase","Q7MVF1","cytoplasm [GO:0005737]; aspartate 1-decarboxylase activity [GO:0004068]; alanine biosynthetic process [GO:0006523]; pantothenate biosynthetic process [GO:0015940]","COG0853","beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1025","PG_1115","ffh","(GenBank) signal recognition particle protein","Q7MVF0","signal recognition particle [GO:0048500]; 7S RNA binding [GO:0008312]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]","COG0541","Quorum sensing, Protein export, Bacterial secretion system"
"1026","PG_1116","folD","(GenBank) methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase","Q7MVE9","methenyltetrahydrofolate cyclohydrolase activity [GO:0004477]; methylenetetrahydrofolate dehydrogenase (NADP+) activity [GO:0004488]; histidine biosynthetic process [GO:0000105]; methionine biosynthetic process [GO:0009086]; purine nucleotide biosynthetic process [GO:0006164]; tetrahydrofolate interconversion [GO:0035999]","COG0190","One carbon pool by folate, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"1027","PG_1117",NA,NA,"Q7MVE8","integral component of membrane [GO:0016021]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]","COG0534",NA
"1028","PG_1118",NA,NA,"Q7MVE7","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; protein refolding [GO:0042026]; response to heat [GO:0009408]","COG0542",NA
"1029","PG_1119",NA,NA,"Q7MVE6","electron transfer activity [GO:0009055]; FMN binding [GO:0010181]","COG0716",NA
"1030","PG_1121","asnS","(GenBank) asparaginyl-tRNA synthetase","Q7MVE5","cytoplasm [GO:0005737]; asparagine-tRNA ligase activity [GO:0004816]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]; asparaginyl-tRNA aminoacylation [GO:0006421]","COG0017","Aminoacyl-tRNA biosynthesis"
"1031","PG_1123","purB","(GenBank) adenylosuccinate lyase","Q7MVE4","(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity [GO:0070626]; N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [GO:0004018]; 'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]","COG0015","Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism, Biosynthesis of cofactors"
"1032","PG_1124","","(GenBank) ATP:cob(I)alamin adenosyltransferase, putative","Q7MVE3","ATP binding [GO:0005524]; cob(I)yrinic acid a,c-diamide adenosyltransferase activity [GO:0008817]; cobalamin biosynthetic process [GO:0009236]","COG2096","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1033","PG_1125",NA,NA,"Q7MVE2",NA,"COG2242",NA
"1034","PG_1126",NA,NA,"Q7MVE1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; nucleobase transmembrane transporter activity [GO:0015205]","COG2233",NA
"1035","PG_1127",NA,NA,"Q7MAW2","sequence-specific DNA binding [GO:0043565]","COG1522",NA
"1036","PG_1128","xseA","(GenBank) exodeoxyribonuclease VII, large subunit","Q7MVE0","cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; nucleic acid binding [GO:0003676]; DNA catabolic process [GO:0006308]","COG1570","Mismatch repair"
"1037","PG_1129","nrd","(GenBank) ribonucleotide reductase","Q7MVD9","cobalamin binding [GO:0031419]; nucleotide binding [GO:0000166]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; DNA biosynthetic process [GO:0071897]; DNA replication [GO:0006260]","COG0209","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"1038","PG_1130",NA,NA,"Q7MVD8",NA,"COG0457",NA
"1039","PG_1132","valS","(GenBank) valyl-tRNA synthetase","Q7MVD7","cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]; valyl-tRNA aminoacylation [GO:0006438]","COG0525","Aminoacyl-tRNA biosynthesis"
"1040","PG_1133",NA,NA,"Q7MVD6",NA,"ENOG5032SMQ",NA
"1041","PG_1134","trxB","(GenBank) thioredoxin reductase","Q7MVD5","cytoplasm [GO:0005737]; thioredoxin-disulfide reductase activity [GO:0004791]; removal of superoxide radicals [GO:0019430]","COG0492","Selenocompound metabolism"
"1042","PG_1135",NA,NA,"Q7MVD4","integral component of membrane [GO:0016021]; transferase activity [GO:0016740]","COG2148",NA
"1043","PG_1136","","(GenBank) conserved hypothetical protein","Q7MVD3","asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; asparagine biosynthetic process [GO:0006529]","COG0367","Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1044","PG_1137",NA,NA,"Q7MVD2","integral component of membrane [GO:0016021]","COG2244",NA
"1045","PG_1138","porR","(GenBank) pigmentation and extracellular proteinase regulator","F5HAV3","catalytic activity [GO:0003824]","COG0399","Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"1046","PG_1139",NA,NA,"Q7MVD1",NA,"COG0526",NA
"1047","PG_1140",NA,NA,"Q7MVD0","transferase activity [GO:0016740]","COG1216",NA
"1048","PG_1141",NA,NA,"Q7MVC9","glycosyltransferase activity [GO:0016757]","COG0438",NA
"1049","PG_1142",NA,NA,"Q7MVC8","integral component of membrane [GO:0016021]",NA,NA
"1050","PG_1143","","(GenBank) sugar dehydrogenase, UDP-glucose/GDP-mannose dehydrogenase family","Q7MVC7","NAD binding [GO:0051287]; UDP-glucose 6-dehydrogenase activity [GO:0003979]; polysaccharide biosynthetic process [GO:0000271]; UDP-glucuronate biosynthetic process [GO:0006065]","COG1004","Pentose and glucuronate interconversions, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars"
"1051","PG_1145","","(GenBank) long-chain-fatty-acid--CoA ligase, putative","Q7MVC6","ligase activity [GO:0016874]","COG1022","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"1052","PG_1148",NA,NA,"Q7MVC5",NA,NA,NA
"1053","PG_1149",NA,NA,"Q7MVC4","glycosyltransferase activity [GO:0016757]","COG0438",NA
"1054","PG_1150",NA,NA,"Q7MVC3",NA,NA,NA
"1055","PG_1151","","(GenBank) alcohol dehydrogenase, iron-containing","Q7MVC2","butanol dehydrogenase activity [GO:1990362]; metal ion binding [GO:0046872]","COG1979","Propanoate metabolism, Metabolic pathways"
"1056","PG_1152",NA,NA,"Q7MVC1",NA,NA,NA
"1057","PG_1153",NA,NA,"Q7MVC0",NA,NA,NA
"1058","PG_1154",NA,NA,"Q7MVB9",NA,NA,NA
"1059","PG_1155",NA,NA,"Q7MVB8","glycosyltransferase activity [GO:0016757]","COG0859",NA
"1060","PG_1156",NA,NA,"Q7MVB7","RNA binding [GO:0003723]","COG1187",NA
"1061","PG_1159","cbiB","(GenBank) cobalamin biosynthesis protein CbiB","Q7MVB6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ABC-type vitamin B12 transporter activity [GO:0015420]; threonine-phosphate decarboxylase activity [GO:0048472]; cobalamin biosynthetic process [GO:0009236]","COG1270","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1062","PG_1160","","(GenBank) L-threonine-O-3-phosphate decarboxylase, putative","Q7MVB5","pyridoxal phosphate binding [GO:0030170]; threonine-phosphate decarboxylase activity [GO:0048472]; cobalamin biosynthetic process [GO:0009236]","COG0079","Porphyrin metabolism, Metabolic pathways"
"1063","PG_1162","","(GenBank) ATP:cob(I)alamin adenosyltransferase, putative","Q7MVB4","ATP binding [GO:0005524]; cob(I)yrinic acid a,c-diamide adenosyltransferase activity [GO:0008817]; cobalamin biosynthetic process [GO:0009236]","COG2096","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1064","PG_1163","cbiA","(GenBank) cobyrinic acid a,c-diamide synthase","Q7MVB3","ATP binding [GO:0005524]; cobyrinic acid a,c-diamide synthase activity [GO:0042242]; cobalamin biosynthetic process [GO:0009236]; glutamine metabolic process [GO:0006541]","COG1797","Porphyrin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1065","PG_1164",NA,NA,"Q7MVB2",NA,"ENOG502Z96F",NA
"1066","PG_1165",NA,NA,"Q7MVB1","integral component of membrane [GO:0016021]","ENOG5033K7H",NA
"1067","PG_1166",NA,NA,"Q7MVB0",NA,NA,NA
"1068","PG_1167",NA,NA,"Q7MVA9",NA,NA,NA
"1069","PG_1169",NA,NA,"Q7MVA8",NA,NA,NA
"1070","PG_1170","","(GenBank) SerB family protein","Q7MVA7","L-phosphoserine phosphatase activity [GO:0036424]; metal ion binding [GO:0046872]; L-serine biosynthetic process [GO:0006564]","COG0560","Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1071","PG_1171",NA,NA,"Q7MVA6",NA,"COG0247",NA
"1072","PG_1172",NA,NA,"Q7MVA5","iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; lactate oxidation [GO:0019516]","COG1139",NA
"1073","PG_1173",NA,NA,"Q7MVA4",NA,"COG1556",NA
"1074","PG_1174",NA,NA,"Q7MVA3",NA,"COG2050",NA
"1075","PG_1175","","(GenBank) ABC transporter, ATP-binding protein, putative","Q7MVA2","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","COG1132","ABC transporters"
"1076","PG_1176","","(GenBank) ABC transporter, ATP-binding protein, putative","Q7MVA1","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","COG1132","ABC transporters"
"1077","PG_1177",NA,NA,"Q7M7B5","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG3039",NA
"1078","PG_1178",NA,NA,"Q7MVA0",NA,"COG3103",NA
"1079","PG_1179",NA,NA,"Q7MV99",NA,"COG2834",NA
"1080","PG_1180",NA,NA,"Q7MV98","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG1033",NA
"1081","PG_1181",NA,NA,"Q7MV97","DNA binding [GO:0003677]","COG1309",NA
"1082","PG_1184",NA,NA,"Q7MV96","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; alginic acid biosynthetic process [GO:0042121]","COG1696",NA
"1083","PG_1185",NA,NA,"Q7MV95",NA,"COG2755",NA
"1084","PG_1186",NA,NA,"Q7MV94","integral component of membrane [GO:0016021]","COG2755",NA
"1085","PG_1189",NA,NA,"Q7MV93",NA,"COG5107",NA
"1086","PG_1190","hprA","(GenBank) glycerate dehydrogenase","Q7MV92","NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]","COG1052","Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
