"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"361","HSISS4_00911","acoA2","(GenBank) Acetoin dehydrogenase E1 component alpha-subunit","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"362","HSISS4_00912","acoB2","(GenBank) Acetoin dehydrogenase E1 component beta-subunit","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"363","HSISS4_00913","acoC2","(GenBank) Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"364","HSISS4_00914","acoL2","(GenBank) Dihydrolipoamide dehydrogenase of acetoin dehydrogenase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"365","HSISS4_00916","","(GenBank) N-acetylmuramoyl-L-alanine amidase","Cationic antimicrobial peptide (CAMP) resistance"
"366","HSISS4_00921","tatC","(GenBank) Twin-arginine translocation protein TatCd","Protein export, Bacterial secretion system"
"367","HSISS4_00922","tatA","(GenBank) Twin-arginine translocation protein TatAd","Protein export, Bacterial secretion system"
"368","HSISS4_00923","potA1","(GenBank) Multiple sugar ABC transporter, ATP-binding protein","ABC transporters"
"369","HSISS4_00924","","(GenBank) Maltose/maltodextrin ABC transporter, permease protein MalG","ABC transporters"
"370","HSISS4_00925","","(GenBank) Maltose/maltodextrin ABC transporter, permease protein MalF","ABC transporters"
"371","HSISS4_00926","","(GenBank) Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE","ABC transporters"
"372","HSISS4_00928","malQ","(GenBank) 4-alpha-glucanotransferase (amylomaltase)","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"373","HSISS4_00929","glgP1","(GenBank) Maltodextrin phosphorylase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"374","HSISS4_00931","lplA","(GenBank) Lipoate-protein ligase A","Lipoic acid metabolism, Metabolic pathways, Biosynthesis of cofactors"
"375","HSISS4_00933","pepN","(GenBank) Lysyl aminopeptidase","Glutathione metabolism, Metabolic pathways"
"376","HSISS4_00935","pstB2","(GenBank) Phosphate transport ATP-binding protein PstB","ABC transporters"
"377","HSISS4_00936","pstB1","(GenBank) Phosphate transport ATP-binding protein PstB","ABC transporters"
"378","HSISS4_00937","pstC2","(GenBank) Phosphate transport system permease protein PstA","ABC transporters"
"379","HSISS4_00938","pstC1","(GenBank) Phosphate transport system permease protein PstC","ABC transporters"
"380","HSISS4_00939","pstS","(GenBank) Phosphate ABC transporter, periplasmic phosphate-binding protein PstS","ABC transporters, Two-component system"
"381","HSISS4_00941","suhB","(GenBank) Inositol-1-monophosphatase","Streptomycin biosynthesis, Inositol phosphate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"382","HSISS4_00944","ribC","(GenBank) Riboflavin kinase/FMN adenylyltransferase","Riboflavin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"383","HSISS4_00951","cysD","(GenBank) O-acetylhomoserine sulfhydrylase/O-succinylhomoserine sulfhydrylase","Cysteine and methionine metabolism, Metabolic pathways"
"384","HSISS4_00952","pcrA","(GenBank) ATP-dependent DNA helicase UvrD/PcrA","Nucleotide excision repair, Mismatch repair"
"385","HSISS4_00956","","(GenBank) 5'-nucleotidase","Purine metabolism, Pyrimidine metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"386","HSISS4_00957","","(GenBank) Cystine transport system permease protein","ABC transporters"
"387","HSISS4_00958","","(GenBank) Amino acid ABC transporter, periplasmic amino acid-binding protein","ABC transporters, Flagellar assembly"
"388","HSISS4_00959","","(GenBank) 6-aminohexanoate-cyclic-dimer hydrolase","Arginine and proline metabolism, Phenylalanine metabolism, Tryptophan metabolism, Aminobenzoate degradation, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"389","HSISS4_00960","pyrE","(GenBank) Orotate phosphoribosyltransferase","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"390","HSISS4_00961","pyrF","(GenBank) Orotidine 5'-phosphate decarboxylase","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"391","HSISS4_00974","pyrDb","(GenBank) Dihydroorotate dehydrogenase, catalytic subunit","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"392","HSISS4_00975","pyrK","(GenBank) Dihydroorotate dehydrogenase electron transfer subunit","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"393","HSISS4_00985","","(GenBank) Phosphoglycolate phosphatase","Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"394","HSISS4_00987","ilvB1","(GenBank) Pyruvate oxidase","Pyruvate metabolism, Metabolic pathways"
"395","HSISS4_00994","","(GenBank) Ferrochelatase, protoheme ferro-lyase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"396","HSISS4_01006","cbiO2","(GenBank) ATPase component of energizing module of queuosine-regulated ECF transporter","ABC transporters"
"397","HSISS4_01007","cbiO3","(GenBank) ATPase component of energizing module of queuosine-regulated ECF transporter","ABC transporters"
"398","HSISS4_01008","","(GenBank) Transmembrane component of energizing module of queuosine-regulated ECF transporter","ABC transporters"
"399","HSISS4_01017","proWZ","(GenBank) L-proline glycine betaine binding ABC transporter protein ProX / Osmotic adaptation","ABC transporters"
"400","HSISS4_01018","proV","(GenBank) L-proline glycine betaine ABC transport system permease protein ProV","ABC transporters"
"401","HSISS4_01019","","(GenBank) hypothetical protein","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"402","HSISS4_01024","aldB","(GenBank) Alpha-acetolactate decarboxylase","Butanoate metabolism, C5-Branched dibasic acid metabolism, Biosynthesis of secondary metabolites"
"403","HSISS4_01025","als","(GenBank) Acetolactate synthase, catabolic","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"404","HSISS4_01030","","(GenBank) 2,3-butanediol dehydrogenase, S-alcohol forming, (R)-acetoin-specific/Acetoin (diacetyl) reductase","Butanoate metabolism, Biosynthesis of secondary metabolites"
"405","HSISS4_01032","ndk","(GenBank) Nucleoside diphosphate kinase","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism, Biosynthesis of cofactors"
"406","HSISS4_01035","","(GenBank) Sensor histidine kinase","Two-component system, Quorum sensing"
"407","HSISS4_01036","","(GenBank) Response regulator","Two-component system, Quorum sensing"
"408","HSISS4_01037","","(GenBank) hypothetical protein","ABC transporters, Two-component system, Quorum sensing"
"409","HSISS4_01038","","(GenBank) hypothetical protein","ABC transporters, Two-component system, Quorum sensing"
"410","HSISS4_01039","","(GenBank) hypothetical protein","ABC transporters, Two-component system, Quorum sensing"
"411","HSISS4_01043","rnhB1","(GenBank) Ribonuclease HII","DNA replication"
"412","HSISS4_01048","ffh","(GenBank) Signal recognition particle, subunit Ffh SRP54","Quorum sensing, Protein export, Bacterial secretion system"
"413","HSISS4_01051","guaA2","(GenBank) GMP synthase glutamine-hydrolyzing, amidotransferase subunit/ATP pyrophosphatase subunit","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"414","HSISS4_01053","","(GenBank) Alcohol dehydrogenase","Glycolysis / Gluconeogenesis, Tyrosine metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Naphthalene degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"415","HSISS4_01060","glmS","(GenBank) Glucosamine--fructose-6-phosphate aminotransferase isomerizing","Alanine, aspartate and glutamate metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"416","HSISS4_01066","adcA1","(GenBank) putative zinc-binding lipoprotein ZinT","ABC transporters"
"417","HSISS4_01074","","(GenBank) NADPH-dependent 7-cyano-7-deazaguanine reductase","Folate biosynthesis, Metabolic pathways"
"418","HSISS4_01075","","(GenBank) Queuosine Biosynthesis QueE Radical SAM","Folate biosynthesis, Metabolic pathways"
"419","HSISS4_01076","ptpS","(GenBank) Queuosine biosynthesis QueD, PTPS-I","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"420","HSISS4_01077","","(GenBank) Queuosine Biosynthesis QueC ATPase","Folate biosynthesis, Metabolic pathways"
"421","HSISS4_01081","asnC","(GenBank) Asparaginyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"422","HSISS4_01082","aspC1","(GenBank) Aspartate aminotransferase","Alanine, aspartate and glutamate metabolism, Metabolic pathways"
"423","HSISS4_01085","","(GenBank) Hydroxyacylglutathione hydrolase","Pyruvate metabolism, Metabolic pathways"
"424","HSISS4_01086","","(GenBank) Nucleoside ABC transporter, permease protein 2","ABC transporters"
"425","HSISS4_01087","","(GenBank) Nucleoside ABC transporter, permease protein 1","ABC transporters"
"426","HSISS4_01088","","(GenBank) Putative deoxyribose-specific ABC transporter, ATP-binding protein","ABC transporters"
"427","HSISS4_01089","","(GenBank) Nucleoside-binding protein","ABC transporters"
"428","HSISS4_01090","cdd","(GenBank) Cytidine deaminase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"429","HSISS4_01091","","(GenBank) Deoxyribose-phosphate aldolase","Pentose phosphate pathway, Metabolic pathways"
"430","HSISS4_01092","","(GenBank) Pyrimidine-nucleoside phosphorylase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"431","HSISS4_01094","coaA","(GenBank) Pantothenate kinase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"432","HSISS4_01095","rpsT","(GenBank) SSU ribosomal protein S20p","Ribosome"
"433","HSISS4_01096","","(GenBank) Two component system sensor histidine kinase CiaH","Two-component system, Quorum sensing"
"434","HSISS4_01097","","(GenBank) Two component system response regulator CiaR","Two-component system, Quorum sensing"
"435","HSISS4_01098","fhs","(GenBank) Formate--tetrahydrofolate ligase","One carbon pool by folate, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"436","HSISS4_01099","dfp2","(GenBank) Phosphopantothenoylcysteine synthetase","Pantothenate and CoA biosynthesis, Biosynthesis of cofactors"
"437","HSISS4_01100","dfp1","(GenBank) Phosphopantothenoylcysteine decarboxylase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"438","HSISS4_01102","pgmA","(GenBank) Phosphoglucomutase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Galactose metabolism, Purine metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Streptomycin biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of nucleotide sugars"
"439","HSISS4_01103","metF","(GenBank) 5,10-methylenetetrahydrofolate reductase","One carbon pool by folate, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"440","HSISS4_01104","metE","(GenBank) 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","Cysteine and methionine metabolism, Selenocompound metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"441","HSISS4_01106","pabB","(GenBank) Para-aminobenzoate synthase, aminase component/Aminodeoxychorismate lyase","Folate biosynthesis, Biosynthesis of cofactors"
"442","HSISS4_01108","dltD","(GenBank) Poly(glycerophosphate chain) D-alanine transfer protein DltD","Teichoic acid biosynthesis, Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"443","HSISS4_01109","dltC","(GenBank) D-alanine--poly(phosphoribitol) ligase subunit 2","D-Amino acid metabolism, Teichoic acid biosynthesis, Metabolic pathways, Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"444","HSISS4_01110","dltB","(GenBank) D-alanyl transfer protein DltB","Teichoic acid biosynthesis, Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"445","HSISS4_01111","dltA","(GenBank) D-alanine--poly(phosphoribitol) ligase subunit 1","D-Amino acid metabolism, Teichoic acid biosynthesis, Metabolic pathways, Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"446","HSISS4_01116","","(GenBank) ABC transporter, ATP-binding/permease protein","ABC transporters"
"447","HSISS4_01117","","(GenBank) ABC transporter, ATP-binding/permease protein","ABC transporters"
"448","HSISS4_01120","glyA","(GenBank) Serine hydroxymethyltransferase","Glycine, serine and threonine metabolism, Cyanoamino acid metabolism, Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"449","HSISS4_01124","tdk","(GenBank) Thymidine kinase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"450","HSISS4_01125","add","(GenBank) Adenosine deaminase","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"451","HSISS4_01127","","(GenBank) 3'-to-5' oligoribonuclease A","Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"452","HSISS4_01129","rpmE2","(GenBank) LSU ribosomal protein L31p LSU ribosomal protein L31p, zinc-independent","Ribosome"
"453","HSISS4_01135","ldh","(GenBank) L-lactate dehydrogenase","Glycolysis / Gluconeogenesis, Cysteine and methionine metabolism, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"454","HSISS4_01139","pdxK","(GenBank) Pyridoxal kinase","Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of cofactors"
"455","HSISS4_01143","","(GenBank) Anaerobic ribonucleoside-triphosphate reductase","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"456","HSISS4_01145","pheT","(GenBank) Phenylalanyl-tRNA synthetase beta chain","Aminoacyl-tRNA biosynthesis"
"457","HSISS4_01147","pheS","(GenBank) Phenylalanyl-tRNA synthetase alpha chain","Aminoacyl-tRNA biosynthesis"
"458","HSISS4_01152","dapA","(GenBank) 4-hydroxy-tetrahydrodipicolinate synthase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"459","HSISS4_01153","asd","(GenBank) Aspartate-semialdehyde dehydrogenase","Glycine, serine and threonine metabolism, Monobactam biosynthesis, Cysteine and methionine metabolism, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"460","HSISS4_01155","cls1","(GenBank) Cardiolipin synthetase","Glycerophospholipid metabolism, Metabolic pathways"
"461","HSISS4_01157","cls2","(GenBank) Cardiolipin synthetase","Glycerophospholipid metabolism, Metabolic pathways"
"462","HSISS4_01159","uvrC","(GenBank) Excinuclease ABC subunit C","Nucleotide excision repair"
"463","HSISS4_01160","","(GenBank) 5'-nucleotidase YjjG","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"464","HSISS4_01161","sdaB","(GenBank) L-serine dehydratase, beta subunit","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"465","HSISS4_01162","sdaA","(GenBank) L-serine dehydratase, alpha subunit","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"466","HSISS4_01163","scrB1","(GenBank) Sucrose-6-phosphate hydrolase","Fructose and mannose metabolism"
"467","HSISS4_01166","rggD","(GenBank) Rgg transcriptional regulator","Quorum sensing"
"468","HSISS4_01169","rggC","(GenBank) Rgg transcriptional regulator","Quorum sensing"
"469","HSISS4_01177","","(GenBank) DNA-binding response regulator, LuxR family","Two-component system"
"470","HSISS4_01178","","(GenBank) Sensor histidine kinase","Two-component system"
"471","HSISS4_01190","","(GenBank) ABC transporter permease protein","ABC transporters, Two-component system"
"472","HSISS4_01191","","(GenBank) ABC transporter ATP-binding protein","ABC transporters, Two-component system"
"473","HSISS4_01192","","(GenBank) Histidine kinase","Two-component system"
"474","HSISS4_01193","","(GenBank) Two-component response regulator","Two-component system"
"475","HSISS4_01195","xpt","(GenBank) Xanthine phosphoribosyltransferase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"476","HSISS4_01205","pmi1A","(GenBank) Mannose-6-phosphate isomerase","Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars"
"477","HSISS4_01213","","(GenBank) Glutathione peroxidase family protein","Glutathione metabolism, Arachidonic acid metabolism, Metabolic pathways"
"478","HSISS4_01223","","(GenBank) Glyoxalase family protein","Benzoate degradation, Xylene degradation, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"479","HSISS4_01226","celB","(GenBank) PTS system, cellobiose-specific IIC component","Starch and sucrose metabolism, Phosphotransferase system (PTS)"
"480","HSISS4_01237","lacZ","(GenBank) Beta-galactosidase","Galactose metabolism, Other glycan degradation, Metabolic pathways"
"481","HSISS4_01239","galM","(GenBank) Aldose 1-epimerase","Glycolysis / Gluconeogenesis, Galactose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"482","HSISS4_01240","galE1","(GenBank) UDP-glucose 4-epimerase","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"483","HSISS4_01241","galT","(GenBank) Galactose-1-phosphate uridylyltransferase","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"484","HSISS4_01242","galK","(GenBank) Galactokinase","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"485","HSISS4_01254","","(GenBank) Glycerol dehydrogenase","Glycerolipid metabolism, Propanoate metabolism, Metabolic pathways"
"486","HSISS4_01256","","(GenBank) Phosphoenolpyruvate-dihydroxyacetone phosphotransferase, subunit DhaM","Glycerolipid metabolism, Metabolic pathways"
"487","HSISS4_01257","","(GenBank) Phosphoenolpyruvate-dihydroxyacetone phosphotransferase, ADP-binding subunit DhaL","Glycerolipid metabolism, Metabolic pathways"
"488","HSISS4_01258","","(GenBank) Phosphoenolpyruvate-dihydroxyacetone phosphotransferase, dihydroxyacetone binding subunit DhaK","Glycerolipid metabolism, Metabolic pathways"
"489","HSISS4_01269","","(GenBank) Choline binding protein A","Starch and sucrose metabolism, Metabolic pathways, Two-component system"
"490","HSISS4_01280","","(GenBank) Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit","Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of cofactors"
"491","HSISS4_01281","","(GenBank) Pyridoxine biosynthesis glutamine amidotransferase, synthase subunit","Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of cofactors"
"492","HSISS4_01289","","(GenBank) L-O-lysylphosphatidylglycerol synthase","Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"493","HSISS4_01291","","(GenBank) Malolactic enzyme","Pyruvate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"494","HSISS4_01314","","(GenBank) Poly(glycerol-phosphate) alpha-glucosyltransferase GftA","Teichoic acid biosynthesis"
"495","HSISS4_01315","secA1","(GenBank) Protein export cytoplasm protein SecA ATPase RNA helicase","Quorum sensing, Protein export, Bacterial secretion system"
"496","HSISS4_01319","secY1","(GenBank) Preprotein translocase SecY2 subunit","Quorum sensing, Protein export, Bacterial secretion system"
"497","HSISS4_01328","lmrA2B","(GenBank) ABC transporter, ATP-binding/permease protein","ABC transporters"
"498","HSISS4_01329","","(GenBank) ABC transporter, ATP-binding/permease protein","ABC transporters"
"499","HSISS4_01330","","(GenBank) Glutathione biosynthesis bifunctional protein gshF","Cysteine and methionine metabolism, Glutathione metabolism, Metabolic pathways, Biosynthesis of cofactors"
"500","HSISS4_01334","glgP2","(GenBank) Glycogen phosphorylase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"501","HSISS4_01335","","(GenBank) Glycogen synthase, ADP-glucose transglucosylase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"502","HSISS4_01336","","(GenBank) Glycogen biosynthesis protein GlgD, glucose-1-phosphate adenylyltransferase family","Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"503","HSISS4_01337","rmlA2","(GenBank) Glucose-1-phosphate adenylyltransferase","Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"504","HSISS4_01338","","(GenBank) 1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"505","HSISS4_01339","","(GenBank) Glycogen debranching enzyme/Pullulanase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"506","HSISS4_01344","vraR","(GenBank) Two component transcriptional regulator VraR","Two-component system"
"507","HSISS4_01345","vraS","(GenBank) Sensor histidine kinase VraS","Two-component system"
"508","HSISS4_01346","","(GenBank) Transporter associated with VraSR","Two-component system"
"509","HSISS4_01351","fmt","(GenBank) Methionyl-tRNA formyltransferase","One carbon pool by folate, Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"510","HSISS4_01352","priA","(GenBank) Helicase PriA essential for oriC/DnaA-independent DNA replication","Homologous recombination"
"511","HSISS4_01353","rpoZ","(GenBank) DNA-directed RNA polymerase omega subunit","RNA polymerase"
"512","HSISS4_01354","gmk","(GenBank) Guanylate kinase","Purine metabolism, Metabolic pathways, Nucleotide metabolism"
"513","HSISS4_01355","ftsY","(GenBank) Signal recognition particle receptor protein FtsY (alpha subunit)","Quorum sensing, Protein export, Bacterial secretion system"
"514","HSISS4_01361","amiF1","(GenBank) Oligopeptide transport ATP-binding protein OppF","beta-Lactam resistance, ABC transporters, Quorum sensing"
"515","HSISS4_01362","amiE","(GenBank) Oligopeptide transport ATP-binding protein OppD","beta-Lactam resistance, ABC transporters, Quorum sensing"
"516","HSISS4_01363","amiD","(GenBank) Oligopeptide transport system permease protein OppC","beta-Lactam resistance, ABC transporters, Quorum sensing"
"517","HSISS4_01364","amiC","(GenBank) Oligopeptide transport system permease protein OppB","beta-Lactam resistance, ABC transporters, Quorum sensing"
"518","HSISS4_01365","amiA3A","(GenBank) Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA","beta-Lactam resistance, ABC transporters, Quorum sensing"
"519","HSISS4_01366","amiA3B","(GenBank) Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA","beta-Lactam resistance, ABC transporters, Quorum sensing"
"520","HSISS4_01367","eutD","(GenBank) Phosphate acetyltransferase","Taurine and hypotaurine metabolism, Pyruvate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"521","HSISS4_01369","ppnK","(GenBank) NAD kinase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"522","HSISS4_01370","","(GenBank) GTP pyrophosphokinase","Purine metabolism, Metabolic pathways"
"523","HSISS4_01372","prsA2","(GenBank) Ribose-phosphate pyrophosphokinase","Pentose phosphate pathway, Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"524","HSISS4_01373","nifS3","(GenBank) Cysteine desulfurase","Thiamine metabolism, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"525","HSISS4_01389","rmlD","(GenBank) dTDP-4-dehydrorhamnose reductase","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"526","HSISS4_01393","rpoD","(GenBank) RNA polymerase sigma factor RpoD","Flagellar assembly"
"527","HSISS4_01394","dnaG","(GenBank) DNA primase","DNA replication"
"528","HSISS4_01396","rpsU","(GenBank) SSU ribosomal protein S21p","Ribosome"
"529","HSISS4_01397","","(GenBank) Amino acid ABC transporter, amino acid-binding/permease protein","ABC transporters"
"530","HSISS4_01399","","(GenBank) Amino acid ABC transporter, amino acid-binding/permease protein","ABC transporters"
"531","HSISS4_01400","","(GenBank) Amino acid ABC transporter, amino acid-binding/permease protein","ABC transporters"
"532","HSISS4_01402","uvrB","(GenBank) Excinuclease ABC subunit B","Nucleotide excision repair"
"533","HSISS4_01405","gnlP","(GenBank) Glutamine ABC transporter/glutamine-binding permease GlnP","ABC transporters"
"534","HSISS4_01406","gnlQ","(GenBank) Glutamine transport ATP-binding protein GlnQ","ABC transporters"
"535","HSISS4_01417","serB","(GenBank) Phosphoserine phosphatase","Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"536","HSISS4_01425","serA","(GenBank) D-3-phosphoglycerate dehydrogenase","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"537","HSISS4_01427","serC","(GenBank) Phosphoserine aminotransferase","Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Methane metabolism, Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"538","HSISS4_01429","gloA","(GenBank) Lactoylglutathione lyase","Pyruvate metabolism, Metabolic pathways"
"539","HSISS4_01431","potD","(GenBank) ABC transporter, periplasmic spermidine putrescine-binding protein PotD","ABC transporters"
"540","HSISS4_01432","potC","(GenBank) Spermidine Putrescine ABC transporter permease component potC","ABC transporters"
"541","HSISS4_01433","potB","(GenBank) Spermidine Putrescine ABC transporter permease component PotB","ABC transporters"
"542","HSISS4_01434","potA","(GenBank) Putrescine transport ATP-binding protein PotA","ABC transporters"
"543","HSISS4_01435","murB","(GenBank) UDP-N-acetylenolpyruvoylglucosamine reductase","Amino sugar and nucleotide sugar metabolism, Peptidoglycan biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
