"","Uniprot_ID","GO_Terms","eggNOG"
"1585","Q5APC0","integral component of Golgi membrane [GO:0030173]; vesicle-mediated transport [GO:0016192]","ENOG502S3AC"
"1586","Q5ANB1","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; filamentous growth [GO:0030447]; growth of unicellular organism as a thread of attached cells [GO:0070783]; negative regulation of growth of unicellular organism as a thread of attached cells [GO:0070785]; phenotypic switching [GO:0036166]; positive regulation of phenotypic switching [GO:1900241]",NA
"1587","Q59MN0","extracellular vesicle [GO:1903561]; fungal-type vacuole [GO:0000324]; fungal-type vacuole membrane [GO:0000329]; protein-membrane adaptor activity [GO:0043495]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; hyphal growth [GO:0030448]; nucleus-vacuole junction assembly [GO:0071562]; vacuole inheritance [GO:0000011]","KOG4224"
"1588","Q96WL3","transcription corepressor activity [GO:0003714]; glutathione metabolic process [GO:0006749]; nitrate assimilation [GO:0042128]; protein localization [GO:0008104]; regulation of nitrogen utilization [GO:0006808]","KOG0867"
"1589","Q96WL3","transcription corepressor activity [GO:0003714]; glutathione metabolic process [GO:0006749]; nitrate assimilation [GO:0042128]; protein localization [GO:0008104]; regulation of nitrogen utilization [GO:0006808]","KOG0867"
"1590","Q96WL3","transcription corepressor activity [GO:0003714]; glutathione metabolic process [GO:0006749]; nitrate assimilation [GO:0042128]; protein localization [GO:0008104]; regulation of nitrogen utilization [GO:0006808]","KOG0867"
"1591","Q96WL3","transcription corepressor activity [GO:0003714]; glutathione metabolic process [GO:0006749]; nitrate assimilation [GO:0042128]; protein localization [GO:0008104]; regulation of nitrogen utilization [GO:0006808]","KOG0867"
"1592","Q96WL3","transcription corepressor activity [GO:0003714]; glutathione metabolic process [GO:0006749]; nitrate assimilation [GO:0042128]; protein localization [GO:0008104]; regulation of nitrogen utilization [GO:0006808]","KOG0867"
"1593","Q96WL3","transcription corepressor activity [GO:0003714]; glutathione metabolic process [GO:0006749]; nitrate assimilation [GO:0042128]; protein localization [GO:0008104]; regulation of nitrogen utilization [GO:0006808]","KOG0867"
"1594","Q96WL3","transcription corepressor activity [GO:0003714]; glutathione metabolic process [GO:0006749]; nitrate assimilation [GO:0042128]; protein localization [GO:0008104]; regulation of nitrogen utilization [GO:0006808]","KOG0867"
"1595","Q96WL3","transcription corepressor activity [GO:0003714]; glutathione metabolic process [GO:0006749]; nitrate assimilation [GO:0042128]; protein localization [GO:0008104]; regulation of nitrogen utilization [GO:0006808]","KOG0867"
"1596","Q96WL3","transcription corepressor activity [GO:0003714]; glutathione metabolic process [GO:0006749]; nitrate assimilation [GO:0042128]; protein localization [GO:0008104]; regulation of nitrogen utilization [GO:0006808]","KOG0867"
"1597","Q59W44","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]; protein import into mitochondrial matrix [GO:0030150]","KOG2832"
"1598","Q59NW5","replication fork protection complex [GO:0031298]; DNA binding [GO:0003677]; DNA repair [GO:0006281]; DNA replication checkpoint signaling [GO:0000076]; meiotic cell cycle [GO:0051321]; replication fork arrest [GO:0043111]; replication fork protection [GO:0048478]","KOG1974"
"1599","P43075","nuclear inner membrane [GO:0005637]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity [GO:0051730]; phosphoric diester hydrolase activity [GO:0008081]; RNA ligase (ATP) activity [GO:0003972]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","ENOG502QQB9"
"1600","P43075","nuclear inner membrane [GO:0005637]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity [GO:0051730]; phosphoric diester hydrolase activity [GO:0008081]; RNA ligase (ATP) activity [GO:0003972]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","ENOG502QQB9"
"1601","P43075","nuclear inner membrane [GO:0005637]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity [GO:0051730]; phosphoric diester hydrolase activity [GO:0008081]; RNA ligase (ATP) activity [GO:0003972]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","ENOG502QQB9"
"1602","P43075","nuclear inner membrane [GO:0005637]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity [GO:0051730]; phosphoric diester hydrolase activity [GO:0008081]; RNA ligase (ATP) activity [GO:0003972]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","ENOG502QQB9"
"1603","P43075","nuclear inner membrane [GO:0005637]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity [GO:0051730]; phosphoric diester hydrolase activity [GO:0008081]; RNA ligase (ATP) activity [GO:0003972]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","ENOG502QQB9"
"1604","P43075","nuclear inner membrane [GO:0005637]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity [GO:0051730]; phosphoric diester hydrolase activity [GO:0008081]; RNA ligase (ATP) activity [GO:0003972]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","ENOG502QQB9"
"1605","P43075","nuclear inner membrane [GO:0005637]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity [GO:0051730]; phosphoric diester hydrolase activity [GO:0008081]; RNA ligase (ATP) activity [GO:0003972]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","ENOG502QQB9"
"1606","P43075","nuclear inner membrane [GO:0005637]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity [GO:0051730]; phosphoric diester hydrolase activity [GO:0008081]; RNA ligase (ATP) activity [GO:0003972]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","ENOG502QQB9"
"1607","P43075","nuclear inner membrane [GO:0005637]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity [GO:0051730]; phosphoric diester hydrolase activity [GO:0008081]; RNA ligase (ATP) activity [GO:0003972]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]","ENOG502QQB9"
"1608","Q5APA2","integral component of Golgi membrane [GO:0030173]; protein secretion [GO:0009306]; vesicle-mediated transport [GO:0016192]",NA
"1609","Q59Q39","cytoplasm [GO:0005737]; nucleus [GO:0005634]; tRNA (guanine(9)-N(1))-methyltransferase activity [GO:0052905]; tRNA (guanine-N1-)-methyltransferase activity [GO:0009019]; tRNA binding [GO:0000049]; tRNA N1-guanine methylation [GO:0002939]","KOG2967"
"1610","Q5AMG5","nucleus [GO:0005634]; 5'-3' exoribonuclease activity [GO:0004534]; DNA strand exchange activity [GO:0000150]; microtubule binding [GO:0008017]; RNA binding [GO:0003723]; DNA-templated transcription, termination [GO:0006353]; mRNA processing [GO:0006397]; nuclear-transcribed mRNA catabolic process [GO:0000956]; rRNA processing [GO:0006364]","KOG2044"
"1611","O43133","RNA polymerase I transcription regulator complex [GO:0000120]; transcription factor TFIID complex [GO:0005669]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; DNA-templated transcription, initiation [GO:0006352]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase II promoter [GO:0006367]","KOG3302"
"1612","O43133","RNA polymerase I transcription regulator complex [GO:0000120]; transcription factor TFIID complex [GO:0005669]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; DNA-templated transcription, initiation [GO:0006352]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase II promoter [GO:0006367]","KOG3302"
"1613","O43133","RNA polymerase I transcription regulator complex [GO:0000120]; transcription factor TFIID complex [GO:0005669]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; DNA-templated transcription, initiation [GO:0006352]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase II promoter [GO:0006367]","KOG3302"
"1614","O43133","RNA polymerase I transcription regulator complex [GO:0000120]; transcription factor TFIID complex [GO:0005669]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; DNA-templated transcription, initiation [GO:0006352]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase II promoter [GO:0006367]","KOG3302"
"1615","O43133","RNA polymerase I transcription regulator complex [GO:0000120]; transcription factor TFIID complex [GO:0005669]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; DNA-templated transcription, initiation [GO:0006352]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase II promoter [GO:0006367]","KOG3302"
"1616","O43133","RNA polymerase I transcription regulator complex [GO:0000120]; transcription factor TFIID complex [GO:0005669]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; DNA-templated transcription, initiation [GO:0006352]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase II promoter [GO:0006367]","KOG3302"
"1617","O43133","RNA polymerase I transcription regulator complex [GO:0000120]; transcription factor TFIID complex [GO:0005669]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; DNA-templated transcription, initiation [GO:0006352]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase II promoter [GO:0006367]","KOG3302"
"1618","O43133","RNA polymerase I transcription regulator complex [GO:0000120]; transcription factor TFIID complex [GO:0005669]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; DNA-templated transcription, initiation [GO:0006352]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase II promoter [GO:0006367]","KOG3302"
"1619","O43133","RNA polymerase I transcription regulator complex [GO:0000120]; transcription factor TFIID complex [GO:0005669]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; DNA-templated transcription, initiation [GO:0006352]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase II promoter [GO:0006367]","KOG3302"
"1620","P0CY34","cell-cell adhesion [GO:0098609]; cellular response to copper ion [GO:0071280]; cellular response to farnesol [GO:0097308]; cellular response to starvation [GO:0009267]; development of symbiont in host [GO:0044114]; entry into host [GO:0044409]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms [GO:0044182]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to chemical stimulus [GO:0036171]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]; mitigation of host defenses by symbiont [GO:0030682]; negative regulation of filamentous growth of a population of unicellular organisms [GO:1900429]; negative regulation of isoprenoid metabolic process [GO:0045827]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; phenotypic switching [GO:0036166]; quorum sensing [GO:0009372]","KOG0266"
"1621","Q5AB49","extracellular space [GO:0005615]","KOG3017"
"1622","Q5A860","cytoplasm [GO:0005737]; fungal biofilm matrix [GO:0062040]; microtubule [GO:0005874]; calcium ion binding [GO:0005509]; translation [GO:0006412]","KOG1727"
"1623","Q59KI0","cytoplasm [GO:0005737]; extracellular region [GO:0005576]; metal ion binding [GO:0046872]; UTP:glucose-1-phosphate uridylyltransferase activity [GO:0003983]; (1->6)-beta-D-glucan biosynthetic process [GO:0006078]; glycogen biosynthetic process [GO:0005978]; glycogen metabolic process [GO:0005977]; intein-mediated protein splicing [GO:0016539]; trehalose biosynthetic process [GO:0005992]; UDP-glucose metabolic process [GO:0006011]","KOG2638"
"1624","Q59X40","core mediator complex [GO:0070847]; mediator complex [GO:0016592]; transcription coregulator activity [GO:0003712]; regulation of transcription by RNA polymerase II [GO:0006357]; termination of RNA polymerase II transcription [GO:0006369]","ENOG502S41C"
"1625","P46273","cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; fungal biofilm matrix [GO:0062040]; fungal-type cell wall [GO:0009277]; hyphal cell wall [GO:0030446]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; yeast-form cell wall [GO:0030445]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; biological process involved in interaction with host [GO:0051701]; cell wall organization [GO:0071555]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; induction by symbiont of host defense response [GO:0044416]",NA
"1626","P46273","cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; fungal biofilm matrix [GO:0062040]; fungal-type cell wall [GO:0009277]; hyphal cell wall [GO:0030446]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; yeast-form cell wall [GO:0030445]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; biological process involved in interaction with host [GO:0051701]; cell wall organization [GO:0071555]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; induction by symbiont of host defense response [GO:0044416]",NA
"1627","P46273","cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; fungal biofilm matrix [GO:0062040]; fungal-type cell wall [GO:0009277]; hyphal cell wall [GO:0030446]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; yeast-form cell wall [GO:0030445]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; biological process involved in interaction with host [GO:0051701]; cell wall organization [GO:0071555]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; induction by symbiont of host defense response [GO:0044416]",NA
"1628","P46273","cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; fungal biofilm matrix [GO:0062040]; fungal-type cell wall [GO:0009277]; hyphal cell wall [GO:0030446]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; yeast-form cell wall [GO:0030445]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; biological process involved in interaction with host [GO:0051701]; cell wall organization [GO:0071555]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; induction by symbiont of host defense response [GO:0044416]",NA
"1629","P82612","cell surface [GO:0009986]; cytosol [GO:0005829]; fungal biofilm matrix [GO:0062040]; fungal-type cell wall [GO:0009277]; hyphal cell wall [GO:0030446]; mitochondrial intermembrane space [GO:0005758]; phosphoglycerate mutase activity [GO:0004619]; biological process involved in interaction with host [GO:0051701]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]","KOG0235"
"1630","Q59Q38","cytosol [GO:0005829]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity [GO:0000224]; glycoprotein catabolic process [GO:0006516]; protein deglycosylation [GO:0006517]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]","KOG0909"
"1631","Q5AHJ5","chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]; double-stranded telomeric DNA binding [GO:0003691]; protein homodimerization activity [GO:0042803]; cell cycle [GO:0007049]; telomere maintenance via telomere lengthening [GO:0010833]","ENOG502QRT9"
"1632","Q59R24","mitochondrial intermembrane space protein transporter complex [GO:0042719]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]; metal ion binding [GO:0046872]; protein transporter activity [GO:0140318]; unfolded protein binding [GO:0051082]; protein insertion into mitochondrial inner membrane [GO:0045039]","KOG3479"
"1633","Q59R24","mitochondrial intermembrane space protein transporter complex [GO:0042719]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]; metal ion binding [GO:0046872]; protein transporter activity [GO:0140318]; unfolded protein binding [GO:0051082]; protein insertion into mitochondrial inner membrane [GO:0045039]","KOG3479"
"1634","Q59R24","mitochondrial intermembrane space protein transporter complex [GO:0042719]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]; metal ion binding [GO:0046872]; protein transporter activity [GO:0140318]; unfolded protein binding [GO:0051082]; protein insertion into mitochondrial inner membrane [GO:0045039]","KOG3479"
"1635","Q59R24","mitochondrial intermembrane space protein transporter complex [GO:0042719]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]; metal ion binding [GO:0046872]; protein transporter activity [GO:0140318]; unfolded protein binding [GO:0051082]; protein insertion into mitochondrial inner membrane [GO:0045039]","KOG3479"
"1636","Q59MU1","nucleolus [GO:0005730]; small-subunit processome [GO:0032040]; rRNA binding [GO:0019843]; U3 snoRNA binding [GO:0034511]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]","KOG2340"
"1637","Q59QC7","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; ergosterol metabolic process [GO:0008204]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; sterol metabolic process [GO:0016125]","ENOG502QRM1"
"1638","Q59N80","cytoplasm [GO:0005737]; nucleus [GO:0005634]; dTTP diphosphatase activity [GO:0036218]; metal ion binding [GO:0046872]; NADH pyrophosphatase activity [GO:0035529]; nucleoside-triphosphate diphosphatase activity [GO:0047429]; nucleotide binding [GO:0000166]; deoxyribonucleoside triphosphate catabolic process [GO:0009204]; nucleoside triphosphate catabolic process [GO:0009143]; nucleotide metabolic process [GO:0009117]","KOG3222"
"1639","Q59S85","integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; magnesium ion transmembrane transporter activity [GO:0015095]; magnesium ion transport [GO:0015693]; mitochondrial magnesium ion transmembrane transport [GO:0045016]","KOG2662"
"1640","P13649","cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","KOG1377"
"1641","P13649","cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","KOG1377"
"1642","P13649","cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","KOG1377"
"1643","P13649","cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","KOG1377"
"1644","P13649","cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","KOG1377"
"1645","P13649","cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","KOG1377"
"1646","P13649","cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","KOG1377"
"1647","P13649","cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","KOG1377"
"1648","P13649","cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","KOG1377"
"1649","Q5A917","mediator complex [GO:0016592]; transcription coregulator activity [GO:0003712]; regulation of transcription by RNA polymerase II [GO:0006357]","ENOG502SD63"
"1650","Q9B8D2","mitochondrial respiratory chain complex I [GO:0005747]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]",NA
"1651","Q5ACR4","endoplasmic reticulum membrane [GO:0005789]; carbohydrate binding [GO:0030246]; endoplasmic reticulum unfolded protein response [GO:0030968]; ubiquitin-dependent ERAD pathway [GO:0030433]","KOG3394"
"1652","Q5ADN9","endoplasmic reticulum [GO:0005783]; fungal-type vacuole membrane [GO:0000329]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; protein-cysteine S-palmitoyltransferase activity [GO:0019706]; peptidyl-L-cysteine S-palmitoylation [GO:0018230]; protein targeting to membrane [GO:0006612]; vacuole fusion, non-autophagic [GO:0042144]","KOG1315"
"1653","Q59ST6","cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein tyrosine phosphatase activator activity [GO:0008160]; mitotic spindle organization [GO:0007052]; response to osmotic stress [GO:0006970]","KOG2867"
"1654","Q5AP97","cellular bud neck [GO:0005935]; nucleus [GO:0005634]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; meiotic cell cycle [GO:0051321]","KOG0601"
"1655","Q59WH7","cytoplasm [GO:0005737]; cytosol [GO:0005829]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; nucleotidyltransferase activity [GO:0016779]; thiosulfate sulfurtransferase activity [GO:0004792]; URM1 activating enzyme activity [GO:0042292]; protein urmylation [GO:0032447]; tRNA wobble position uridine thiolation [GO:0002143]","KOG2017"
"1656","Q5A220","nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; anatomical structure morphogenesis [GO:0009653]; cell differentiation [GO:0030154]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of transcription, DNA-templated [GO:0006355]","KOG0527"
"1657","Q59RF7","integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]; metal ion binding [GO:0046872]; metalloexopeptidase activity [GO:0008235]; proteolysis [GO:0006508]","KOG2194"
"1658","Q59V88","nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; cellular response to DNA damage stimulus [GO:0006974]; regulation of transcription by RNA polymerase II [GO:0006357]","KOG3712"
"1659","Q5A3Q0","nucleus [GO:0005634]; 3'-5' exonuclease activity [GO:0008408]; exonuclease activity [GO:0004527]; nucleic acid binding [GO:0003676]; ribosomal large subunit assembly [GO:0000027]; rRNA processing [GO:0006364]","KOG2249"
"1660","Q59MD2","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; cell adhesion [GO:0007155]","ENOG502RX7Y"
"1661","Q5AL36","chromatin [GO:0000785]; nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; sequence-specific DNA binding [GO:0043565]; carbohydrate metabolic process [GO:0005975]; carbon catabolite activation of transcription [GO:0045991]; cellular response to hypoxia [GO:0071456]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms [GO:0044182]; negative regulation of filamentous growth of a population of unicellular organisms [GO:1900429]; positive regulation of glycolytic process [GO:0045821]; positive regulation of single-species biofilm formation on inanimate substrate [GO:1900233]; positive regulation of transcription by RNA polymerase II [GO:0045944]; single-species biofilm formation on inanimate substrate [GO:0044011]; transcription elongation from RNA polymerase II promoter [GO:0006368]","KOG2588"
